85859,2.8,3.16,3.05,3.07,3.04,2.53
85893,2.13,0.69,1.09,1.55,1.87,1.75
85926,2.21,0.71,0.66,1.1,1.46,1.35
85958,3.1,4.56,3.45,3.08,2.93,2.27
85993,2.16,0.89,1.22,1.59,1.84,1.58
86026,2.32,1.46,1.19,1.42,1.67,1.37
86061,1.53,0.4,0.4,0.7,1.02,0.95
86090,3.25,6.95,5.61,4.85,4.42,3.52
86125,3.64,6.53,5.91,5.38,4.94,4.12
86159,3.63,4.26,4.26,4.31,4.22,3.71
86194,3.03,1.17,1.65,2.27,2.68,2.64
86228,2.54,0.96,1,1.36,1.76,1.92
86261,2.29,0.82,0.75,1.02,1.35,1.46
86293,2.72,1.81,1.42,1.53,1.71,1.44
86328,1.68,0.5,0.59,0.81,1.09,1.02
86359,3.21,6.09,4.78,4.12,3.74,2.86
86393,2.82,3.45,3.31,3.28,3.19,2.63
86428,2.17,0.69,1.14,1.65,1.97,1.83
86461,2.29,0.76,0.72,1.17,1.55,1.42
86493,3.17,4.81,3.65,3.23,3.05,2.38
86528,2.28,1.27,1.48,1.79,2,1.71
86562,1.69,0.49,0.58,0.91,1.25,1.22
86593,3.29,5.91,4.6,4.01,3.68,2.86
86628,2.75,3.03,2.96,2.99,2.97,2.47
86662,2.11,0.68,1.07,1.53,1.85,1.72
86695,2.18,0.7,0.67,1.1,1.45,1.33
86727,3.08,4.5,3.41,3.04,2.9,2.24
86762,2.13,0.83,1.18,1.56,1.81,1.55
86795,2.3,1.4,1.15,1.39,1.64,1.35
86830,1.51,0.39,0.39,0.69,1.01,0.95
86859,3.22,6.91,5.58,4.81,4.38,3.49
86894,3.62,6.47,5.87,5.34,4.91,4.09
86928,3.61,4.15,4.19,4.26,4.18,3.67
86963,3,1.14,1.62,2.23,2.64,2.6
86996,2.5,0.94,1,1.35,1.74,1.9
87030,2.27,0.81,0.74,1.03,1.35,1.45
87062,2.7,1.77,1.39,1.51,1.68,1.42
87097,1.68,0.48,0.51,0.78,1.06,0.99
87127,3.32,6.97,5.65,4.9,4.46,3.56
87161,3.66,6.6,5.98,5.45,5,4.18
