7650957.0,766,684
7650970.0,263,378
7650983.0,165,247
7650996.0,91,139
7651009.0,674,511
7651022.0,667,631
7651035.0,263,374
7651048.0,166,253
7651061.0,109,116
7651075.0,652,488
7651088.0,246,358
7651101.0,148,219
7651115.0,87,141
7651127.0,636,443
7651140.0,773,688
7651153.0,267,382
7651167.0,168,250
7651180.0,94,126
7651192.0,671,504
7651206.0,610,593
7651219.0,246,354
7651232.0,160,238
7651245.0,135,128
7651258.0,658,496
7651271.0,211,334
7651284.0,139,207
7651298.0,82,133
7651310.0,642,447
7651323.0,767,686
7651337.0,264,380
7651350.0,170,248
7651363.0,94,117
7651376.0,667,499
7651389.0,553,556
7651402.0,231,331
7651416.0,148,222
7651429.0,181,150
7651442.0,663,508
7651454.0,182,314
7651468.0,132,198
7651481.0,74,126
7651493.0,645,455
7651507.0,770,692
7651520.0,268,385
7651533.0,171,251
7651547.0,95,119
7651559.0,665,499
7651572.0,496,523
7651586.0,215,312
7651599.0,137,210
7651612.0,230,175
7651625.0,672,519
7651639.0,174,290
7651651.0,123,185
7651664.0,68,118
7651678.0,654,458
7651690.0,774,697
7651703.0,273,392
7651717.0,173,255
7651730.0,99,122
7651742.0,667,502
7651756.0,450,494
7651769.0,206,298
7651782.0,122,198
7651795.0,276,202
7651809.0,680,535
7651822.0,179,275
7651835.0,116,177
7651849.0,66,111
7651861.0,655,459
7651874.0,767,687
7651888.0,269,385
7651900.0,171,252
7651913.0,96,118
7651927.0,663,500
7651939.0,395,458
7651952.0,188,278
7651965.0,119,182
7651979.0,319,224
7651992.0,689,548
7652005.0,185,274
7652019.0,120,180
7652032.0,68,111
7652044.0,656,466
7652058.0,772,687
7652071.0,272,389
7652084.0,173,254
7652098.0,98,118
7652110.0,665,500
7652123.0,342,422
7652136.0,173,256
7652149.0,108,167
7652162.0,357,247
7652175.0,697,562
7652189.0,193,282
7652202.0,122,185
7652215.0,72,115
7652228.0,663,473
7652241.0,773,697
7652254.0,278,398
7652268.0,177,260
7652281.0,101,111
7652294.0,660,487
7652306.0,678,631
7652320.0,259,372
7652333.0,169,250
7652346.0,102,110
7652360.0,652,486
7652373.0,265,368
7652386.0,153,224
7652400.0,89,146
7652412.0,629,438
7652425.0,765,684
7652439.0,261,378
7652452.0,166,247
7652465.0,92,130
7652477.0,671,505
7652491.0,636,609
7652504.0,252,362
7652516.0,161,244
7652530.0,109,116
7652543.0,655,489
7652556.0,222,339
7652570.0,140,210
7652583.0,84,135
7652595.0,639,444
7652609.0,767,687
7652622.0,264,380
7652635.0,164,248
7652648.0,93,119
7652661.0,667,500
7652674.0,578,569
7652687.0,234,341
7652701.0,153,229
7652714.0,160,138
7652726.0,661,500
7652740.0,191,321
7652753.0,135,200
7652766.0,78,127
7652779.0,641,451
7652792.0,769,689
7652805.0,269,383
7652818.0,172,250
7652832.0,95,119
7652844.0,667,499
7652857.0,523,542
7652857.0,523,542
7652871.0,225,324
7652884.0,145,218
7652897.0,206,164
7652911.0,669,514
7652924.0,175,301
7652936.0,127,192
7652950.0,72,121
7652963.0,651,457
7652975.0,772,697
7652988.0,271,391
7653002.0,174,256
7653015.0,99,123
7653027.0,666,502
7653041.0,473,508
7653054.0,209,304
7653067.0,133,205
7653081.0,248,187
7653094.0,676,527
7653107.0,176,282
7653121.0,118,181
7653133.0,68,113
7653146.0,653,457
7653159.0,759,691
7653172.0,272,388
7653185.0,173,253
7653198.0,96,119
7653212.0,668,502
7653224.0,422,474
7653237.0,197,287
7653251.0,124,190
7653264.0,295,210
7653277.0,685,539
7653291.0,180,272
7653304.0,114,176
7653317.0,64,109
7653329.0,655,462
7653343.0,769,686
7653356.0,270,387
7653369.0,174,253
7653382.0,96,118
7653395.0,666,500
7653408.0,370,441
7653421.0,184,267
7653434.0,113,175
7653447.0,332,232
7653460.0,693,552
7653474.0,186,274
7653487.0,116,178
7653500.0,66,111
7653513.0,657,468
7653526.0,771,691
7653539.0,276,393
