411944,129,41,90,116,135,133
411978,142,47,72,97,122,125
412010,163,77,72,91,115,116
412043,219,392,280,234,213,175
412078,140,46,115,146,164,159
412112,157,56,85,114,139,144
412145,158,57,74,98,123,131
412178,157,44,60,85,110,118
412210,199,246,173,155,154,137
412246,134,42,87,111,130,129
412278,143,48,71,95,119,123
412311,156,49,55,79,106,111
412343,212,359,254,212,195,162
412379,135,44,107,135,153,149
412412,150,53,81,108,133,137
412446,152,52,71,94,119,126
412478,151,50,66,88,111,118
412511,190,211,151,140,143,130
412546,132,44,81,104,124,124
412579,139,47,68,91,115,119
412611,149,44,50,75,103,108
412644,204,327,228,193,180,151
412679,131,42,99,126,145,141
412712,147,51,76,103,127,132
412745,149,51,68,91,116,122
412778,179,149,109,114,127,121
412813,133,44,71,92,113,115
412846,140,40,59,83,107,111
412877,187,235,165,149,149,131
412913,128,41,83,108,127,126
412946,139,45,69,93,116,120
412979,152,45,51,77,104,109
413010,209,353,247,207,190,158
413114,151,52,70,93,117,125
413146,150,50,65,87,111,117
413178,188,204,146,137,141,128
413213,132,43,80,103,123,122
413247,138,45,67,91,114,118
413279,147,43,49,74,102,107
413312,203,321,224,190,178,148
413346,131,41,98,125,144,140
413380,146,49,76,102,127,130
413413,148,49,67,91,115,121
413446,178,146,107,112,126,120
413480,133,44,70,92,113,115
413513,139,41,59,83,107,111
413545,187,232,163,148,148,131
413581,128,39,82,107,127,125
413614,138,46,68,92,116,120
413646,152,44,50,76,104,108
413678,208,350,245,206,189,157
413714,133,42,104,132,150,146
413748,148,51,79,106,130,135
413782,150,52,70,93,117,124
413813,149,50,65,87,111,117
413846,187,204,145,136,141,128
413881,132,43,80,103,122,122
413915,138,46,67,90,113,118
413946,146,42,48,74,102,107
413979,202,318,223,189,177,148
414014,130,41,97,124,143,139
414048,146,49,75,102,126,130
414081,148,49,67,90,115,121
414113,177,143,106,111,125,120
414148,132,43,70,91,112,115
414181,139,40,60,83,107,111
414213,186,229,161,147,147,130
414248,128,41,82,107,126,125
414281,138,46,68,92,115,120
414314,151,44,50,75,103,108
414346,208,347,243,204,188,157
414382,132,42,104,131,149,145
414415,148,50,79,106,130,134
414449,150,53,70,94,118,125
414481,149,50,65,86,110,116
414514,187,200,142,133,139,127
414548,131,41,79,101,121,121
414582,137,46,67,89,112,117
414614,146,41,48,73,101,106
414647,201,316,220,187,175,147
414682,130,41,96,123,142,138
414715,145,49,75,101,126,130
414748,147,49,67,90,115,121
414781,176,136,101,108,123,118
414816,132,43,68,89,111,113
414849,138,41,60,83,106,109
414880,185,225,159,144,145,128
414916,127,40,81,106,125,123
414949,137,45,67,91,115,119
414982,150,43,49,75,103,107
415013,207,344,241,202,187,155
415049,132,42,102,130,148,144
415083,147,50,79,105,129,134
415117,149,51,70,93,117,124
415149,148,49,65,86,110,116
415181,186,197,140,132,138,126
415216,131,43,79,101,121,121
415250,137,46,67,89,112,117
415282,145,41,48,73,101,106
415314,200,313,218,185,174,146
415349,129,40,96,123,141,138
415383,145,49,75,101,126,129
415416,147,51,66,89,114,120
415449,175,137,101,108,123,118
415483,132,44,68,89,111,113
415516,138,43,60,83,106,110
415548,184,223,158,144,145,129
415584,127,40,82,106,125,124
415617,137,45,68,92,116,119
415649,150,43,50,75,103,108
