321820,89.7,671,712,807,820,818
321856,88.1,649,658,740,755,766
321891,85.4,618,619,689,698,713
321927,82.8,584,585,650,654,668
321961,82.8,703,678,713,695,693
321997,85.5,971,889,878,822,784
322032,90.1,987,955,969,911,861
322068,93.5,924,914,960,924,881
322103,91.1,688,750,847,855,844
322139,89.4,665,683,772,790,797
322173,86.9,632,637,713,726,741
322209,84.2,600,601,668,674,690
322244,81.6,573,580,645,648,663
322280,83.8,870,795,796,755,734
322315,87.6,978,922,922,863,819
322351,91.8,980,952,977,925,874
322386,92.4,788,817,893,881,854
322421,89.6,672,710,804,818,816
322457,87.9,647,655,737,752,763
322492,85.2,614,616,686,695,710
322528,82.6,582,583,647,651,665
322563,83,715,686,719,699,695
322598,85.6,972,890,880,824,786
322633,90.2,989,955,969,912,861
322669,93.4,917,909,956,922,878
322704,90.8,686,748,845,853,843
322740,89.3,663,682,771,788,795
322775,86.9,630,634,710,724,739
322810,84,598,599,665,672,687
322845,81.5,573,586,649,651,664
322881,83.9,885,806,805,762,739
322917,87.9,979,925,927,868,823
322952,92,981,951,977,926,875
322988,92.3,777,810,888,879,853
323022,89.6,672,708,801,816,814
323058,87.8,643,653,734,750,761
323093,85.1,613,614,684,693,708
323129,82.5,581,581,645,649,663
323164,83.2,729,696,726,704,699
323200,85.8,972,893,884,828,789
323234,90.4,990,956,971,913,863
323270,93.4,907,903,952,919,877
323305,90.6,685,744,842,851,841
323341,89.2,661,678,767,784,793
323376,86.6,627,631,707,720,736
323411,83.8,596,596,662,669,685
323446,81.3,578,592,653,653,666
323482,84,898,817,814,768,744
323518,88.1,979,930,933,873,828
323553,92.3,978,951,978,928,878
323589,92.2,767,804,884,877,853
323623,89.6,671,706,799,814,814
323659,87.8,643,652,733,748,760
323694,85.1,612,614,683,692,707
323730,82.4,580,581,645,649,662
323765,83.3,744,706,733,710,702
323801,86,972,894,887,831,792
323835,90.5,988,955,971,914,864
323871,93.4,898,894,945,915,874
323906,90.5,684,740,838,848,839
323942,89.1,661,677,765,782,790
323977,86.6,626,632,707,719,734
324013,83.8,596,596,662,668,684
324048,81.3,592,602,660,659,671
324083,84.3,915,831,825,777,751
324119,88.5,981,934,939,880,834
324154,92.6,974,951,980,931,881
324190,92.2,758,800,881,876,854
324225,89.7,671,705,798,813,814
324260,87.8,642,651,732,747,759
324295,85,606,610,680,690,705
324331,82.3,580,579,643,647,660
324366,83.4,757,716,739,714,705
324402,86.1,974,897,891,834,794
324436,90.7,989,955,972,916,865
324472,93.3,887,886,940,911,871
324507,90.4,681,737,834,845,836
324543,89,659,675,762,779,787
324578,86.4,625,630,704,716,731
324614,83.6,594,594,660,666,681
324649,81.3,602,609,665,662,672
324684,84.4,928,842,834,784,756
324720,88.7,983,938,944,885,838
324755,92.8,971,948,979,932,882
324791,92.1,748,792,876,873,853
324826,89.7,670,701,794,809,811
324861,87.7,639,648,728,743,756
324896,84.8,609,609,678,687,702
324932,82.2,577,577,641,644,658
324967,83.3,764,721,743,716,706
325003,86.2,974,899,893,836,795
325038,90.7,986,955,972,916,865
325073,93.1,876,878,934,906,868
325108,90.1,678,733,830,841,833
325144,88.8,656,672,758,775,783
325180,86.1,622,626,700,712,727
325215,83.4,589,591,657,663,678
325251,81.3,614,616,669,664,673
325285,84.5,940,851,841,790,759
325321,88.9,983,942,949,890,842
325356,92.9,968,945,978,933,883
325392,92,740,787,871,871,852
325427,89.7,665,698,791,807,810
325463,87.6,638,646,725,741,754
325497,84.8,607,608,677,685,701
325533,82.1,575,576,640,643,657
325568,83.3,780,732,751,722,710
325604,86.4,974,903,898,840,799
325639,90.9,986,956,974,918,867
325675,93.1,847,859,922,899,863
325709,89.9,676,726,822,834,827
325745,88.5,655,667,752,768,777
325781,85.9,619,624,697,708,723
325816,83.1,589,589,655,660,674
325852,81.3,620,621,673,666,674
325886,84.6,953,862,850,796,763
325922,89.1,983,945,954,895,846
325957,93.1,963,943,978,933,885
325993,92,735,782,868,869,852
326028,89.7,669,698,789,806,809
326064,87.6,638,645,724,739,753
