179902,302,594,463,399,361,275
179937,174,46,113,158,180,165
179972,157,49,67,100,131,134
180004,156,47,57,84,112,116
180037,194,55,45,87,118,101
180069,280,443,333,292,274,204
180105,133,28,67,107,134,128
180137,151,38,39,74,107,105
180170,221,138,100,124,146,114
180205,107,24,33,55,83,83
180236,301,591,456,393,357,271
180271,172,46,111,155,177,162
180305,155,46,68,99,130,133
180337,197,56,49,91,124,111
180370,280,402,300,270,258,195
180405,132,28,70,103,130,125
180439,149,36,37,73,105,104
180470,207,71,63,101,129,104
180504,202,121,87,109,133,99
180537,199,157,115,127,146,104
180573,91,17,32,53,81,77
180601,303,690,561,482,437,346
180637,295,337,336,336,328,281
180672,189,67,124,162,190,198
180707,188,67,89,117,145,158
180740,176,60,75,98,123,134
180772,178,51,50,80,109,113
180804,220,72,64,103,131,108
180838,208,112,82,108,132,100
180872,127,24,21,49,79,68
180902,300,685,555,474,428,334
180937,276,278,293,301,300,257
180973,179,61,111,146,175,182
181007,176,63,81,107,135,147
181041,165,55,70,92,117,126
181072,166,47,59,84,110,113
181105,206,58,53,95,125,104
181137,288,490,369,322,297,222
181173,141,32,80,119,145,137
181206,162,42,47,84,116,111
181238,239,206,150,159,175,136
181273,113,29,47,69,96,96
181304,313,621,488,422,382,295
181339,190,53,122,170,193,178
181373,168,52,70,104,135,140
181406,165,49,59,85,114,118
181439,206,61,55,95,126,107
181471,289,485,364,318,296,222
181507,142,32,79,118,144,137
181539,161,42,46,82,115,111
181572,237,194,146,155,172,133
181607,113,29,44,67,95,94
181638,312,618,483,417,379,291
181672,187,51,119,166,191,176
181707,165,53,68,102,134,138
181740,163,50,58,86,114,117
181773,202,59,54,95,125,106
181805,287,476,359,314,292,219
181840,140,31,78,117,143,136
181873,160,42,45,81,114,110
181906,234,185,136,148,166,129
181942,112,26,42,64,91,92
181971,309,612,479,413,375,288
182006,185,50,118,165,188,173
182041,163,50,69,101,133,137
182075,162,47,59,85,114,117
182107,200,59,51,92,123,105
182138,286,466,353,310,288,215
182174,138,30,75,114,140,133
182208,158,40,43,79,111,108
182240,230,172,129,143,161,126
182276,111,26,42,63,90,90
182305,307,607,475,410,372,285
182341,182,50,118,164,187,172
182375,161,51,70,102,134,138
182409,161,50,58,85,113,117
182440,199,58,51,92,122,104
182472,284,460,347,304,284,212
182508,137,30,72,111,138,132
182542,156,40,40,78,111,107
182574,228,163,121,138,157,123
182609,110,25,41,61,89,88
182639,306,601,470,406,368,281
182675,179,48,116,162,185,170
182709,159,49,69,101,132,137
182743,159,49,61,86,115,119
182774,197,58,49,89,117,101
182807,283,450,340,299,280,209
182842,135,30,70,110,138,131
182876,154,36,31,71,106,104
182907,224,155,113,130,151,116
182943,108,24,38,59,86,85
182973,300,578,451,391,357,272
183009,174,46,104,150,173,160
183043,154,47,65,96,127,131
183075,196,57,49,91,123,110
183107,281,410,308,276,263,199
183143,130,31,80,110,135,129
183176,152,38,43,78,110,109
183208,213,84,72,108,136,107
183241,204,125,91,113,137,101
183276,125,23,21,51,81,69
183306,299,687,556,474,429,336
183342,281,296,306,312,308,263
183376,180,62,113,150,178,186
183411,179,64,83,110,138,150
183444,167,57,72,94,118,128
183477,170,47,58,84,111,113
183508,209,60,57,98,127,105
183541,291,501,379,329,304,228
183576,143,35,84,122,147,140
183610,165,44,50,87,119,113
183642,243,223,163,168,181,141
183677,115,29,50,73,100,99
183708,251,300,230,219,218,166
183744,117,28,63,92,117,113
183776,177,48,46,90,121,102
183809,272,420,315,280,266,198
183843,128,28,67,104,132,126
183877,148,36,37,73,105,104
183909,212,103,80,112,138,109
183944,134,28,23,52,82,74
183973,304,691,551,473,427,335
184009,275,270,283,295,295,254
184044,179,61,108,144,173,181
184079,174,62,79,105,133,145
184112,164,55,69,92,116,125
184144,165,46,60,85,110,112
184176,201,62,54,94,123,103
184209,287,482,365,318,295,221
184244,141,33,80,119,145,137
184278,161,42,46,83,115,111
184309,234,190,140,150,167,130
184345,113,29,44,67,94,93
