2063110,151,56,71,90,111,120
2063143,143,52,67,86,106,114
2063176,137,47,65,83,104,110
2063210,134,45,63,81,102,108
2063243,131,44,61,80,101,106
2063277,129,44,60,79,100,105
2063309,129,43,59,78,99,104
2063342,130,40,56,76,99,104
2063374,130,43,57,78,100,105
2063408,130,41,57,77,100,104
2063440,129,42,57,77,100,104
2063474,129,41,57,77,100,104
2063507,129,42,57,77,100,104
2063541,129,41,57,77,99,104
2063572,135,36,42,67,94,98
2063604,232,548,390,310,266,212
2063640,141,47,146,180,195,188
2063676,171,64,99,132,158,165
2063710,171,64,83,108,134,145
2063745,162,60,76,97,120,130
2063777,152,57,71,90,112,121
2063811,144,50,68,86,107,115
2063844,138,47,65,83,104,111
2063878,134,46,62,81,102,108
2063910,132,44,61,79,101,106
2063944,130,44,60,79,100,105
2063977,129,41,59,78,99,104
2064010,130,41,57,77,99,104
2064041,130,42,58,78,101,105
2064075,130,41,57,77,100,104
2064108,130,42,57,77,100,104
2064142,129,41,57,77,99,104
2064174,134,36,43,68,94,99
2064205,229,528,374,298,257,206
2064241,139,47,141,175,190,183
2064277,168,62,97,129,155,161
2064311,168,65,82,107,132,142
2064346,160,58,76,96,118,129
2064378,151,56,70,90,111,120
2064412,143,50,68,86,107,114
2064445,138,48,64,83,104,111
2064479,134,46,62,81,102,108
2064512,131,45,61,80,101,107
2064545,130,42,60,78,100,105
2064578,129,42,58,77,98,104
2064611,130,41,56,76,98,103
2064643,130,42,58,78,100,104
2064676,129,41,57,77,100,104
2064709,129,41,57,77,99,104
2064742,132,40,55,76,99,103
2064774,174,203,140,130,134,120
2064811,122,38,76,99,118,117
2064843,132,44,66,89,112,115
2064877,135,43,62,83,107,112
2064910,135,45,61,81,104,109
2064944,133,44,60,80,102,107
2064976,132,43,59,79,101,106
2065010,131,43,59,79,101,106
2065043,131,43,58,78,101,105
2065077,130,43,57,77,100,104
2065110,130,41,57,77,100,104
2065143,130,41,57,77,100,104
2065176,130,40,56,77,99,104
2065209,139,37,42,67,94,98
2065240,234,566,403,320,273,218
2065276,143,47,149,185,200,192
2065311,173,66,102,135,161,168
2065347,172,68,87,110,136,148
2065381,164,63,78,98,121,132
2065415,154,57,72,91,113,122
2065447,145,52,68,87,108,115
2065481,139,49,65,84,104,111
2065514,134,48,63,82,103,108
2065548,132,46,63,81,102,107
2065581,130,45,63,81,101,106
2065614,129,44,61,80,100,105
2065647,128,42,60,79,100,105
2065681,128,42,60,78,99,105
2065713,129,40,57,77,98,104
2065745,130,43,58,78,100,104
2065778,129,41,58,78,100,104
2065812,129,42,58,78,100,104
2065845,128,42,57,77,100,104
2065879,129,42,58,78,100,104
2065911,129,42,56,77,99,104
2065944,131,41,56,77,100,104
2066245,129,42,57,77,100,104
2066279,129,41,57,76,99,104
2066311,131,41,56,77,100,104
2066344,131,40,54,75,99,102
2066376,172,191,132,125,131,118
2066413,122,38,74,96,116,115
2066446,131,43,64,87,110,113
2066480,133,45,61,82,106,110
2066512,133,47,60,80,103,108
2066546,132,43,58,79,102,106
2066579,131,42,58,78,101,105
2066613,130,41,58,78,100,105
2066646,130,42,58,78,100,104
2066679,130,42,58,78,100,104
2066712,129,40,57,77,100,104
2066746,129,40,56,77,100,104
2066779,129,40,56,76,99,103
2066811,138,36,40,65,93,97
2066842,233,561,399,316,270,216
2066879,142,48,147,182,197,190
2066914,171,64,101,133,160,167
2066950,171,67,87,110,135,146
2066983,163,62,77,98,120,131
2067017,153,56,71,90,112,121
2067050,144,51,68,86,108,115
2067084,138,48,65,83,104,111
2067117,134,47,63,81,102,108
2067150,131,46,63,81,101,107
2067183,130,44,62,80,101,106
2067217,129,44,61,80,100,105
2067250,128,42,60,79,100,105
2067283,128,43,60,78,99,104
2067315,128,42,56,76,98,104
2067348,129,43,58,78,100,104
2067381,129,42,58,78,100,104
2067415,129,42,58,78,100,104
2067447,128,42,57,77,100,104
2067481,129,42,57,77,100,104
2067514,129,41,57,77,99,104
2067547,131,40,56,77,100,104
2067579,131,41,55,76,99,103
2067612,164,145,103,106,118,110
2067648,122,39,65,87,107,108
2067682,128,41,61,82,104,108
2067715,130,41,59,79,102,106
2067748,130,42,59,78,101,106
2067781,130,42,58,78,101,105
2067815,130,43,57,78,100,104
2067848,129,42,57,77,100,104
2067881,129,42,57,77,99,104
2067913,131,41,56,77,100,104
2067947,131,40,55,76,99,103
2067979,172,185,129,123,129,117
2068016,122,38,72,95,115,114
2068048,130,42,63,86,109,112
2068082,133,43,61,82,105,110
2068115,133,42,61,80,103,108
2068149,132,44,59,79,102,106
2068182,131,43,58,78,100,105
2068215,130,42,58,79,101,105
2068248,130,42,57,77,100,104
2068282,130,42,57,77,100,104
2068315,129,41,57,77,100,104
2068348,129,40,57,77,99,104
2068380,135,36,41,66,93,98
2068412,231,542,384,305,262,209
2068448,141,45,144,178,193,186
2068484,169,62,98,130,156,163
2068518,170,65,83,107,133,143
2068552,161,61,77,96,119,129
2068586,151,55,71,91,112,121
2068619,144,51,68,87,107,115
2068653,138,48,64,83,104,111
2068685,134,47,62,81,102,108
2068719,131,44,61,80,101,106
2068752,130,44,60,79,100,105
2068786,129,43,58,78,99,104
2068817,130,41,56,76,98,103
2068849,130,42,57,78,100,104
2068883,129,41,57,77,100,104
2068916,129,41,57,77,100,104
2068950,129,42,57,77,99,104
2068981,134,36,46,71,96,100
2069014,183,254,175,153,150,129
2069051,122,39,85,109,128,125
2069085,134,44,66,91,115,119
2069118,137,45,61,83,107,113
2069151,136,45,60,79,103,109
2069185,133,44,59,78,101,106
2069218,131,42,58,78,100,105
2069252,130,42,58,78,99,104
2069283,131,42,58,79,101,105
2069317,130,42,57,78,100,105
2069350,130,42,57,77,100,104
2069384,130,42,57,77,100,104
2069416,129,40,56,76,99,103
2069448,147,63,58,77,100,100
2069482,149,90,72,86,105,101
2069515,151,114,89,99,114,106
2069550,123,37,60,84,107,107
2069583,130,38,55,78,103,105
2069616,132,36,47,72,97,101
2069648,181,242,167,149,147,128
2069685,122,39,83,108,126,124
2069720,134,44,66,90,114,118
2069752,137,45,60,82,106,112
2069786,135,44,58,78,102,107
2069819,133,44,57,77,99,105
2069852,132,43,59,78,101,105
2069884,131,41,57,77,100,105
2069918,130,42,57,77,100,104
2069951,130,41,57,77,100,104
2069985,129,40,57,77,99,104
2070017,137,38,42,67,94,98
2070047,233,554,394,313,268,214
2070084,142,47,147,182,197,189
2070120,172,64,101,133,159,166
2070155,171,67,87,110,134,146
2070190,162,61,78,98,121,131
2070222,152,55,71,91,112,121
2070256,144,52,68,86,107,115
2070289,138,48,65,83,104,111
2070323,134,45,63,81,102,108
2070355,131,45,62,81,101,106
2070389,130,44,62,80,100,106
2070422,129,44,61,80,100,105
2070456,128,44,60,79,99,105
2070488,128,41,57,77,99,104
2070520,129,43,58,77,99,104
2070552,131,43,58,79,101,105
2070586,130,42,57,77,100,104
2070619,130,42,57,77,100,104
2070619,130,42,57,77,100,104
2070652,130,41,57,77,100,104
2070685,129,41,56,77,100,104
2070719,129,41,56,76,99,103
2070751,149,73,64,80,102,101
2070785,151,97,80,92,109,104
2070817,154,126,99,106,120,110
2070853,122,38,64,88,110,110
2070886,129,41,60,82,106,109
2070920,132,43,58,79,103,107
2070952,132,42,58,78,101,106
2070986,131,42,57,78,101,105
2071019,131,43,57,77,100,105
2071053,131,41,56,77,100,104
2071086,130,41,56,76,99,103
2071118,156,110,84,93,110,105
2071152,125,39,61,82,105,106
2071186,130,38,56,78,102,105
2071219,132,38,51,74,98,102
2071251,180,236,161,144,144,126
2071287,122,37,81,105,125,122
2071322,133,43,65,89,113,117
2071355,136,44,60,82,106,111
2071389,134,44,57,78,101,107
2071421,132,42,57,76,99,104
2071454,131,42,57,78,100,105
2071487,130,41,57,77,99,104
2071520,132,40,55,76,99,103
2071552,175,202,140,130,134,120
2071588,122,38,76,99,118,117
2071621,132,44,65,89,112,115
2071655,135,44,62,83,107,112
2071688,135,44,61,81,104,109
2071721,133,44,60,80,103,108
2071754,132,44,59,79,102,107
2071788,131,42,58,78,101,105
2071821,130,43,57,78,101,105
2071855,130,41,57,77,100,104
2071887,130,42,57,77,99,104
2071920,134,36,41,67,94,99
2072023,168,62,97,129,155,162
2072057,168,63,82,107,132,142
2072091,160,60,76,96,119,129
2072125,151,55,70,90,111,120
2072158,143,52,67,86,107,114
2072192,137,48,65,83,104,110
2072224,134,45,62,80,101,108
2072258,131,43,61,79,100,106
2072291,129,44,60,79,99,105
2072324,130,40,57,77,99,104
2072355,131,42,57,78,100,105
2072389,130,42,58,78,100,104
2072422,129,42,57,77,100,104
2072456,129,41,57,77,99,104
2072487,132,40,55,76,99,103
2072520,175,204,141,131,135,121
2072556,122,39,76,99,119,117
2072590,132,45,65,88,112,115
2072623,135,44,62,83,107,111
2072656,134,43,60,81,104,109
2072689,133,44,59,80,102,107
2072723,131,42,59,79,101,106
2072756,131,43,58,78,101,105
2072790,130,41,58,78,100,105
2072822,130,41,57,78,100,104
