6839.0,155,313
6850.0,154,303
6861.0,153,345
6873.0,152,313
6884.0,151,303
6895.0,150,346
6905.0,149,313
6917.0,148,303
6928.0,147,346
6939.0,146,312
6950.0,145,303
6962.0,144,347
6973.0,143,312
6983.0,142,304
6994.0,141,347
7006.0,140,311
7017.0,139,303
7028.0,138,347
7040.0,137,311
7051.0,136,304
7061.0,135,347
7072.0,134,311
7084.0,133,304
7084.0,133,304
7095.0,132,348
7106.0,131,310
7117.0,130,304
7129.0,129,349
7139.0,128,310
7150.0,127,304
7161.0,126,349
7173.0,125,310
7184.0,124,304
7195.0,123,349
7206.0,122,309
7217.0,121,304
7228.0,120,349
7239.0,119,309
7239.0,119,309
7250.0,118,304
7262.0,117,350
7273.0,116,308
7284.0,115,304
7296.0,114,350
7306.0,113,308
7317.0,112,304
7328.0,111,350
7340.0,110,307
7351.0,109,304
7362.0,108,350
7373.0,107,307
7373.0,107,307
7384.0,106,304
7395.0,105,351
7406.0,104,306
7417.0,103,304
7429.0,102,351
7440.0,101,306
7451.0,100,304
7451.0,100,304
7461.0,99,351
7473.0,98,290
7483.0,97,305
7493.0,96,359
7503.0,95,296
7514.0,94,311
7524.0,93,334
7524.0,93,334
7535.0,92,302
7545.0,91,352
7556.0,90,290
7566.0,89,305
7576.0,88,359
7576.0,88,359
7587.0,87,296
7598.0,86,312
7608.0,85,333
7608.0,85,333
7618.0,84,302
7628.0,83,352
7639.0,82,289
7650.0,81,304
7660.0,80,358
7670.0,79,296
7681.0,78,312
7691.0,77,331
7702.0,76,302
7712.0,75,353
7723.0,74,289
7733.0,73,304
7743.0,72,358
7753.0,71,296
7764.0,70,313
7775.0,69,331
7785.0,68,302
7795.0,67,353
7805.0,66,289
7817.0,65,304
7827.0,64,358
7837.0,63,296
7847.0,62,313
7858.0,61,329
7868.0,60,302
7879.0,59,354
7889.0,58,289
7900.0,57,304
7910.0,56,358
7920.0,55,296
7931.0,54,314
7942.0,53,328
7952.0,52,302
7962.0,51,354
7972.0,50,289
7983.0,49,304
7994.0,48,357
8004.0,47,296
8014.0,46,315
8025.0,45,327
8035.0,44,302
8046.0,43,355
8056.0,42,289
8067.0,41,304
8077.0,40,357
8087.0,39,296
8097.0,38,315
8109.0,37,326
8119.0,36,302
8129.0,35,355
8139.0,34,289
8150.0,33,304
8160.0,32,357
8171.0,31,296
8181.0,30,316
8192.0,29,325
8202.0,28,302
8212.0,27,356
8223.0,26,289
8233.0,25,304
8244.0,24,356
8254.0,23,296
8264.0,22,317
8274.0,21,324
8286.0,20,302
8296.0,19,356
8306.0,18,289
8316.0,17,304
8327.0,16,356
8338.0,15,296
8338.0,15,296
8348.0,14,317
8358.0,13,323
8358.0,13,323
8369.0,12,302
8379.0,11,356
8389.0,10,289
8400.0,9,303
8410.0,8,349
8420.0,7,300
8429.0,6,357
8439.0,5,292
8439.0,5,292
8449.0,4,308
8449.0,4,308
8459.0,3,321
8468.0,2,303
8478.0,1,358
8478.0,1,358
8487.0,0,296
8498.0,1,334
8507.0,2,290
8517.0,3,303
8526.0,4,347
8537.0,5,300
8546.0,6,357
8556.0,7,292
8556.0,7,292
8565.0,8,309
8565.0,8,309
8576.0,9,320
8585.0,10,303
8595.0,11,360
8606.0,12,291
8616.0,13,303
8627.0,14,347
8627.0,14,347
8637.0,15,299
8637.0,15,299
8647.0,16,336
8657.0,17,304
8669.0,18,304
8679.0,19,360
8689.0,20,292
8699.0,21,302
8699.0,21,302
8710.0,22,346
8721.0,23,299
8731.0,24,337
8741.0,25,304
8752.0,26,304
8762.0,27,360
8772.0,28,292
8783.0,29,303
8794.0,30,346
8804.0,31,299
8814.0,32,338
8814.0,32,338
8824.0,33,303
8836.0,34,304
8846.0,35,360
8856.0,36,292
8866.0,37,303
8877.0,38,345
8887.0,39,299
8898.0,40,339
8898.0,40,339
8908.0,41,302
8919.0,42,304
8929.0,43,360
8939.0,44,293
8950.0,45,303
8961.0,46,344
8971.0,47,300
8981.0,48,340
8991.0,49,300
9001.0,50,304
9013.0,51,360
9013.0,51,360
9023.0,52,293
9033.0,53,303
9043.0,54,343
9054.0,55,300
9065.0,56,341
9075.0,57,299
9085.0,58,304
9096.0,59,359
9106.0,60,293
9116.0,61,303
9127.0,62,342
9138.0,63,300
9148.0,64,342
9158.0,65,298
9168.0,66,304
9179.0,67,359
9179.0,67,359
9190.0,68,293
9200.0,69,304
9210.0,70,341
9221.0,71,300
9231.0,72,343
9242.0,73,297
