925721,153,55,72,96,120,127
925754,153,48,63,86,111,118
925786,194,229,163,149,150,134
925821,134,43,85,109,129,128
925854,142,48,71,95,119,123
925887,156,49,53,78,106,110
925919,210,354,249,210,193,160
925955,135,44,106,135,153,149
925988,151,51,81,108,132,137
926022,152,54,71,94,118,126
926054,151,50,65,87,111,117
926087,192,222,159,147,149,133
926121,134,44,84,110,129,128
926155,142,48,71,97,120,123
926187,155,47,52,78,106,110
926220,210,349,245,205,190,158
926255,134,43,105,134,152,148
926289,150,54,81,109,133,137
926322,152,54,72,96,120,127
926355,151,49,65,88,112,118
926387,191,221,155,143,146,132
926423,133,44,83,107,126,126
926455,141,47,70,94,117,121
926488,153,45,51,77,105,109
926520,208,345,243,204,189,157
926556,134,43,104,132,151,147
926589,149,53,80,107,131,136
926623,151,52,71,94,119,126
926655,151,50,66,88,111,118
926688,190,217,155,143,146,132
926723,133,43,82,106,126,126
926756,141,47,69,93,117,121
926788,152,45,52,77,104,109
926821,207,343,241,203,187,156
926856,133,43,104,131,150,146
927422,206,336,237,199,185,154
927457,133,43,102,130,148,144
927492,147,53,79,105,130,134
927524,150,53,70,94,118,125
927557,149,50,65,87,111,117
927589,188,206,147,138,142,129
927625,132,43,80,103,124,124
927657,139,46,68,91,115,119
927690,150,43,49,75,103,108
927722,205,334,234,197,183,153
927758,132,42,101,129,147,143
927792,146,50,78,104,129,133
927825,149,53,70,92,117,124
927857,148,50,65,86,111,116
927890,187,203,145,137,141,128
927925,132,43,80,103,123,123
927959,139,46,67,91,114,118
