377,706,552,460,408,368
263,125,242,291,312,321
291,127,159,210,241,264
287,1336,168,214,250,272
375,717,245,294,312,320
295,136,171,467,414,374
373,695,541,450,400,361
258,125,261,214,247,271
289,135,219,273,301,316
363,401,31,526,461,414
29,148,153,217,268,295
318,140,152,204,248,275
375,711,568,472,418,377
376,706,557,464,412,372
264,125,170,212,244,266
292,132,185,231,264,285
293,134,238,294,321,333
359,712,615,514,449,405
292,139,156,215,262,288
38,134,258,308,327,336
275,128,248,296,314,322
75,710,566,471,417,377
268,16,173,215,249,270
263,123,240,287,308,318
262,267,371,378,368,356
319,576,553,489,441,403
297,147,147,206,255,282
372,717,555,304,322,330
31,713,582,479,420,379
372,710,570,473,418,377
294,135,171,214,248,270
289,135,172,214,247,268
259,122,249,299,317,324
368,629,471,396,359,329
287,128,216,268,297,312
339,680,610,521,459,412
342,149,152,216,266,293
384,137,259,310,329,338
377,716,579,477,421,381
375,713,567,472,418,378
293,135,172,215,248,270
264,123,240,287,306,315
371,690,529,440,392,354
255,167,181,226,259,281
95,458,483,447,413,384
360,324,262,272,291,300
332,145,155,215,263,289
289,136,260,310,329,337
380,717,576,477,422,383
300,140,174,217,252,274
270,127,246,293,311,319
376,706,555,462,410,370
288,134,170,210,243,266
291,135,198,248,279,297
317,564,544,484,437,400
353,216,193,232,271,292
289,137,263,316,335,342
376,717,588,484,426,385
304,140,170,217,254,276
274,127,247,296,315,323
377,710,564,469,416,376
292,135,172,214,248,269
259,122,246,297,315,323
368,635,475,398,360,329
287,134,215,268,296,311
295,139,274,335,358,363
383,723,594,490,432,395
376,716,579,477,421,381
299,138,170,215,250,272
270,124,244,292,311,319
375,705,558,465,413,372
288,132,170,212,245,266
291,135,183,228,260,282
295,454,481,446,412,384
360,708,614,516,451,407
332,145,154,214,262,289
288,136,259,309,328,337
378,715,575,476,420,381
298,136,172,216,250,272
268,125,244,291,310,318
374,704,554,461,409,369
287,133,170,210,243,265
261,251,359,370,364,353
370,516,388,347,333,318
294,138,254,312,337,346
371,717,600,497,436,396
377,719,589,486,427,387
305,136,169,215,253,276
274,127,248,296,314,323
377,710,564,470,417,376
291,137,171,214,247,269
259,122,243,294,314,322
366,634,474,397,359,329
286,131,214,265,294,309
335,675,607,519,457,411
342,148,152,215,266,293
317,139,152,204,248,274
275,129,249,297,315,323
375,710,567,472,418,378
293,133,170,214,247,269
287,131,170,212,244,266
255,162,301,333,340,339
371,585,438,377,349,326
292,137,235,291,318,330
352,703,590,483,420,379
364,711,585,480,421,379
302,131,151,202,243,267
268,125,244,292,310,318
372,708,563,468,415,374
373,705,553,460,408,367
286,132,169,209,242,264
289,133,197,246,277,296
315,562,544,482,435,398
351,211,188,229,269,290
318,139,153,207,250,276
278,129,253,302,320,328
377,714,573,477,422,381
296,136,172,216,250,272
376,710,562,468,415,375
267,124,243,290,308,316
290,136,173,214,247,269
371,685,538,449,400,361
259,122,248,297,315,323
287,137,168,208,242,265
367,632,475,398,360,330
273,356,425,410,388,367
287,134,215,268,297,312
364,422,325,310,312,308
339,682,611,521,459,412
296,140,275,336,358,363
341,149,151,215,265,292
384,724,594,491,432,395
291,138,259,309,328,338
317,139,150,203,247,274
377,714,578,477,420,381
275,128,249,297,315,323
299,136,170,215,250,272
269,124,244,292,310,318
292,135,170,214,248,269
374,708,556,464,411,371
