264,126,243,289,307,315
254,160,302,333,339,338
296,486,498,453,414,382
359,704,603,500,437,393
374,713,585,483,425,385
374,708,568,471,417,377
374,704,559,466,414,374
374,687,538,449,401,363
366,635,481,403,363,332
360,427,328,309,308,304
290,136,274,332,353,358
336,717,590,487,429,391
375,711,576,476,420,381
375,703,563,469,416,377
293,140,174,216,249,271
375,70,243,289,307,314
256,141,287,324,334,334
291,15,420,363,338,317
349,284,229,248,275,288
355,37,268,322,341,346
321,140,15,483,425,385
280,136,151,203,244,270
373,706,44,291,309,317
21,702,557,464,411,372
264,12,174,215,248,268
261,124,240,286,307,316
260,277,376,380,368,354
362,456,346,319,314,306
321,38,263,321,344,351
281,137,256,305,323,331
271,130,250,297,315,322
296,136,14,469,415,376
26,139,175,218,251,272
287,136,173,214,247,267
36,127,266,310,323,327
288,136,436,372,342,319
285,132,227,279,307,320
351,31,604,507,443,398
376,709,583,481,424,386
281,36,150,202,244,270
270,128,246,293,311,319
372,703,559,466,413,373
373,700,550,458,407,367
286,135,174,214,245,266
289,134,195,243,274,294
312,567,543,479,431,393
366,707,583,478,417,379
308,135,146,200,242,267
272,128,251,299,317,324
373,702,564,470,416,376
374,704,557,465,413,373
289,138,174,215,248,269
258,127,245,295,314,321
363,609,454,383,349,322
283,134,217,270,298,312
341,696,611,514,449,402
379,718,589,487,429,391
312,139,152,203,246,272
274,131,251,298,316,323
297,7,562,469,416,376
375,700,550,460,409,370
287,136,171,213,245,266
289,136,189,234,266,286
303,522,517,463,421,386
343,203,178,219,260,281
280,134,263,314,332,337
275,132,254,301,319,326
373,707,569,473,418,378
295,139,175,218,252,273
289,136,175,216,249,270
260,123,241,289,310,319
266,324,404,396,377,359
358,415,319,303,305,302
290,141,272,331,353,358
378,715,589,485,427,390
373,709,575,474,417,378
297,138,172,216,250,272
292,139,176,218,251,272
264,125,243,289,307,315
373,683,524,438,391,354
291,139,180,223,256,278
291,463,481,443,407,378
356,704,601,502,438,395
322,140,145,206,253,279
281,132,256,305,323,331
373,705,565,468,414,375
372,704,558,465,413,373
289,136,174,215,248,269
261,123,241,287,307,316
368,650,492,412,371,338
363,464,352,323,316,307
289,139,261,318,341,348
371,714,585,481,421,383
310,137,148,201,244,269
272,132,250,299,316,323
373,698,563,467,415,375
292,135,176,217,250,271
265,125,243,290,307,315
372,531,426,372,346,324
262,121,146,179,209,232
262,121,210,262,288,298
332,690,602,504,439,391
321,139,141,205,254,280
280,129,254,303,322,330
269,127,246,293,310,318
372,703,561,467,414,374
373,699,549,459,408,369
286,136,173,214,246,267
254,197,324,348,349,344
304,523,520,465,422,387
345,218,187,225,264,283
285,142,271,325,340,343
374,712,585,483,426,386
305,136,166,214,251,275
273,131,248,296,314,322
268,127,245,291,309,317
374,699,545,455,404,365
287,137,172,211,243,266
266,316,400,394,377,360
360,422,323,306,307,304
293,137,276,333,354,358
379,716,590,486,429,391
315,140,153,204,247,273
275,132,251,299,317,325
375,705,564,470,417,378
376,703,555,463,412,372
288,135,175,216,248,269
290,138,176,219,251,274
286,440,470,435,402,374
352,307,247,260,282,291
286,137,268,325,344,349
375,715,585,482,424,386
372,707,566,468,413,374
292,136,175,217,250,270
266,128,245,292,309,317
374,700,548,457,406,367
369,662,503,421,377,342
289,136,193,241,272,292
288,138,252,309,333,341
364,710,594,488,426,386
314,138,150,205,249,273
301,138,171,217,252,275
272,128,248,296,314,322
377,705,558,466,414,375
290,135,175,216,249,270
286,134,170,209,241,264
268,343,415,402,381,361
357,396,306,296,301,300
291,145,279,336,357,360
381,718,593,489,431,393
316,140,144,200,245,273
273,130,250,297,314,322
268,128,245,293,311,318
374,702,553,462,410,371
375,684,530,450,402,363
298,142,183,229,262,285
297,470,489,449,413,383
354,287,233,253,280,293
288,139,270,325,344,349
376,715,588,484,426,386
306,142,171,217,253,276
276,132,251,300,318,326
379,707,561,468,417,378
293,137,178,219,252,272
287,134,174,214,245,267
259,254,363,372,364,352
366,478,362,330,321,311
292,146,262,317,340,348
370,713,589,485,424,386
313,139,153,205,247,272
274,132,251,300,317,325
373,712,561,468,415,376
293,139,174,216,249,270
265,127,242,289,307,314
372,694,532,445,397,359
284,136,163,204,237,261
281,132,216,267,295,309
337,697,613,516,450,403
332,147,148,213,262,288
287,138,259,308,328,336
274,130,251,298,315,323
375,705,562,468,416,376
292,138,174,215,251,273
264,124,241,287,304,313
370,677,519,432,386,349
290,137,183,227,259,280
294,478,493,449,411,380
349,268,221,244,274,288
285,139,268,322,341,346
374,714,588,483,426,386
306,136,153,205,246,271
271,129,247,294,312,320
266,125,244,290,308,316
373,698,548,457,406,367
301,195,169,218,249,267
287,134,198,247,277,295
317,595,558,487,434,394
368,712,585,480,420,382
309,136,147,200,243,268
272,130,251,299,316,323
373,707,567,471,417,377
375,701,554,462,411,372
289,137,174,215,247,268
285,135,167,207,239,263
269,367,428,408,383,361
350,349,273,273,286,291
327,143,144,208,258,284
284,137,258,307,325,333
373,711,572,472,416,377
295,137,172,216,250,271
268,126,244,291,309,317
373,701,549,459,408,369
370,677,521,434,388,350
290,138,181,225,257,279
293,473,490,448,410,380
350,277,226,248,276,289
285,138,267,321,341,346
374,714,588,484,426,386
306,135,151,204,245,270
270,128,246,293,311,318
373,703,558,465,413,373
