6908541.0,662,499
6908555.0,500,531
6908568.0,222,320
6908581.0,141,215
6908595.0,224,173
6908608.0,669,519
6908621.0,176,288
6908634.0,123,184
6908647.0,69,116
6908660.0,648,455
6908673.0,765,698
6908686.0,275,394
6908699.0,175,258
6908712.0,95,119
6908725.0,664,497
6908738.0,434,484
6908751.0,201,291
6908765.0,127,193
6908778.0,279,200
6908791.0,677,534
6908805.0,181,272
6908818.0,113,177
6908830.0,64,109
6908844.0,652,460
6908857.0,772,690
6908869.0,274,393
6908882.0,176,256
6908896.0,97,116
6908908.0,662,496
6908908.0,662,496
6908921.0,367,442
6908935.0,184,268
6908948.0,112,171
6908961.0,330,225
6908975.0,683,545
6908988.0,187,273
6909001.0,115,177
6909015.0,64,110
6909027.0,656,464
6909040.0,775,695
6909053.0,278,396
6909067.0,177,260
6909079.0,99,115
6909092.0,661,496
6909106.0,299,396
6909118.0,166,242
6909131.0,99,156
6909145.0,619,433
6909157.0,767,686
6909170.0,264,381
6909184.0,168,249
6909197.0,93,136
6909209.0,674,507
6909222.0,674,636
6909236.0,266,380
6909249.0,171,254
6909262.0,101,112
6909276.0,646,483
6909289.0,231,347
6909302.0,145,214
6909316.0,85,137
6909328.0,633,440
6909341.0,775,690
6909355.0,269,386
6909367.0,172,250
6909380.0,93,121
6909393.0,665,497
6909406.0,599,584
6909419.0,242,350
6909432.0,156,234
6909446.0,142,128
6909459.0,653,495
6909472.0,186,316
6909486.0,131,198
6909499.0,78,124
6909511.0,642,447
6909524.0,768,689
6909538.0,271,386
6909551.0,171,252
6909564.0,94,117
6909577.0,663,496
6909590.0,521,540
6909603.0,224,323
6909616.0,146,218
6909629.0,202,160
6909642.0,663,512
6909656.0,174,292
6909669.0,122,186
6909682.0,69,117
6909694.0,650,454
6909708.0,768,698
6909721.0,275,394
6909734.0,176,257
6909748.0,98,121
6909760.0,666,499
6909773.0,452,496
6909787.0,205,299
6909800.0,131,199
6909812.0,261,191
6909826.0,676,529
6909839.0,179,272
6909852.0,116,176
6909865.0,63,110
6909878.0,648,456
6909891.0,769,689
6909904.0,274,391
6909918.0,174,256
6909931.0,98,118
6909943.0,658,498
6909957.0,386,454
6909970.0,190,276
6909983.0,118,180
6909997.0,318,219
6910010.0,686,544
6910022.0,186,274
6910035.0,120,178
6910049.0,66,111
6910061.0,655,463
6910074.0,769,688
6910088.0,276,394
6910101.0,173,257
6910114.0,99,112
6910127.0,659,495
6910140.0,318,407
6910153.0,170,249
6910167.0,103,160
6910180.0,365,247
6910193.0,693,560
6910206.0,196,285
6910220.0,123,185
6910232.0,67,113
6910245.0,658,471
6910259.0,780,700
6910271.0,282,403
6910284.0,182,264
6910298.0,101,108
6910311.0,658,484
6910324.0,656,618
6910338.0,258,369
6910351.0,167,248
6910364.0,102,108
6910377.0,649,482
6910391.0,235,351
6910403.0,145,216
6910416.0,85,138
6910430.0,631,438
6910442.0,768,686
6910455.0,265,382
6910469.0,166,249
6910482.0,93,118
6910494.0,664,496
6910508.0,594,581
6910521.0,243,347
6910534.0,155,234
6910547.0,144,129
6910561.0,653,494
6910574.0,185,317
6910574.0,185,317
6910587.0,132,198
6910600.0,75,126
6910613.0,641,446
6910626.0,767,686
6910639.0,267,384
6910652.0,173,251
6910665.0,94,117
6910678.0,664,496
6910691.0,525,543
6910704.0,225,325
6910717.0,146,218
6910731.0,208,162
6910744.0,665,513
6910757.0,175,294
6910771.0,125,188
6910784.0,69,118
6910796.0,649,453
6910810.0,772,696
6910823.0,276,393
6910836.0,173,256
6910849.0,96,119
6910862.0,663,496
6910875.0,455,497
6910887.0,209,299
6910901.0,125,199
6910914.0,261,190
6910927.0,674,527
6910941.0,179,272
6910954.0,114,176
6910967.0,64,109
6910980.0,648,455
6910993.0,777,695
6911006.0,276,395
6911020.0,176,258
6911033.0,99,120
6911045.0,661,497
6911058.0,389,455
6911072.0,192,277
6911085.0,117,181
6911097.0,312,218
6911111.0,684,543
6911124.0,185,274
6911137.0,119,177
6911151.0,64,109
6911163.0,652,461
6911176.0,774,686
6911190.0,273,391
6911203.0,174,256
6911216.0,98,114
6911228.0,660,496
6911242.0,328,415
6911255.0,174,253
6911268.0,104,163
6911282.0,361,245
6911295.0,695,559
6911307.0,195,283
6911321.0,121,185
6911334.0,65,115
6911346.0,660,470
6911360.0,774,696
6911373.0,279,399
6911386.0,177,260
6911399.0,99,111
6911412.0,657,492
6911425.0,264,374
6911438.0,157,230
6911452.0,92,148
6911464.0,627,437
6911477.0,765,685
6911491.0,265,381
6911504.0,169,246
6911504.0,169,246
6911517.0,91,125
6911529.0,668,500
6911543.0,633,608
6911556.0,252,365
6911569.0,164,244
6911582.0,111,114
6911595.0,650,485
6911608.0,208,331
6911622.0,138,207
6911635.0,82,132
6911647.0,635,443
6911661.0,768,688
6911661.0,768,688
6911674.0,267,383
6911687.0,170,249
6911700.0,93,116
6911713.0,663,497
6911726.0,560,565
6911739.0,234,338
6911753.0,153,226
6911766.0,169,143
6911766.0,169,143
6911779.0,659,502
6911792.0,176,310
6911805.0,130,196
6911818.0,76,124
6911831.0,647,450
6911844.0,772,693
6911857.0,274,390
6911870.0,172,254
6911884.0,96,117
