2675867,105,28,74,99,122,119
2675901,127,40,62,86,110,111
2675934,132,42,59,80,104,106
2675968,131,41,56,76,99,101
2675999,156,45,49,75,100,92
2676032,237,253,194,186,187,138
2676068,102,27,58,80,104,100
2676102,116,34,54,76,99,99
2676132,175,51,56,91,118,97
2676165,275,429,327,290,271,200
2676201,113,32,87,114,136,134
2676236,131,43,66,90,114,118
2676269,134,44,62,83,105,109
2676302,132,43,60,78,100,104
2676335,129,42,58,76,97,100
2676368,136,41,59,80,102,101
2676401,134,41,55,76,99,97
2676432,281,422,328,294,274,205
2676468,120,34,92,119,140,138
2676503,135,46,68,93,117,121
2676536,137,49,64,84,107,112
2676570,134,45,61,80,102,105
2676602,131,43,59,78,99,101
2676635,137,42,60,81,103,103
2676668,135,41,56,78,100,99
2676701,180,54,53,88,114,94
2676732,275,443,337,296,275,202
2676769,113,33,89,117,138,134
2676803,130,43,67,91,115,119
2676837,135,44,61,82,106,110
2676870,133,45,58,78,100,104
2676903,130,40,56,76,97,100
2676935,137,41,58,79,102,101
2676969,135,41,54,76,99,97
2677000,284,439,341,304,281,210
2677037,121,36,95,123,144,142
2677070,137,48,71,95,119,123
2677104,140,45,64,85,108,113
2677137,136,45,62,80,102,106
2677171,132,43,59,78,99,102
2677202,138,44,60,81,103,102
2677236,136,42,57,78,101,98
2677268,185,54,56,91,117,95
2677301,279,466,354,310,286,210
2677337,115,33,94,122,143,139
2677371,134,47,71,95,119,123
2677404,139,47,65,85,108,113
2677438,136,44,61,80,102,106
2677471,132,45,58,77,99,102
2677504,139,45,60,81,103,102
2677536,138,42,55,77,100,97
2677569,193,62,62,96,122,98
2677601,282,485,370,324,297,220
2677638,117,35,97,126,147,144
2677671,137,50,71,97,121,126
2677705,141,49,62,85,109,114
2677738,137,46,61,80,102,106
2677772,133,43,59,78,100,102
2677805,129,40,57,76,97,99
2677805,129,40,57,76,97,99
2677836,194,58,61,97,123,101
2677869,191,84,69,96,122,93
2677902,280,506,390,338,310,227
2677938,119,35,102,131,151,148
2677974,133,43,66,90,114,120
2678006,137,45,61,80,103,108
2678040,133,44,59,76,97,101
2678072,134,44,61,81,101,103
2678106,131,41,57,78,99,100
2678137,145,40,48,74,99,96
2678169,299,506,393,345,316,237
2678205,128,40,106,137,157,155
2678241,141,48,69,94,118,125
2678275,142,47,63,83,106,112
2678307,136,46,60,78,99,103
2678339,136,32,58,79,101,103
2678373,131,42,59,78,99,101
2678405,144,39,53,78,101,97
2678437,207,119,96,117,136,106
2678472,110,30,43,63,87,85
2678504,221,216,166,165,170,126
2678541,97,25,54,75,97,94
2678571,249,313,247,232,225,168
2678607,110,31,73,99,122,119
2678640,129,41,62,85,110,111
2678674,132,41,59,79,103,105
2678707,131,41,57,76,99,101
2678738,150,42,46,72,98,93
2678770,306,551,427,371,338,255
2678807,133,43,115,145,166,164
2678842,147,52,75,100,124,132
2678877,141,46,62,82,104,113
2678909,135,44,58,76,96,103
2678942,135,44,60,79,99,102
2678974,136,46,62,82,103,104
2679008,132,41,58,78,100,101
2679041,130,40,56,76,98,99
2679071,239,235,185,182,184,139
2679108,108,30,61,83,105,103
2679142,119,36,56,76,100,101
2679175,124,39,56,75,97,99
2679206,184,55,58,94,119,98
2679238,280,456,348,306,283,209
2679275,116,33,93,121,142,139
2679309,134,47,70,94,118,123
2679343,138,48,64,84,107,112
2679375,135,44,58,79,101,105
2679409,131,42,57,76,98,101
2679441,137,43,60,81,103,102
2679475,135,40,56,78,100,99
2679506,189,58,59,93,119,96
2679539,281,477,364,318,292,215
2679575,116,33,97,126,146,142
2679610,136,43,70,96,120,124
2679643,140,47,63,85,108,113
2679676,136,44,60,80,102,106
2679709,132,44,59,78,99,102
2679742,139,44,61,83,105,103
2679775,140,41,57,79,101,98
2679808,198,75,73,104,124,96
2679840,196,126,96,114,134,99
2679875,124,28,30,57,86,75
2679906,291,558,434,375,341,253
2679943,130,40,115,144,163,161
2679977,144,48,80,103,123,132
2680012,139,46,63,83,104,112
2680045,134,43,58,76,96,102
2680078,135,45,62,81,101,103
2680111,129,42,58,77,98,99
2680142,157,46,52,78,105,98
2680174,232,216,167,167,173,129
2680211,104,27,52,74,98,95
2680242,159,46,55,86,112,93
2680274,257,355,269,246,236,173
2680310,106,29,74,100,123,119
2680345,122,38,58,80,104,106
2680378,127,41,56,76,99,102
2680411,133,42,59,80,102,103
2680443,131,40,57,76,99,99
2680475,245,257,203,196,196,148
2680511,110,30,63,86,109,107
2680545,123,40,58,79,103,104
2680578,126,40,55,76,99,100
2680610,141,38,54,77,101,98
2680642,201,95,83,109,130,103
2680677,128,24,26,55,85,79
2680708,292,538,416,360,327,243
2680744,126,37,110,139,159,156
2680779,140,48,71,95,120,126
2680813,143,50,65,85,107,112
2680846,137,46,63,81,101,105
2680880,130,44,58,77,97,99
2680910,151,43,54,80,105,101
2680944,147,41,34,64,93,89
2680975,301,533,413,359,327,245
2681012,129,40,109,139,159,158
2681047,142,47,71,96,120,128
2681080,143,48,64,84,106,113
2681113,137,47,62,80,101,105
2681147,131,42,59,77,97,100
2681179,133,42,61,81,102,103
2681212,131,42,58,78,99,101
2681244,152,41,46,72,99,93
2681276,307,557,433,377,343,259
2681312,135,42,116,147,167,166
2681348,148,52,77,102,126,134
2681381,141,50,62,82,104,114
2681415,136,45,58,76,97,104
2681447,135,45,61,80,100,103
2681481,130,43,58,77,97,99
2681511,155,45,49,76,102,97
2681544,227,204,156,158,166,125
2681580,103,28,50,71,94,92
2681612,155,43,51,82,107,90
2681644,252,345,258,236,228,166
2681680,104,28,71,97,119,115
2681713,125,38,60,84,109,110
2681747,130,42,58,78,102,104
2681780,130,41,56,76,98,100
2681812,153,43,47,73,99,92
2681843,308,570,443,385,349,265
2681880,137,43,120,150,170,169
2681915,150,54,78,104,127,136
2681950,145,50,64,84,107,116
2681982,137,46,59,77,97,104
2682015,137,45,62,81,101,104
2682048,130,42,58,77,98,100
2682081,134,42,60,80,102,102
2682114,131,42,57,77,99,99
2682145,249,277,216,206,202,153
2682181,110,31,66,90,112,110
2682215,124,39,59,81,104,106
2682248,128,40,56,77,100,102
2682281,127,40,56,74,96,98
2682312,209,112,96,119,138,109
2682348,112,31,44,64,89,87
2682379,221,208,161,161,168,125
2682416,99,26,48,71,95,92
2682445,247,303,238,224,219,163
2682482,108,30,69,95,118,115
2682515,127,41,60,84,108,110
2682549,130,43,57,77,101,103
2682582,129,43,58,77,99,100
2682614,149,41,44,71,97,93
2682645,304,544,424,369,336,253
2682682,132,40,114,144,164,163
2682717,146,51,75,100,124,132
2682752,140,47,63,82,105,113
2682784,134,45,58,76,96,103
2682817,135,43,61,80,100,102
2682850,129,42,57,76,97,99
2682882,153,44,49,76,103,97
2682913,221,177,137,144,156,119
2682950,102,30,49,67,91,89
2682981,150,41,49,78,102,88
2683014,246,320,241,223,216,158
2683049,101,27,68,92,115,111
2683083,122,38,59,83,107,107
2683116,128,40,56,77,100,102
2683150,128,40,55,75,97,99
2683181,220,163,130,141,154,119
2683217,105,32,50,68,92,90
2683248,150,41,49,77,102,89
2683281,244,304,230,214,208,152
2683317,102,28,65,89,112,108
2683351,120,36,57,79,103,104
2683383,126,39,55,76,98,100
2683416,144,39,44,71,97,94
2683447,298,511,395,346,316,237
2683484,127,38,106,136,156,155
2683518,141,47,70,95,119,126
2683552,142,48,62,83,106,112
2683585,136,45,59,77,99,103
2683618,136,45,61,81,102,104
2683651,131,41,58,78,99,101
2683683,146,40,50,76,100,96
2683715,208,122,98,118,136,106
2683751,109,31,43,63,88,85
2683782,221,220,169,167,172,127
2683819,97,24,54,75,98,94
2683848,251,315,248,234,226,169
2683885,109,32,72,98,121,119
2683918,128,40,61,84,109,111
2683952,132,44,59,80,103,106
2683984,130,42,57,76,99,100
2684017,152,42,46,72,99,93
2684048,307,550,428,374,340,256
2684085,132,42,114,144,165,163
2684120,146,52,75,100,124,132
2684154,141,48,62,81,104,113
2684187,134,45,57,75,96,103
2684220,135,44,62,80,100,102
2684253,130,42,59,78,99,101
2684285,132,41,59,79,101,101
2684318,130,41,56,76,98,99
2684350,240,242,191,186,187,142
2684386,108,30,61,83,106,103
2684420,120,37,56,79,102,102
2684452,124,39,54,75,97,99
2684484,186,57,59,96,121,99
2684516,280,455,347,306,284,210
2684553,117,33,94,122,144,141
2684587,134,45,70,94,118,122
2684620,138,48,63,85,107,112
2684653,135,44,58,79,101,105
2684687,130,41,56,75,96,100
2684719,137,42,59,80,102,101
2684752,137,42,57,78,101,98
