4131.0,0.902
4181.0,0.855
4231.0,0.798
4281.0,0.734
4331.0,0.663
4381.0,0.585
4431.0,0.501
4481.0,0.412
4531.0,0.319
4581.0,0.223
4631.0,0.124
4681.0,0.025
4731.0,-0.075
4781.0,-0.174
4831.0,-0.272
4881.0,-0.366
4931.0,-0.458
4981.0,-0.544
5031.0,-0.625
5081.0,-0.7
5131.0,-0.768
5181.0,-0.828
5231.0,-0.88
5281.0,-0.923
5331.0,-0.957
5381.0,-0.981
5431.0,-0.995
5481.0,-1
5531.0,-0.995
5582.0,-0.979
5632.0,-0.954
5682.0,-0.919
5732.0,-0.875
5782.0,-0.823
5832.0,-0.762
5882.0,-0.694
5932.0,-0.618
5982.0,-0.537
6032.0,-0.45
6082.0,-0.358
6132.0,-0.263
6182.0,-0.166
6232.0,-0.066
6282.0,0.034
6332.0,0.133
6382.0,0.232
6432.0,0.327
6482.0,0.42
6532.0,0.509
6582.0,0.592
6632.0,0.67
6682.0,0.74
6733.0,0.804
6783.0,0.859
6833.0,0.906
6883.0,0.944
6933.0,0.972
6983.0,0.991
7033.0,0.999
7083.0,0.998
7133.0,0.987
7184.0,0.966
7234.0,0.935
7284.0,0.895
7334.0,0.846
7384.0,0.788
7434.0,0.723
7484.0,0.65
7534.0,0.571
7584.0,0.486
7634.0,0.397
7684.0,0.303
7734.0,0.206
7784.0,0.108
7834.0,0.008
7884.0,-0.092
7934.0,-0.191
7984.0,-0.288
8034.0,-0.382
8087.0,-0.472
8137.0,-0.558
8187.0,-0.638
8237.0,-0.712
8287.0,-0.778
8337.0,-0.837
8387.0,-0.888
8437.0,-0.929
8487.0,-0.961
8537.0,-0.984
8587.0,-0.997
8637.0,-1
8687.0,-0.993
8737.0,-0.976
8787.0,-0.949
8837.0,-0.913
8887.0,-0.867
8937.0,-0.813
8987.0,-0.751
9037.0,-0.681
9096.0,-0.605
9146.0,-0.522
9196.0,-0.435
9247.0,-0.342
9297.0,-0.247
9347.0,-0.149
9397.0,-0.05
9447.0,0.05
9497.0,0.15
9547.0,0.248
9597.0,0.343
9647.0,0.435
9697.0,0.523
9747.0,0.606
9797.0,0.682
9847.0,0.752
9897.0,0.814
9947.0,0.868
9997.0,0.913
10047.0,0.949
10097.0,0.976
10149.0,0.993
10199.0,1
10249.0,0.997
10299.0,0.984
10349.0,0.961
10399.0,0.929
10449.0,0.887
10499.0,0.837
10549.0,0.778
10599.0,0.711
10649.0,0.637
10699.0,0.557
10749.0,0.472
10799.0,0.381
10849.0,0.287
10899.0,0.19
10949.0,0.091
10999.0,-0.009
11049.0,-0.109
11099.0,-0.207
11150.0,-0.304
11200.0,-0.398
11250.0,-0.487
11300.0,-0.572
11350.0,-0.651
11400.0,-0.723
11450.0,-0.789
11500.0,-0.846
11550.0,-0.895
11600.0,-0.935
11650.0,-0.966
11700.0,-0.987
11750.0,-0.998
11800.0,-0.999
11850.0,-0.99
11900.0,-0.972
11950.0,-0.943
12000.0,-0.906
12050.0,-0.859
12100.0,-0.803
12150.0,-0.74
12200.0,-0.669
12250.0,-0.591
12300.0,-0.508
12350.0,-0.419
12400.0,-0.327
12450.0,-0.231
12500.0,-0.132
12550.0,-0.033
12600.0,0.067
12650.0,0.166
12700.0,0.264
12750.0,0.359
12800.0,0.45
12850.0,0.537
12900.0,0.619
12950.0,0.694
13000.0,0.763
13050.0,0.823
13100.0,0.876
13150.0,0.92
13200.0,0.954
13250.0,0.979
13300.0,0.995
13350.0,1
13400.0,0.995
13450.0,0.981
13500.0,0.956
13550.0,0.922
13600.0,0.879
13650.0,0.827
13700.0,0.767
13750.0,0.699
13800.0,0.624
13850.0,0.543
13900.0,0.457
