286,130,213,265,293,309
294,140,273,333,356,361
341,23,593,489,431,393
373,713,575,473,416,378
272,133,169,213,248,270
292,136,170,213,247,269
287,133,170,212,245,266
291,135,180,225,258,280
371,59,473,440,409,381
360,339,273,279,295,302
359,738,273,333,353,359
289,136,259,309,329,338
315,5,570,474,419,380
275,128,20,214,248,270
291,132,171,214,247,268
373,705,40,287,306,316
290,134,194,243,274,293
295,139,252,310,336,345
288,136,265,318,337,343
282,133,258,308,326,334
276,128,249,298,316,325
257,118,220,261,282,294
238,108,225,271,289,297
251,312,390,379,360,341
318,636,583,501,444,399
373,716,590,485,425,387
371,713,579,477,419,379
373,709,567,472,417,377
374,707,557,464,412,371
371,690,536,446,396,357
370,606,454,387,354,328
363,371,294,292,303,306
338,148,154,217,267,294
317,142,154,207,249,276
300,138,172,217,251,274
294,133,172,215,248,270
288,134,170,212,244,266
292,137,190,238,270,290
295,138,245,301,328,339
292,139,271,327,347,352
287,134,257,307,326,335
277,129,249,298,317,326
267,123,230,275,294,305
253,117,235,284,304,312
260,285,378,379,367,352
321,603,568,497,445,403
342,149,150,210,259,285
284,133,256,305,324,332
370,713,581,478,420,379
298,136,167,213,249,271
270,125,245,294,312,320
375,707,559,466,413,373
373,698,542,451,401,361
288,135,169,211,244,268
276,369,431,414,391,369
364,415,322,308,311,308
297,140,277,338,360,365
386,725,596,492,434,396
318,139,152,204,248,275
299,136,169,214,249,272
269,126,245,292,310,319
264,125,241,288,306,315
372,689,530,441,393,355
365,570,412,359,337,318
353,327,262,269,286,293
328,142,152,212,260,286
285,133,258,307,326,335
272,125,247,294,312,321
374,708,565,470,416,376
292,135,172,214,248,269
262,122,239,286,306,316
370,675,512,427,381,345
290,134,193,242,273,293
311,536,529,474,431,396
354,244,209,241,276,294
290,138,266,320,339,346
323,141,153,209,254,280
378,716,587,485,427,387
281,133,254,303,322,330
306,139,167,214,251,275
377,711,573,476,421,381
273,126,247,296,314,322
297,136,173,217,251,273
377,711,565,471,417,377
292,136,172,215,248,270
375,704,549,457,405,366
261,123,242,293,313,321
287,154,160,206,238,262
366,648,486,407,366,333
265,310,394,390,375,358
286,133,202,255,285,302
364,463,352,325,319,310
326,624,579,502,447,404
293,138,265,324,347,354
345,148,150,211,260,286
376,719,590,486,426,388
285,134,256,306,325,334
313,137,149,202,245,271
371,714,581,478,420,380
273,127,249,297,315,323
298,135,167,213,249,271
373,711,570,473,418,378
270,126,245,293,312,319
294,136,172,215,249,271
375,709,560,466,414,373
265,125,243,290,308,316
289,134,171,213,247,268
373,691,539,449,399,360
258,128,270,314,327,331
291,136,172,216,249,272
370,616,460,390,356,329
282,395,446,423,397,373
289,134,223,277,305,319
362,386,302,296,304,305
348,706,617,524,459,412
295,140,276,337,359,363
338,148,153,216,267,294
385,724,596,492,434,396
292,139,260,310,330,339
317,139,153,205,248,275
378,716,580,479,422,382
276,127,249,298,316,324
300,138,172,217,251,273
376,712,568,473,419,378
270,125,244,292,311,319
294,136,172,215,249,270
375,707,557,464,411,371
264,123,240,287,306,316
288,133,170,212,244,266
371,686,525,437,389,352
255,192,321,346,348,344
292,135,187,234,266,287
372,568,426,371,347,326
302,483,500,458,420,389
294,136,241,297,324,336
359,296,243,261,286,298
364,713,617,515,450,405
294,139,273,330,350,355
331,145,157,216,263,289
383,721,596,493,434,395
289,136,260,310,329,338
314,138,162,212,252,278
380,716,577,479,423,383
277,129,249,298,316,324
300,138,174,218,252,274
377,711,566,471,418,378
270,127,245,292,311,319
293,137,173,216,249,271
376,707,554,461,409,369
263,124,242,289,310,319
288,134,170,211,243,266
371,666,506,422,377,343
263,267,370,378,368,356
291,134,200,251,282,300
370,505,382,344,332,318
320,578,553,489,440,402
296,140,257,316,341,349
352,202,183,227,269,291
373,718,598,494,434,394
288,132,260,313,333,340
319,140,152,206,250,276
375,717,586,483,425,384
278,130,252,301,319,327
303,139,169,215,251,274
376,713,572,476,421,380
272,125,246,295,313,322
296,137,171,215,250,272
376,710,562,468,415,375
267,124,242,290,308,316
290,134,172,214,247,268
374,700,544,453,402,363
259,122,246,297,316,323
288,134,166,208,242,266
367,637,476,399,360,330
272,347,418,405,384,364
287,134,213,266,295,310
363,431,333,315,314,309
336,671,606,519,458,412
296,134,271,333,355,362
343,148,151,215,265,292
383,722,593,490,431,393
290,138,259,310,328,337
316,141,153,204,248,274
375,716,579,478,421,381
275,129,249,297,315,324
300,137,170,215,250,272
375,711,567,472,417,377
270,127,245,293,311,319
293,135,170,215,248,270
374,707,558,465,413,372
265,123,241,288,306,315
288,134,171,213,246,267
372,692,533,444,395,356
256,151,292,328,337,337
292,134,179,224,257,279
372,596,446,382,352,328
291,437,471,439,408,381
292,132,231,286,314,327
362,350,278,282,297,303
359,708,617,520,455,409
295,140,274,334,355,360
335,149,156,217,266,292
385,723,598,494,435,396
291,136,260,310,330,339
316,139,153,206,249,276
