1909128.0,641,471
1909140.0,697,619
1909153.0,274,387
1909167.0,208,286
1909180.0,133,161
1909193.0,639,469
1909207.0,403,436
1909220.0,197,280
1909233.0,141,206
1909246.0,355,273
1909259.0,675,529
1909272.0,207,308
1909285.0,150,213
1909299.0,98,152
1909311.0,628,449
1909324.0,746,635
1909338.0,275,388
1909351.0,189,273
1909364.0,121,165
1909378.0,646,473
1909391.0,601,559
1909404.0,248,352
1909417.0,190,263
1909430.0,191,190
1909443.0,653,484
1909456.0,323,391
1909470.0,179,254
1909483.0,118,182
1909496.0,420,307
1909510.0,693,550
1909523.0,220,314
1909536.0,151,217
1909549.0,100,154
1909562.0,579,411
1909575.0,733,616
1909588.0,263,368
1909602.0,180,254
1909615.0,110,160
1909628.0,639,463
1909642.0,751,649
1909655.0,290,402
1909668.0,211,288
1909681.0,127,166
1909694.0,644,472
1909707.0,489,487
1909721.0,220,309
1909734.0,159,229
1909747.0,293,241
1909761.0,665,511
1909774.0,215,344
1909787.0,159,232
1909800.0,109,163
1909813.0,495,351
1909826.0,706,574
1909839.0,234,333
1909853.0,160,233
1909866.0,106,164
1909866.0,106,164
1909879.0,625,448
1909893.0,748,646
1909906.0,282,397
1909919.0,195,276
1909932.0,125,169
1909945.0,651,475
1909958.0,657,596
1909971.0,261,372
1909985.0,198,273
1909998.0,150,167
1910011.0,640,471
1910025.0,361,415
1910038.0,188,267
1910051.0,132,193
1910064.0,384,284
1910077.0,680,536
1910090.0,214,305
1910104.0,147,215
1910117.0,103,152
1910130.0,561,393
1910144.0,728,609
1910157.0,256,365
1910170.0,181,254
1910182.0,114,175
1910196.0,644,472
1910209.0,759,655
1910222.0,288,405
1910236.0,203,286
1910249.0,129,171
1910262.0,647,477
1910276.0,544,522
1910289.0,235,331
1910302.0,178,245
1910315.0,252,219
1910328.0,656,499
1910341.0,265,367
1910354.0,173,243
1910368.0,116,170
1910381.0,468,336
1910394.0,701,567
1910408.0,231,330
1910421.0,157,233
1910433.0,110,164
1910447.0,612,436
1910460.0,742,633
1910473.0,270,383
1910487.0,184,265
1910500.0,117,158
1910513.0,642,469
1910526.0,704,627
1910540.0,281,391
1910553.0,210,285
1910565.0,131,162
1910579.0,642,469
1910592.0,421,444
1910605.0,197,283
1910619.0,139,208
1910632.0,349,269
1910645.0,675,526
1910659.0,207,307
1910672.0,146,214
1910685.0,104,152
1910697.0,532,372
1910711.0,714,594
1910724.0,244,351
1910737.0,173,244
1910751.0,112,170
1910764.0,632,462
1910777.0,754,641
1910791.0,278,394
1910804.0,195,276
1910816.0,125,168
1910830.0,646,475
1910843.0,590,556
1910856.0,250,349
