@,0,410,385,377,365,#
@,1,386,400,3356,342,338,51,378,362,31,322,267,290,306,#
@,136,342,398,368,348,#
@,159,317,271,293,305,#
@,183,326,351,337,327,#
@,207,320,317,318,316,#
@,231,308,289,298,303,#
@,254,325,363,342,327,#
@,279,296,242,268,283,#
@,303,320,374,346,325,#
@,327,292,240,265,279,#
@,351,307,342,324,311,#
@,374,298,282,290,292,#
@,399,291,283,287,288,#
@,422,304,333,318,305,#
@,446,279,229,253,267,#
@,471,303,357,329,309,#
@,494,275,219,247,262,#
@,518,294,340,317,300,#
@,549,274,#
@,566,281,283,281,279,#
@,590,289,307,297,288,#
@,614,268,225,246,258,#
@,637,292,345,318,298,#
@,662,264,206,236,252,#
@,686,287,338,312,294,#
@,709,270,234,251,259,#
@,734,275,287,280,274,#
@,757,277,286,281,275,#
@,781,262,230,246,254,#
@,805,284,333,308,289,#
@,829,257,200,228,244,#
@,852,282,334,308,288,#
@,877,261,215,237,248,#
@,901,271,292,281,272,#
@,925,269,267,268,265,#
@,949,259,238,248,253,#
@,972,278,318,298,282,#
@,997,252,197,223,239,#
@,1020,278,331,304,284,#
@,1045,252,196,223,239,#
@,1071,277,331,304,283,#
@,1095,251,195,223,238,#
@,1120,277,330,303,283,#
@,1145,251,194,223,238,#
@,1170,276,329,302,282,#
@,1196,251,195,223,238,#
@,1220,276,329,302,282,#
@,1245,251,194,222,237,#
@,1270,275,326,301,281,#
@,1295,251,195,223,237,#
@,1319,274,324,300,281,#
@,1345,251,197,223,237,#
@,1370,273,323,298,280,#
@,1395,251,198,224,237,#
@,1420,272,321,297,279,#
@,1444,251,200,224,237,#
@,1470,271,317,295,278,#
@,1495,252,203,226,238,#
@,1519,270,314,294,277,#
@,1545,252,205,227,238,#
@,1569,269,310,291,275,#
@,1595,253,208,229,239,#
@,1619,268,306,289,274,#
@,1644,253,212,230,239,#
@,1670,267,303,287,273,#
@,1694,254,216,233,241,#
@,1719,266,299,284,272,#
@,1744,255,220,235,242,#
@,1769,265,294,282,270,#
@,1795,255,224,237,243,#
@,1819,264,290,279,269,#
@,1844,256,227,239,244,#
@,1869,263,287,277,267,#
@,1894,256,231,242,246,#
@,1918,262,283,275,266,#
@,1944,257,234,243,246,#
@,1969,261,279,272,264,#
@,1994,257,238,245,248,#
@,2019,260,275,270,263,#
@,2043,258,241,247,249,#
@,2069,260,272,268,262,#
@,2094,259,245,249,250,#
@,2118,259,269,266,261,#
@,2144,259,249,252,251,#
@,2168,258,264,263,259,#
