@,0,412,381,374,367,378,#
@,1,393,381,380,#
@,2,384,409,403,393,387,#
@,17,371,364,375,376,376,#
@,47,353,293,315,328,340,#
@,75,355,345,334,331,333,#
@,104,356,408,384,368,356,#
@,135,344,363,368,364,359,#
@,164,332,294,315,325,333,#
@,195,326,279,289,297,307,#
@,225,327,334,319,312,310,#
@,256,329,380,360,345,332,#
@,285,324,353,355,349,341,#
@,316,315,283,304,313,319,#
@,346,308,256,269,280,290,#
@,376,309,303,292,288,288,#
@,406,312,358,337,323,310,#
@,436,309,347,344,335,325,#
@,466,300,279,299,306,309,#
@,496,293,239,256,268,280,#
@,277,269,269,272,#
@,557,298,337,316,303,292,#
@,587,298,342,334,324,311,#
@,281,296,301,302,#
@,648,283,230,250,263,274,#
@,677,283,253,251,254,260,#
@,707,287,318,297,286,277,#
@,738,289,338,326,314,300,#
@,768,284,286,298,300,298,#
@,798,276,228,249,261,271,#
@,828,274,236,240,246,253,#
@,859,280,301,282,273,267,#
@,888,284,336,320,307,293,#
@,919,280,293,302,301,296,#
@,949,272,230,252,264,272,#
@,979,270,224,233,242,251,#
@,1009,275,283,269,262,258,#
@,1040,278,317,302,290,278,#
@,1072,281,319,315,307,296,#
@,1102,284,296,302,302,298,#
@,1134,281,255,269,277,282,#
@,1165,272,224,239,249,259,#
@,1197,265,228,231,236,244,#
@,1227,263,257,248,244,244,#
@,1259,265,295,280,271,261,#
@,1290,273,320,308,297,283,#
@,1321,279,310,310,305,296,#
@,1352,280,276,288,291,291,#
@,1384,276,241,256,265,273,#
@,1415,268,219,230,239,250,#
@,1446,261,231,231,234,239,#
@,1477,261,270,258,251,247,#
@,1509,266,302,289,278,267,#
@,1540,274,320,311,301,288,#
@,1570,280,302,306,303,296,#
@,1602,278,261,276,282,285,#
@,1633,272,230,245,254,264,#
@,1665,264,219,227,234,244,#
@,1695,259,238,235,235,238,#
@,1727,261,281,268,259,252,#
@,1758,268,311,298,286,273,#
@,1789,275,315,310,303,291,#
@,1820,280,291,298,298,294,#
@,1852,277,250,265,273,279,#
@,1883,269,221,235,245,256,#
@,1914,262,224,227,232,240,#
@,1945,259,254,244,240,240,#
@,1977,262,291,277,267,257,#
@,2008,269,317,305,294,280,#
