@,0,399,323,332,329,#
@,1,362,3482,302,31,354,#
@,111,331,308,319,325,#
@,136,328,328,327,326,#
@,159,334,351,341,332,#
@,183,312,271,290,301,#
@,207,331,381,354,336,#
@,231,303,250,276,291,#
@,254,322,367,344,327,#
@,279,305,273,288,295,#
@,303,307,317,311,305,#
@,327,308,317,312,306,#
@,351,291,260,275,283,#
@,374,311,355,332,315,#
@,399,284,232,257,271,#
@,422,305,354,329,311,#
@,446,285,244,263,273,#
@,471,291,292,#
@,494,290,289,289,286,#
@,518,278,258,268,273,#
@,542,314,299,#
@,566,270,220,244,258,#
@,590,293,343,317,299,#
@,614,270,221,245,257,#
@,637,282,312,296,285,#
@,662,277,266,271,271,#
@,686,270,260,265,266,#
@,709,284,315,299,286,#
@,734,261,212,236,250,#
@,757,285,336,308,290,#
@,781,260,208,234,248,#
@,805,277,315,296,282,#
@,829,268,248,257,261,#
@,852,266,265,265,263,#
@,877,276,296,285,275,#
@,901,256,214,235,246,#
@,925,279,328,303,284,#
@,949,253,201,228,242,#
@,972,275,319,297,281,#
@,997,261,231,245,252,#
@,1020,264,272,268,263,#
@,1045,264,259,258,257,#
@,1071,262,266,266,263,#
@,1095,265,260,260,258,#
@,1120,261,262,264,261,#
@,1145,265,262,262,259,#
@,1170,260,258,261,259,#
@,1196,266,266,263,259,#
@,1220,259,253,258,258,#
@,1245,266,268,264,260,#
@,1270,258,250,256,256,#
@,1295,266,272,267,260,#
@,1319,257,246,254,255,#
@,1345,267,275,268,262,#
@,1370,256,242,252,253,#
@,1395,267,278,270,262,#
@,1420,255,238,249,252,#
@,1444,267,282,272,263,#
@,1470,253,234,246,250,#
@,1495,268,285,274,264,#
@,1519,252,230,244,249,#
@,1545,268,288,275,265,#
@,1569,252,226,242,247,#
@,1595,269,292,277,266,#
@,1619,251,223,239,246,#
@,1644,269,295,279,267,#
@,1670,250,219,237,245,#
@,1694,270,298,281,268,#
@,1719,249,216,235,243,#
@,1744,270,301,283,269,#
@,1769,249,212,233,242,#
@,1795,270,304,285,270,#
@,1819,248,209,231,241,#
@,1844,271,307,286,271,#
@,1869,248,206,229,240,#
@,1894,271,310,288,272,#
@,1918,248,204,228,239,#
@,1944,271,312,289,272,#
@,1969,247,202,226,238,#
@,1994,271,314,291,273,#
@,2019,247,200,225,237,#
@,2043,271,315,292,274,#
@,2069,247,198,224,237,#
@,2094,271,317,293,274,#
@,2118,246,197,223,236,#
@,2144,272,318,294,275,#
@,2168,246,196,222,235,#
@,2194,272,319,294,275,#
@,2219,247,195,222,236,#
@,2243,272,320,295,276,#
@,2269,247,194,221,235,#
