@,0,399,328,336,338,353,#
@,1,371,347,342,337,342,#
@,2,354,364,357,348,345,#
@,17,338,326,333,333,334,#
@,47,343,355,346,341,336,#
@,75,352,414,393,378,363,#
@,104,342,351,362,362,359,#
@,135,332,288,308,320,330,#
@,164,329,294,297,302,309,#
@,195,333,356,337,327,320,#
@,225,333,386,370,356,342,#
@,256,326,338,347,346,342,#
@,285,316,273,295,306,316,#
@,316,311,266,273,281,291,#
@,346,314,325,309,301,297,#
@,375,316,368,350,335,321,#
@,406,311,336,340,336,328,#
@,436,302,267,288,299,306,#
@,466,297,246,258,268,279,#
@,299,286,281,280,#
@,527,302,351,331,316,303,#
@,557,300,327,317,#
@,587,292,266,286,295,299,#
@,617,286,231,247,259,270,#
@,648,287,275,266,265,266,#
@,677,292,334,313,300,288,#
@,707,292,335,328,318,306,#
@,738,285,271,288,293,295,#
@,768,277,223,242,255,266,#
@,798,278,252,249,251,256,#
@,828,283,318,297,285,275,#
@,859,285,333,322,311,297,#
@,888,279,277,290,294,293,#
@,919,272,221,242,255,265,#
@,949,271,235,237,242,249,#
@,979,278,302,283,273,265,#
@,1009,281,332,318,305,291,#
@,1040,281,305,310,306,299,#
@,1072,280,261,276,283,286,#
@,1102,273,228,243,253,263,#
@,1134,266,225,231,237,245,#
@,1165,262,249,243,241,242,#
@,1197,265,290,276,267,258,#
@,1227,272,320,306,295,281,#
@,1259,279,314,312,306,296,#
@,1290,280,283,294,296,295,#
@,1321,278,246,262,270,277,#
@,1352,269,220,232,242,253,#
@,1384,262,229,230,233,240,#
@,1415,261,264,253,247,244,#
@,1446,265,298,284,274,263,#
@,1477,273,320,310,299,286,#
@,1509,279,307,308,304,296,#
@,1540,279,268,281,286,288,#
@,1570,274,235,250,260,268,#
@,1602,265,218,227,236,246,#
@,1633,259,235,232,233,238,#
@,1665,260,276,262,255,249,#
@,1695,266,307,293,282,270,#
@,1727,274,317,311,303,290,#
@,1758,279,297,302,301,295,#
@,1789,278,255,270,277,281,#
@,1820,270,224,239,249,259,#
@,1852,262,221,226,232,241,#
@,1883,258,244,238,237,238,#
@,1914,260,285,271,262,254,#
@,1945,269,315,302,290,277,#
@,1977,275,311,309,303,292,#
@,2008,278,284,293,295,292,#
@,2038,276,244,260,269,275,#
@,2070,267,217,231,241,251,#
@,2101,260,225,228,231,238,#
@,2132,259,261,250,245,242,#
@,2163,262,295,281,271,260,#
@,2195,271,318,308,297,283,#
@,2226,277,306,307,303,294,#
@,2257,277,267,280,286,287,#
@,2288,273,234,249,259,267,#
@,2320,264,216,226,234,245,#
@,2351,258,232,230,232,236,#
@,2382,260,273,260,253,247,#
@,2413,265,306,291,280,268,#
@,2445,273,317,310,301,288,#
@,2476,278,298,302,301,294,#
@,2507,277,256,270,277,281,#
@,2538,269,224,239,249,259,#
@,2569,262,219,226,232,241,#
@,2600,257,242,237,236,237,#
@,2631,260,285,270,261,253,#
@,2663,268,314,301,289,276,#
@,2694,275,312,309,303,292,#
@,2725,278,285,294,295,292,#
@,2756,276,246,261,269,276,#
@,2788,267,217,231,241,252,#
@,2819,260,224,227,231,238,#
@,2850,259,258,248,243,241,#
@,2881,262,293,280,270,259,#
@,2913,270,317,307,296,282,#
@,2944,277,306,307,302,294,#
@,2975,277,269,282,286,287,#
@,3006,272,235,251,260,268,#
@,3037,264,215,226,235,245,#
@,3068,257,231,229,231,236,#
@,3099,259,272,258,251,246,#
@,3131,264,303,290,279,267,#
@,3162,272,317,310,300,288,#
@,3193,278,298,303,301,294,#
@,3224,277,257,271,278,282,#
@,3256,269,225,240,250,260,#
@,3287,262,219,225,231,241,#
@,3318,257,240,235,234,237,#
@,3349,260,282,269,260,252,#
@,3381,267,312,299,288,274,#
@,3411,275,313,309,302,291,#
@,3443,278,287,295,296,292,#
@,3474,275,247,262,270,276,#
@,3506,267,218,232,242,253,#
@,3536,261,223,227,231,238,#
@,3567,258,255,245,241,240,#
@,3599,261,292,279,268,258,#
@,3630,270,318,306,295,281,#
@,3661,277,307,308,303,293,#
@,3692,277,272,284,288,288,#
@,3724,273,237,252,261,269,#
@,3755,265,215,227,236,246,#
@,3786,258,230,229,231,236,#
@,3817,259,270,257,250,245,#
@,3849,264,303,289,278,266,#
@,3879,273,318,310,301,287,#
@,3911,278,301,304,302,295,#
@,3942,277,259,273,280,283,#
