@,0,415,398,386,375,383,#
@,1,386,365,365,3652,#
@,92331,305,311,315,319,#
@,147,343,393,370,355,344,#
@,175,320,300,317,323,326,#
@,203,316,276,286,293,301,#
@,231,331,381,354,339,327,#
@,260,310,305,317,319,318,#
@,287,301,254,270,280,290,#
@,316,319,364,337,323,313,#
@,344,303,312,318,316,312,#
@,371,290,239,260,272,282,#
@,400,309,341,318,307,299,#
@,428,299,321,321,315,309,#
@,456,282,228,253,266,276,#
@,299,292,286,#
@,513,296,333,324,315,305,#
@,540,276,223,250,264,273,#
@,568,291,294,282,278,276,#
@,596,294,342,324,311,299,#
@,624,271,225,253,265,272,#
@,653,282,272,267,267,267,#
@,680,291,342,321,307,295,#
@,708,270,237,260,269,274,#
@,737,275,250,252,256,260,#
@,764,289,340,317,302,289,#
@,793,269,250,268,274,276,#
@,821,268,227,238,247,254,#
@,849,287,338,311,296,284,#
@,877,269,264,277,279,278,#
@,905,262,213,231,242,251,#
@,933,284,326,300,287,276,#
@,961,270,280,285,283,280,#
@,990,260,207,229,242,251,#
@,1017,279,309,287,277,269,#
@,1047,277,315,306,298,288,#
@,1076,262,221,247,258,265,#
@,1104,264,224,231,238,246,#
@,1134,278,318,294,280,270,#
@,1163,274,308,305,297,287,#
@,1192,260,214,241,253,262,#
@,1221,265,232,235,240,246,#
@,1251,278,323,298,284,272,#
@,1280,271,296,299,293,285,#
@,1309,258,208,235,248,257,#
@,1338,265,241,239,242,246,#
@,1367,277,326,302,287,274,#
@,1396,269,286,292,288,282,#
@,1425,257,204,230,243,254,#
@,1455,266,250,245,245,247,#
@,1483,277,328,305,290,277,#
@,1513,267,277,285,284,280,#
@,1542,257,202,226,240,250,#
@,1570,267,259,250,248,249,#
@,1600,276,329,307,292,279,#
@,1629,266,267,279,280,278,#
@,1658,256,202,224,237,248,#
@,1687,268,266,255,252,251,#
@,1717,276,328,308,294,280,#
@,1745,265,259,274,277,275,#
@,1775,257,203,223,236,247,#
@,1804,270,275,261,256,253,#
@,1832,276,326,308,294,281,#
@,1862,263,252,269,273,273,#
@,1891,257,203,223,235,245,#
@,1921,271,284,267,260,256,#
@,1949,275,324,309,296,283,#
@,1979,262,243,262,268,270,#
@,2008,257,205,222,233,244,#
@,2036,271,290,271,263,257,#
@,2066,274,321,307,295,282,#
@,2095,260,235,256,264,267,#
@,2124,258,208,223,233,243,#
@,2153,273,300,278,268,261,#
@,2183,274,318,307,296,284,#
@,2211,259,227,250,260,265,#
@,2241,259,213,224,234,243,#
@,2270,274,307,284,272,263,#
@,2298,272,313,305,295,284,#
@,2328,257,218,244,255,262,#
@,2357,260,219,226,234,241,#
@,2386,275,314,289,276,266,#
@,2415,270,305,301,293,283,#
@,2445,256,211,238,250,258,#
@,2473,262,228,231,237,243,#
@,2502,276,320,295,281,269,#
@,2532,269,296,297,291,283,#
@,2561,256,206,233,246,256,#
@,2590,263,238,236,239,244,#
@,2619,275,325,300,285,272,#
@,2649,267,285,290,287,280,#
@,2677,256,202,228,242,252,#
@,2707,265,248,242,243,245,#
@,2736,276,327,304,289,276,#
@,2764,267,277,285,284,280,#
@,2794,256,201,225,239,250,#
@,2823,266,258,249,248,248,#
@,2852,276,329,307,292,278,#
@,2881,265,267,279,280,277,#
@,2911,256,199,223,236,247,#
@,2939,267,266,255,251,250,#
@,2968,275,327,307,293,280,#
@,2998,263,274,#
@,3026,256,201,222,235,246,#
@,3056,269,274,260,255,253,#
@,3085,275,325,308,294,281,#
@,3115,262,251,268,272,272,#
@,3143,257,202,222,235,245,#
@,3173,270,282,266,259,255,#
@,3202,274,323,308,295,282,#
@,3230,261,243,262,268,270,#
@,3260,256,205,222,233,243,#
@,3289,271,291,272,263,257,#
@,3318,273,321,307,295,282,#
@,3347,259,234,256,263,267,#
@,3377,258,208,222,233,243,#
@,3405,273,300,278,268,260,#
@,3434,273,317,307,295,283,#
@,3464,259,226,250,260,265,#
@,3492,259,213,224,234,242,#
@,3522,273,307,284,272,263,#
@,3551,272,312,305,295,283,#
@,3580,257,218,244,255,262,#
@,3609,260,219,226,234,242,#
@,3639,274,314,289,276,266,#
@,3667,271,305,302,294,284,#
@,3696,257,212,238,250,259,#
@,3726,262,228,231,237,243,#
@,3755,276,320,295,281,270,#
@,3784,269,296,297,291,283,#
@,3813,256,206,233,246,255,#
@,3843,263,237,236,239,244,#
@,3871,276,325,300,285,272,#
@,3900,267,285,290,287,281,#
@,3930,255,202,228,242,252,#
@,3958,264,247,242,243,245,#
@,3988,276,327,304,288,275,#
@,4017,266,276,285,284,279,#
