@,0,413,374,367,362,373,#
@,1,382,349,354,#
@,2,358,336,337,336,339,#
@,17,351,358,348,342,339,#
@,47,356,412,391,376,362,#
@,75,345,358,365,364,360,#
@,104,334,289,309,321,330,#
@,135,335,315,311,313,317,#
@,164,337,370,350,339,330,#
@,195,335,376,367,357,346,#
@,225,327,322,334,337,337,#
@,256,317,271,289,300,310,#
@,285,314,285,285,288,294,#
@,316,317,341,323,313,306,#
@,346,316,361,349,337,325,#
@,375,310,315,325,325,322,#
@,406,302,260,280,290,298,#
@,436,298,261,266,272,279,#
@,466,301,315,300,292,287,#
@,496,303,349,334,322,310,#
@,527,298,314,321,319,313,#
@,255,274,285,292,#
@,587,287,244,253,262,270,#
@,617,290,294,282,276,274,#
@,648,294,338,321,308,296,#
@,677,291,317,318,313,305,#
@,707,284,255,274,282,288,#
@,738,278,232,244,254,263,#
@,768,282,276,267,264,264,#
@,798,285,326,308,295,284,#
@,828,285,318,315,308,298,#
@,859,278,259,276,283,285,#
@,888,272,224,239,250,260,#
@,919,275,259,253,253,255,#
@,949,279,313,295,284,274,#
@,979,279,319,312,303,291,#
@,1009,275,266,280,284,284,#
@,1040,272,235,250,259,266,#
@,1072,266,230,236,242,249,#
@,1102,263,250,246,245,246,#
@,1134,266,287,274,266,259,#
@,1165,272,313,301,290,278,#
@,1197,278,310,307,302,292,#
@,1227,279,283,292,294,291,#
@,1259,277,249,263,271,276,#
@,1290,269,225,237,246,255,#
@,1321,263,232,234,237,243,#
@,1352,262,264,254,249,247,#
@,1384,265,295,282,273,263,#
@,1415,272,313,304,295,282,#
@,1446,278,303,303,300,292,#
@,1477,277,267,279,284,285,#
@,1509,273,238,251,260,267,#
@,1540,265,222,232,239,248,#
@,1570,260,237,236,237,240,#
@,1602,261,275,263,256,250,#
@,1633,266,302,289,280,269,#
@,1665,273,310,305,297,286,#
@,1695,277,292,297,296,291,#
@,1727,276,256,269,275,279,#
@,1758,270,229,242,250,259,#
@,1789,262,225,231,236,243,#
@,1820,259,246,241,240,241,#
@,1852,261,283,271,262,255,#
@,1883,269,309,297,287,275,#
@,1914,274,305,303,298,288,#
@,1945,276,280,288,290,288,#
@,1977,273,246,259,267,273,#
@,2008,266,222,234,243,252,#
