@,0,414,418,398,#
@,1,406,428,415,#,77,316,278,7,#
@,114,312,352,332,#
@,134,341,410,378,#
@,154,356,377,371,#
@,174,339,289,313,#
@,193,308,246,270,#
@,214,296,293,288,#
@,233,313,371,341,#
@,252,336,383,364,#
@,273,333,312,324,#
@,292,304,236,265,#
@,312,280,246,255,#
@,331,287,326,303,#
@,352,314,378,348,#
@,371,326,339,336,#
@,391,307,254,279,#
@,411,277,218,241,#
@,431,270,275,267,#
@,450,290,349,321,#
@,470,314,357,339,#
@,490,308,279,294,#
@,509,279,210,239,#
@,529,257,229,236,#
@,549,268,313,286,#
@,569,296,360,329,#
@,588,306,313,312,#
@,609,285,229,255,#
@,628,258,203,223,#
@,648,254,267,254,#
@,667,277,341688,300,337,323,#
@,707,292,255,274,#
@,727,262,194,222,#
@,747,244,223,226,#
@,766,258,305,279,#
@,786,286,345,318,#
@,806,293,292,295,#
@,826,271,211,238,#
@,845,245,195,213,#
@,865,245,267,251,#
@,885,271,337,305,#
@,905,292,323,311,#
@,924,281,238,260,#
@,945,251,185,212,#
@,964,238,222,223,#
@,984,#
@,1004,281,336,311,#
@,1025,276,246,265,248,179,210,#
@,1065,250,277,277,342,307,#
@,1107,275,255,268,#
@,1128,247,175,210,#
@,1149,247,259,246,#
@,1170,275,342,305,#
@,1190,275,263,271,#
@,1212,247,176,211,#
@,1232,244,249,240,#
@,1253,271,340,303,#
@,1274,276,271,276,#
@,1295,248,174,211,#
@,1315,242,240,235,#
@,1337,270,340,301,#
@,1357,277,279,280,#
@,1378,250,174,212,#
@,1398,240,231,229,#
@,1420,267,338,298,#
@,1440,277,288,284,#
@,1461,252,178,215,#
@,1482,239,223,225,#
@,1503,264,333,295,#
@,1523,278,295,288,#
@,1545,253,182,217,#
@,1565,238,213,220,#
@,1586,261,327,290,#
@,1607,278,304,292,#
@,1628,255,187,222,#
@,1648,237,204,216,#
@,1670,258,320,285,#
@,1690,278,312,296,#
@,1711,257,194,226,#
@,1731,237,196,212,#
@,1753,256,313,280,#
@,1773,278,318,299,#
@,1794,259,201,231,#
@,1815,237,190,209,#
@,1836,253,305,274,#
@,1856,276,324,301,#
@,1878,262,209,237,#
@,1898,238,185,207,#
@,1918,252,298,269,#
@,1940,276,328,302,#
@,1960,263,216,242,#
@,1981,238,180,206,#
@,2002,250,291,264,#
@,2023,275,332,303,#
@,2043,265,223,246,#
@,2064,239,179,205,#
@,2085,248,283,258,#
@,2106,274,333,303,#
@,2126,266,230,251,#
@,2148,240,176,205,#
@,2168,246,275,254,#
@,2189,273,335,303,#
@,2210,268,238,255,#
@,2231,240,174,205,#
@,2251,245,267,249,#
@,2273,272,336,302,#
@,2293,270,248,261,#
@,2314,242,173,206,#
@,2335,243,259,245,#
@,2356,271,338,302,#
@,2376,271,255,265,#
@,2397,243,171,206,#
@,2418,241,250,239,#
@,2439,269,338,301,#
@,2459,272,264,270,#
@,2481,244,171,207,#
@,2501,240,241,234,#
@,2522,268,337,299,#
@,2543,273,273,275,#
@,2564,246,173,209,#
@,2584,239,233,230,#
@,2606,266,336,297,#
@,2626,275,282,280,#
@,2647,248,174,211,#
@,2668,236,223,224,#
@,2689,263,333,294,#
@,2709,276,290,285,#
@,2729,250,178,214,#
@,2751,236,215,219,#
@,2771,261,329,291,#
@,2792,277,299,289,#
@,2813,253,184,218,#
@,2834,237,207,217,#
@,2854,259,323,287,#
@,2876,278,308,294,#
@,2896,256,191,224,#
@,2917,236,198,212,#
