@,0,399,320,#
@,0,355,335,#
@,1,34,370,37038,#
@,101,313,307,#
@,116,298,294,#
@,132,292,289,#
@,147,289,288,#
@,163,296,292,#
@,179,308,306,#
@,194,319,317,#
@,209,330,328,#
@,226,341,340,#
@,241,345,345,#
@,257,344,342,#
@,272,338,338,#
@,288,324,323,#
@,304,308,306,#
@,319,292,290,#
@,334,275,272,#
@,350,261,257,#
@,366,255,252,#
@,381,253,250,#
@,397,257,253,#
@,412,269,266,#
@,429,282,279,#
@,444,294,292,#
@,459,306,305,#
@,475,313,313,#
@,491,313,314,#
@,506,310,310,#
@,522,299,299,#
@,537,284,282,#
@,553,269,266,#
@,569,253,250,#
@,584,238,235,#
@,600,230,227,#
@,615,228,225,#
@,631,231,227,#
@,647,242,239,#
@,662,256,253,#
@,677,269,267,#
@,694,281,280,#
@,709,291,290,#
@,724,293,292,#
@,740,292,291,#
@,756,283,284,#
@,772,268,268,#
@,787,254,253,#
@,802,239,237,#
@,819,224,222,#
@,834,215,211,#
@,849,213,209,#
@,865,214,210,#
@,880,225,221,#
@,897,238,236,#
@,912,252,250,#
@,927,266,264,#
@,943,277,276,#
@,959,282,280,#
@,974,280,279,#
@,990,276,276,#
@,1005,263,261,#
@,1022,261,261,#
@,1039,258,259,#
@,1055,257,259,#
@,1072,256,257,#
@,1089,255,256,#
@,1105,254,255,#
@,1122,253,254,#
@,1138,252,253,#
@,1156,251,251,#
@,1172,250,251,#
@,1188,249,249,#
@,1205,248,248,#
@,1222,247,247,#
@,1239,246,246,#
@,1255,245,245,#
@,1271,244,244,#
@,1289,244,244,#
@,1305,243,242,#
@,1321,242,242,#
@,1338,241,241,#
@,1355,240,240,#
@,1372,239,239,#
@,1388,238,238,#
@,1404,238,238,#
@,1422,237,237,#
@,1438,236,236,#
@,1455,235,236,#
@,1471,235,235,#
@,1488,234,234,#
@,1505,233,234,#
@,1521,232,233,#
@,1538,231,232,#
@,1555,231,232,#
@,1571,230,231,#
@,1588,229,230,#
@,1604,229,229,#
@,1622,228,229,#
@,1638,227,227,#
@,1654,227,227,#
@,1671,226,227,#
@,1688,225,226,#
@,1704,224,224,#
@,1721,224,224,#
@,1737,223,223,#
@,1755,222,222,#
@,1771,221,221,#
@,1787,221,221,#
@,1804,220,220,#
@,1821,219,219,#
@,1838,218,219,#
@,1854,218,218,#
@,1870,217,217,#
@,1888,216,217,#
@,1904,216,216,#
@,1921,216,216,#
@,1937,215,215,#
@,1954,214,214,#
@,1971,213,214,#
@,1987,213,214,#
@,2003,212,213,#
@,2021,211,212,#
@,2037,211,211,#
@,2054,210,211,#
@,2070,210,210,#
@,2087,210,209,#
@,2104,209,209,#
@,2120,209,209,#
@,2137,208,208,#
@,2154,207,207,#
@,2170,207,207,#
@,2187,207,206,#
@,2203,206,205,#
@,2221,206,205,#
