@,0,399,321,324,321,#
@,1,354,33269,299,318,5,#
@,111,341,337,340,339,#
@,136,326,298,310,318,#
@,159,344,389,365,348,#
@,183,311,249,279,296,#
@,207,336,398,365,343,#
@,231,307,251,278,293,#
@,254,320,355,336,323,#
@,279,313,303,307,307,#
@,303,303,289,296,299,#
@,327,318,356,336,321,#
@,351,289,232,260,276,#
@,374,316,376,345,323,#
@,399,286,225,255,272,#
@,422,305,349,327,311,#
@,446,292,269,280,285,#
@,471,287,286,#
@,494,300,325,311,300,#
@,518,274,226,249,263,#
@,542,330,309,#
@,566,271,209,240,257,#
@,590,294,348,321,302,#
@,614,277,241,259,267,#
@,637,281,290,284,280,#
@,662,286,299,292,284,#
@,686,266,227,246,257,#
@,709,291,347,318,298,#
@,734,261,198,231,248,#
@,757,288,346,316,295,#
@,781,267,219,241,253,#
@,805,275,296,284,275,#
@,829,276,279,276,272,#
@,852,261,233,247,254,#
@,877,284,333,308,289,#
@,901,254,193,223,240,#
@,925,282,342,311,289,#
@,949,257,202,228,242,#
@,972,271,303,287,274,#
@,997,267,259,262,261,#
@,1020,258,243,251,254,#
@,1045,273,293,279,269,#
@,1071,256,236,249,254,#
@,1095,273,295,281,270,#
@,1120,255,230,246,252,#
@,1145,273,298,282,270,#
@,1170,254,225,243,250,#
@,1196,274,302,284,272,#
@,1220,253,220,240,248,#
@,1245,274,304,286,272,#
@,1270,252,216,237,246,#
@,1295,275,308,288,273,#
@,1319,250,212,234,244,#
@,1345,274,312,290,274,#
@,1370,250,208,232,243,#
@,1395,274,315,292,275,#
@,1420,249,203,229,241,#
@,1444,275,318,294,276,#
@,1470,248,199,226,240,#
@,1495,275,322,296,277,#
@,1519,248,197,225,239,#
@,1545,276,324,298,278,#
@,1569,247,193,223,238,#
@,1595,276,327,299,279,#
@,1619,247,191,221,236,#
@,1644,276,329,301,280,#
@,1670,246,188,220,236,#
@,1694,276,331,302,281,#
@,1719,247,187,219,235,#
@,1744,277,333,303,281,#
@,1769,246,186,218,234,#
@,1795,277,334,304,282,#
@,1819,246,185,217,234,#
@,1844,277,336,304,282,#
@,1869,246,184,216,233,#
@,1894,276,336,305,283,#
@,1918,246,183,216,233,#
@,1944,276,336,305,283,#
@,1969,246,183,216,233,#
@,1994,277,336,305,283,#
@,2019,246,184,215,232,#
@,2043,276,336,305,283,#
@,2069,246,183,216,232,#
@,2094,276,336,306,283,#
@,2118,246,183,216,233,#
@,2144,276,336,305,283,#
@,2168,246,183,215,233,#
@,2194,276,337,305,283,#
@,2219,247,183,215,233,#
@,2243,275,336,305,283,#
@,2269,247,183,215,232,#
@,2293,275,335,305,283,#
@,2318,247,183,216,233,#
@,2343,275,335,304,283,#
@,2368,248,185,216,233,#
@,2394,275,334,304,282,#
@,2418,248,186,217,233,#
@,2443,275,333,304,282,#
@,2468,248,186,218,234,#
@,2493,274,332,303,282,#
@,2518,249,189,218,234,#
@,2543,273,330,302,281,#
@,2568,249,190,219,234,#
@,2593,273,327,301,281,#
@,2618,250,192,220,235,#
@,2642,272,325,300,280,#
@,2668,250,195,221,235,#
@,2693,271,321,298,279,#
@,2717,251,199,223,236,#
@,2743,270,318,296,278,#
@,2767,252,202,225,237,#
@,2793,269,314,294,277,#
@,2818,253,205,227,238,#
@,2842,268,310,291,275,#
@,2868,253,210,229,239,#
@,2892,267,305,288,274,#
@,2917,254,214,231,240,#
@,2942,266,300,285,272,#
@,2967,254,218,233,241,#
@,2993,265,296,283,271,#
@,3017,255,222,236,243,#
@,3042,264,292,281,269,#
@,3067,256,227,239,244,#
@,3092,263,288,278,268,#
@,3117,257,231,241,246,#
@,3142,263,284,275,266,#
@,3167,257,235,243,247,#
@,3192,261,280,273,265,#
@,3217,258,238,246,248,#
@,3241,261,275,271,264,#
@,3267,259,242,248,249,#
@,3292,260,271,268,262,#
@,3316,259,246,250,250,#
@,3342,259,267,266,261,#
@,3366,260,250,252,252,#
@,3392,258,264,264,260,#
@,3417,261,254,255,253,#
@,3441,258,260,261,258,#
@,3467,262,258,257,254,#
@,3491,256,256,259,257,#
@,3516,263,262,259,255,#
@,3542,256,252,256,255,#
@,3566,264,267,262,257,#
@,3592,255,247,254,254,#
@,3616,264,270,264,258,#
@,3641,254,243,251,252,#
@,3666,266,275,267,260,#
@,3691,253,239,248,251,#
@,3716,266,279,269,261,#
@,3741,252,234,246,250,#
@,3766,267,283,272,262,#
@,3791,251,230,244,248,#
