@,0,408,355,349,#
@,1,369,342,339,#
@,1,347,329,329,#
@,2,333,324,323,#
@,3,324,321,320,#
@,21,321,325,321,#
@,39,328,354,342,#
@,58,342,378,363,#
@,77,357,389,375,#
@,96,363,371,368,#
@,114,354,331,340,#
@,134,329,278,298,#
@,154,310,286,291,#
@,174,313,342,323,#
@,193,330,373,352,#
@,214,336,343,340,#
@,233,321,282,300,#
@,252,299,259,274,#
@,273,294,302,293,#
@,292,307,351,329,#
@,312,321,346,336,#
@,290,302,#
@,352,292,243,264,#
@,371,279,263,265,#
@,391,286,319,300,#
@,411,304,345,324,#
@,431,307,306,307,#
@,450,290,249,267,#
@,470,272,238,249,#
@,490,271,288,275,#
@,509,287,333,311,#
@,529,300,319,312,#
@,549,291,259,274,#
@,569,269,221,241,#
@,588,260,253,251,#
@,609,271,307,287,#
@,628,288,324,307,#
@,648,288,275,283,#
@,667,270,223,242,#
@,688,252,225,233,#
@,707,257,282,265,#
@,727,276,322,299,#
@,747,286,296,293,#
@,766,274,237,254,#
@,786,253,211,227,#
@,806,248,250,244,#
@,826,263,303,282,#
@,845,279,308,295,#
@,865,276,254,266,#
@,885,256,206,226,#
@,905,241,222,226,#
@,924,250,280,262,#
@,945,269,312,291,#
@,964,276,277,278,#
@,984,262,221,239,#
@,1004,242,206,218,#
@,1025,248,273,256,#
@,1045,266,309,287,#
@,1065,263,240,252,#
@,1087,244,199,219,#
@,1107,248,267,252,#
@,1128,266,308,285,#
@,1149,263,243,254,#
@,1170,243,197,218,#
@,1190,246,262,249,#
@,1212,265,307,284,#
@,1232,262,246,255,#
@,1253,243,195,217,#
@,1274,245,257,246,#
@,1295,263,308,283,#
@,1315,263,249,257,#
@,1337,242,193,216,#
@,1357,243,252,243,#
@,1378,262,306,282,#
@,1398,263,252,258,#
@,1420,243,193,216,#
@,1440,241,247,239,#
@,1461,260,307,281,#
@,1482,263,256,260,#
@,1503,243,191,216,#
@,1523,241,244,236,#
@,1545,260,306,279,#
@,1565,263,260,262,#
@,1586,243,191,216,#
@,1607,239,237,233,#
@,1628,258,305,278,#
@,1648,263,263,264,#
@,1670,243,191,216,#
@,1690,238,232,230,#
@,1711,256,305,276,#
@,1731,263,267,265,#
@,1753,244,191,217,#
@,1773,237,228,228,#
@,1794,255,302,276,#
@,1815,264,271,268,#
@,1836,245,193,218,#
@,1856,236,223,225,#
@,1878,253,300,273,#
@,1898,264,275,270,#
@,1918,246,196,220,#
@,1940,236,218,222,#
@,1960,252,297,271,#
@,1981,263,279,271,#
@,2002,247,197,221,#
@,2023,234,213,220,#
@,2043,251,294,269,#
@,2064,264,283,273,#
@,2085,249,203,225,#
@,2106,235,210,218,#
@,2126,249,289,266,#
@,2148,263,286,275,#
@,2168,249,205,228,#
@,2189,235,206,216,#
@,2210,248,286,263,#
@,2231,263,289,276,#
@,2251,250,210,230,#
@,2273,235,202,215,#
@,2293,247,283,260,#
@,2314,263,293,277,#
@,2335,252,214,233,#
@,2356,236,200,214,#
@,2376,246,279,258,#
@,2397,262,296,278,#
@,2418,252,217,235,#
@,2439,236,197,213,#
@,2459,245,276,255,#
@,2481,261,297,279,#
@,2501,253,220,238,#
@,2522,236,196,213,#
@,2543,244,271,252,#
@,2564,261,298,279,#
@,2584,253,224,240,#
@,2606,237,194,212,#
@,2626,244,268,250,#
@,2647,261,300,279,#
@,2668,255,227,242,#
@,2689,237,193,212,#
@,2709,242,265,248,#
@,2729,260,300,279,#
@,2751,255,231,244,#
@,2771,237,191,211,#
@,2792,242,261,246,#
@,2813,260,301,279,#
@,2834,256,235,246,#
@,2854,237,191,212,#
@,2876,241,258,244,#
@,2896,260,302,279,#
