@,4513339,287,192,152,176,208,237,#
@,4513375,260,361,368,330,312,304,#
@,4513412,369,715,628,545,485,432,#
@,4513447,347,272,309,357,378,371,#
@,4513484,287,134,185,230,266,291,#
@,4513520,273,129,150,177,208,236,#
@,4513557,241,110,125,146,171,194,#
@,4513593,314,694,599,488,416,362,#
@,4513630,360,690,654,593,532,466,#
@,4513667,307,120,218,314,356,365,#
@,4513702,315,154,180,226,269,298,#
@,4513739,288,138,151,176,209,239,#
@,4513775,247,188,255,250,255,266,#
@,4513812,362,709,603,509,449,399,#
@,4513848,347,390,394,402,397,377,#
@,4513885,273,129,204,253,284,303,#
@,4513921,275,128,157,190,223,249,#
@,4513957,247,111,128,151,179,203,#
@,4513993,317,700,600,490,417,366,#
@,4514030,367,700,662,602,541,476,#
@,4514067,318,127,213,315,359,370,#
@,4514103,317,162,179,224,268,298,#
@,4514140,290,140,153,176,208,238,#
@,4514176,247,114,147,175,202,226,#
@,4514212,345,705,576,475,415,367,#
@,4514248,340,488,459,438,412,378,#
@,4514285,259,116,213,268,296,309,#
@,4514321,272,126,156,194,229,253,#
@,4514358,248,113,127,153,181,206,#
@,4514394,315,694,600,490,416,365,#
@,4514430,370,706,674,613,552,485,#
@,4514467,329,127,221,324,369,378,#
@,4514503,319,156,179,224,269,301,#
@,4514540,291,141,153,177,210,241,#
@,4514576,248,112,128,148,179,209,#
@,4514613,336,707,598,488,420,368,#
@,4514649,351,576,533,497,456,408,#
@,4514685,270,108,223,289,321,331,#
@,4514721,287,131,166,209,246,272,#
@,4514758,263,125,138,163,193,220,#
@,4514794,322,699,602,490,418,370,#
@,4514831,379,714,681,620,559,493,#
@,4514868,341,143,232,336,382,390,#
@,4514904,327,161,183,230,275,308,#
@,4514940,299,146,157,181,214,246,#
@,4514976,256,123,130,149,175,203,#
@,4515013,334,698,599,492,422,368,#
@,4515049,360,638,590,541,491,434,#
@,4515086,284,114,211,293,331,344,#
@,4515122,298,136,163,208,249,278,#
@,4515159,271,130,137,162,194,222,#
@,4515194,299,628,549,452,391,353,#
@,4515231,376,712,669,603,542,479,#
@,4515268,336,139,230,330,375,382,#
@,4515304,316,149,173,219,263,296,#
@,4515341,288,141,150,174,206,237,#
@,4515377,247,115,128,145,170,194,#
@,4515414,322,714,609,498,425,368,#
@,4515449,360,670,627,571,515,452,#
@,4515486,295,121,227,312,350,360,#
@,4515522,310,147,177,223,265,293,#
@,4515559,286,149,157,180,211,239,#
@,4515595,285,471,447,385,351,330,#
@,4515632,377,712,648,570,511,455,#
@,4515668,349,184,257,334,369,372,#
@,4515704,301,140,173,217,257,288,#
@,4515741,277,133,144,170,201,231,#
@,4515777,238,110,122,141,165,189,#
@,4515814,313,697,597,488,416,361,#
@,4515850,357,686,642,584,524,460,#
@,4515887,299,119,219,311,351,359,#
@,4515922,308,148,177,222,264,292,#
@,4515959,282,137,146,172,205,234,#
@,4515996,253,301,330,302,291,290,#
@,4516032,365,707,621,534,473,420,#
@,4516069,348,324,346,376,387,375,#
@,4516105,283,132,195,241,275,298,#
@,4516142,275,125,154,184,216,243,#
@,4516177,244,109,125,147,174,198,#
@,4516214,316,697,605,492,419,366,#
@,4516250,365,698,663,602,541,475,#
@,4516287,314,125,210,312,357,368,#
@,4516323,314,154,175,221,265,296,#
@,4516360,288,144,148,171,221,241,#
@,4516397,247,134,213,213,233,251,#
@,4516432,357,706,593,492,433,385,#
@,4516469,346,434,422,416,402,376,#
@,4516505,266,119,209,260,289,305,#
@,4516542,272,130,155,191,224,249,#
@,4516578,246,110,126,151,179,203,#
@,4516615,315,698,602,491,417,365,#
@,4516651,368,703,668,608,548,482,#
@,4516687,323,125,217,320,365,374,#
@,4516723,317,155,179,224,269,300,#
@,4516760,290,142,154,177,210,240,#
@,4516797,249,115,133,160,191,219,#
@,4516833,340,703,579,475,412,364,#
@,4516870,344,532,500,467,432,391,#
@,4516905,262,115,226,284,311,321,#
@,4516942,279,129,162,203,239,264,#
@,4516978,257,117,132,158,188,213,#
@,4517015,319,697,600,488,416,368,#
@,4517051,374,712,676,615,554,488,#
@,4517088,334,130,220,326,372,381,#
@,4517124,321,155,172,220,266,300,#
@,4517160,292,140,152,175,208,239,#
@,4517197,248,113,126,144,171,202,#
@,4517233,331,706,612,498,425,369,#
@,4517270,356,610,575,530,482,427,#
@,4517306,281,116,216,294,330,342,#
@,4517343,297,135,166,210,250,278,#
@,4517379,271,124,138,163,195,223,#
@,4517415,312,699,599,487,415,370,#
@,4517451,381,710,685,624,562,496,#
@,4517488,345,145,237,342,387,395,#
@,4517524,328,155,180,228,274,308,#
@,4517561,298,147,153,178,212,245,#
@,4517598,253,118,128,146,172,198,#
@,4517634,329,706,603,495,424,369,#
@,4517670,362,668,616,562,508,448,#
@,4517706,291,119,223,306,344,355,#
@,4517743,306,141,169,216,259,287,#
@,4517779,279,133,143,168,201,230,#
@,4517816,289,529,486,409,364,337,#
@,4517852,375,716,656,583,523,463,#
@,4517889,343,138,230,324,365,371,#
@,4517924,305,144,168,211,253,286,#
@,4517961,278,135,143,167,198,228,#
@,4517998,238,110,124,142,165,188,#
@,4518034,314,692,600,491,418,362,#
@,4518071,358,689,641,583,524,458,#
