@,0,403,361,361,356,367,#
@,1,370,369,#
@,2,374,399,394,384,378,#
@,17,362,352,363,365,366,#
@,47,349,301,316,326,335,#
@,75,356,375,356,347,342,#
@,104,355,408,391,376,364,#
@,135,341,338,351,354,353,#
@,164,330,279,299,311,322,#
@,195,328,297,296,300,306,#
@,225,331,363,342,329,321,#
@,256,331,383,370,357,343,#
@,285,323,327,339,340,338,#
@,316,313,263,285,298,308,#
@,346,309,267,272,278,287,#
@,375,313,333,314,304,298,#
@,406,315,370,353,338,323,#
@,436,308,325,334,332,326,#
@,466,300,256,279,291,300,#
@,496,295,246,256,265,275,#
@,307,292,285,282,#
@,557,303,356,336,321,307,#
@,328,330,325,317,#
@,617,290,255,278,288,295,#
@,648,285,232,245,256,268,#
@,677,288,285,272,268,268,#
@,707,293,342,321,306,293,#
@,738,292,330,327,319,308,#
@,768,284,260,280,288,292,#
@,798,277,221,238,251,263,#
@,828,280,264,256,255,257,#
@,859,285,327,306,292,280,#
@,888,286,331,324,314,301,#
@,919,279,267,284,290,290,#
@,949,272,216,237,250,262,#
@,979,273,244,242,245,249,#
