@,0,405,345,#
@,0,363,341,#
@,1,344,#
@,7,293,#
@,101,303,297,#
@,116,314,311,#
@,132,324,322,#
@,147,335,334,#
@,163,346,345,#
@,179,353,352,#
@,194,352,350,#
@,209,347,346,#
@,226,334,335,#
@,241,317,315,#
@,257,301,299,#
@,272,284,282,#
@,288,270,266,#
@,304,261,256,#
@,319,258,253,#
@,334,259,256,#
@,350,270,266,#
@,366,282,280,#
@,381,294,292,#
@,397,307,305,#
@,412,317,316,#
@,429,318,318,#
@,444,316,316,#
@,459,308,308,#
@,475,293,291,#
@,491,278,275,#
@,506,262,259,#
@,522,246,242,#
@,537,236,232,#
@,553,231,228,#
@,569,232,228,#
@,584,240,236,#
@,600,254,252,#
@,615,266,265,#
@,631,281,279,#
@,647,292,291,#
@,662,298,298,#
@,677,297,296,#
@,694,292,291,#
@,709,279,279,#
@,724,263,262,#
@,740,248,247,#
@,756,232,230,#
@,772,220,217,#
@,787,215,212,#
@,802,215,212,#
@,819,221,217,#
@,834,234,231,#
@,849,248,246,#
@,865,262,260,#
@,880,275,273,#
@,897,284,283,#
@,912,285,284,#
@,927,282,282,#
@,943,273,273,#
@,959,257,256,#
@,974,242,241,#
@,990,228,226,#
@,1005,214,212,#
@,1022,213,211,#
@,1039,211,210,#
@,1055,210,212,#
@,1072,210,211,#
@,1089,210,209,#
@,1105,210,208,#
@,1122,209,208,#
@,1138,209,208,#
@,1156,208,208,#
@,1172,208,208,#
@,1188,209,207,#
@,1205,208,206,#
@,1222,208,206,#
@,1239,208,206,#
@,1255,207,205,#
@,1271,207,205,#
@,1289,207,206,#
@,1305,207,204,#
@,1321,206,204,#
@,1338,207,205,#
@,1355,206,204,#
@,1372,206,203,#
@,1388,206,203,#
@,1404,206,203,#
@,1422,206,203,204,#
@,1455,206,202,#
@,1471,206,203,#
@,1488,206,203,#
@,1505,206,203,#
@,1521,206,203,#
@,1538,206,203,#
@,1555,205,203,#
@,1571,205,202,#
@,1588,206,203,#
@,1604,205,202,#
@,1622,205,202,#
@,1638,206,203,#
@,1654,206,202,#
@,1671,206,203,#
@,1688,206,203,#
@,1704,206,202,#
@,1721,206,203,#
@,1737,206,202,#
@,1755,206,202,#
@,1771,206,203,#
@,1787,207,203,#
@,1804,206,203,#
@,1821,207,202,#
@,1838,207,203,#
@,1854,206,203,#
@,1870,206,203,#
@,1888,207,203,#
@,1904,206,203,#
@,1921,207,203,#
@,1937,207,203,#
@,1954,207,203,#
@,1971,206,202,#
@,1987,207,203,#
@,2003,207,203,#
@,2021,207,203,#
@,2037,208,204,#
@,2054,207,204,#
@,2070,208,204,#
@,2087,208,204,#
@,2104,209,204,#
@,2120,209,204,#
@,2137,209,204,#
@,2154,209,205,#
@,2170,210,205,#
@,2187,210,205,#
@,2203,211,205,#
@,2221,211,205,#
@,2237,211,205,#
@,2253,211,206,#
@,2270,211,205,#
@,2287,212,207,#
@,2304,212,207,#
@,2320,214,207,#
@,2336,214,208,#
@,2354,214,207,#
@,2370,215,208,#
@,2386,215,209,#
@,2403,215,209,#
@,2420,216,209,#
@,2437,216,210,#
@,2453,216,211,#
@,2469,218,211,#
@,2487,218,211,#
@,2503,219,211,#
@,2520,220,212,#
@,2536,220,212,#
@,2553,221,213,#
@,2570,222,215,#
@,2586,222,215,#
@,2603,222,215,#
@,2620,223,217,#
@,2636,223,216,#
@,2653,224,217,#
@,2669,225,218,#
@,2686,225,218,#
@,2703,225,219,#
@,2719,226,220,#
@,2736,226,219,#
@,2753,227,220,#
@,2769,228,221,#
@,2786,229,222,#
@,2802,229,221,#
@,2820,229,222,#
@,2836,229,223,#
@,2852,230,223,#
@,2869,231,224,#
@,2886,231,224,#
@,2903,232,225,#
@,2919,233,226,#
@,2935,232,226,#
@,2953,233,226,#
@,2969,234,227,#
@,2985,234,228,#
@,3002,234,228,#
@,3019,235,228,#
@,3036,235,228,#
@,3052,236,229,#
@,3068,236,229,#
@,3086,237,230,#
@,3102,237,231,#
@,3119,237,231,#
@,3135,238,232,#
@,3152,239,232,#
@,3169,239,232,#
@,3185,239,233,#
@,3202,240,233,#
@,3219,241,233,#
@,3235,241,234,#
@,3252,242,236,#
@,3268,242,235,#
@,3286,243,236,#
@,3302,243,236,#
@,3318,244,237,#
@,3335,244,238,#
@,3352,245,238,#
@,3368,245,239,#
@,3385,246,239,#
@,3401,246,240,#
@,3419,247,240,#
@,3435,248,240,#
@,3451,248,241,#
@,3468,248,241,#
@,3485,249,242,#
@,3502,250,243,#
@,3518,250,243,#
@,3534,250,244,#
@,3552,251,245,#
@,3568,252,245,#
@,3585,252,245,#
@,3601,253,246,#
@,3618,253,247,#
@,3635,253,247,#
@,3651,254,248,#
@,3667,255,248,#
@,3685,255,248,#
@,3701,256,250,#
@,3718,256,250,#
@,3734,256,250,#
@,3751,257,251,#
@,3768,257,251,#
@,3784,258,251,#
@,3801,258,252,#
@,3818,259,253,#
@,3834,259,253,#
@,3851,260,253,#
@,3867,260,254,#
@,3885,261,254,#
@,3901,261,255,#
@,3917,261,255,#
@,3934,262,256,#
@,3951,262,256,#
@,3968,263,257,#
@,3984,263,257,#
@,4000,264,258,#
@,4018,264,258,#
@,4034,264,259,#
@,4050,265,259,#
@,4067,265,260,#
@,4084,265,259,#
@,4101,265,260,#
@,4117,266,261,#
@,4133,266,261,#
@,4151,266,262,#
@,4167,267,262,#
@,4184,267,263,#
@,4200,267,263,#
@,4217,267,263,#
@,4234,268,263,#
@,4250,268,263,#
@,4267,268,264,#
@,4284,268,264,#
@,4300,268,264,#
@,4317,268,264,#
@,4333,268,264,#
@,4350,267,264,#
@,4367,268,265,#
@,4383,268,265,#
@,4400,268,264,#
@,4417,268,265,#
@,4433,268,265,#
@,4450,268,264,#
@,4466,268,265,#
@,4484,268,265,#
@,4500,267,265,#
@,4516,267,265,#
@,4533,268,265,#
@,4550,268,265,#
@,4567,268,265,#
@,4583,268,265,#
@,4599,267,265,#
@,4617,268,264,#
@,4633,268,265,#
@,4649,267,265,#
@,4666,267,264,#
@,4683,268,265,#
@,4700,267,265,#
@,4716,267,265,#
@,4732,268,264,#
@,4750,267,265,#
@,4766,267,264,#
@,4783,267,265,#
@,4799,267,264,#
@,4816,267,264,#
@,4833,267,264,#
@,4849,267,264,#
@,4866,266,264,#
@,4883,267,264,#
@,4899,266,264,#
@,4916,267,264,#
@,4932,266,264,#
@,4950,266,264,#
@,4966,266,264,#
@,4982,266,264,#
@,4999,266,264,#
@,5016,265,264,#
@,5032,266,263,#
@,5049,265,263,#
@,5065,265,263,#
@,5083,265,263,#
@,5099,264,263,#
@,5115,264,263,#
@,5132,263,263,#
@,5149,264,263,261,#
@,5182,262,262,#
@,5198,262,260,#
@,5216,262,261,#
@,5232,261,260,#
@,5249,261,260,#
@,5265,260,260,#
@,5282,260,259,#
@,5299,259,259,#
@,5315,259,259,#
@,5331,258,259,#
@,5349,258,258,#
@,5365,258,258,#
@,5382,257,258,#
@,5398,256,257,#
@,5415,256,256,#
@,5432,256,256,#
@,5448,255,255,#
@,5465,254,255,#
@,5482,254,255,#
@,5498,253,254,#
