@,1601411,119,35,54,78,102,107,#
@,1601443,124,38,53,72,95,100,#
@,1601476,130,35,52,74,98,99,#
@,1601507,237,211,160,167,179,138,#
@,1601544,104,25,47,67,92,93,#
@,1601574,161,38,38,77,106,89,#
@,1601607,253,355,264,240,232,171,#
@,1601643,100,20,64,90,113,112,#
@,1601677,120,34,53,77,102,104,#
@,1601710,124,33,50,72,96,98,#
@,1601741,213,102,85,119,141,111,#
@,1601776,108,24,34,54,81,81,#
@,1601808,222,205,154,158,169,126,#
@,1601844,92,20,41,61,86,85,#
@,1601874,245,310,238,225,221,166,#
@,1601910,102,23,62,87,111,110,#
@,1601944,120,34,53,77,101,104,#
@,1601977,123,35,50,72,95,98,#
@,1602009,201,54,57,100,128,103,#
@,1602042,132,27,20,47,78,71,#
@,1602074,287,549,421,362,328,244,#
@,1602110,123,32,106,136,156,154,#
@,1602146,135,45,67,92,117,124,#
@,1602179,138,42,58,79,103,110,#
@,1602212,132,40,56,75,96,101,#
@,1602244,132,38,55,76,99,101,#
@,1602277,145,35,38,68,96,94,#
@,1602308,292,491,371,328,303,229,#
@,1602344,122,34,95,125,147,146,#
@,1602378,138,42,68,94,119,125,#
@,1602412,139,43,56,80,105,112,#
@,1602445,133,39,54,74,98,103,#
@,1602478,138,37,54,76,100,101,#
@,1602510,134,35,48,71,95,95,#
@,1602542,276,405,310,280,264,199,#
@,1602578,114,29,81,109,131,130,#
@,1602613,128,41,60,84,108,113,#
@,1602646,129,39,57,77,100,105,#
@,1602679,127,33,52,73,95,99,#
@,1602710,162,42,43,77,102,92,#
@,1602743,240,257,190,186,192,143,#
@,1602779,98,21,49,71,96,95,#
@,1602809,260,356,273,254,246,187,#
@,1602845,111,27,72,99,123,123,#
@,1602879,129,37,57,82,108,111,#
@,1602912,131,38,53,75,99,103,#
@,1602945,152,37,36,66,95,91,#
@,1602975,302,552,423,368,336,254,#
@,1603012,130,36,109,140,161,161,#
@,1603047,141,46,68,94,119,127,#
@,1603081,141,43,58,81,104,112,#
@,1603113,134,42,55,74,96,102,#
@,1603146,133,40,55,76,99,101,#
@,1603178,144,35,40,69,96,94,#
@,1603210,291,483,366,324,300,226,#
@,1603246,122,33,93,124,145,144,#
@,1603280,137,50,66,93,118,124,#
@,1603313,138,41,56,80,104,110,#
@,1603347,133,41,54,75,98,103,#
@,1603379,136,41,54,76,99,101,#
@,1603411,175,45,41,80,109,91,#
@,1603443,262,384,287,258,246,182,#
@,1603480,104,24,73,98,121,118,#
@,1603513,125,36,57,83,108,110,#
@,1603547,129,37,52,75,99,102,#
@,1603578,153,38,38,69,96,90,#
@,1603610,305,573,441,382,348,264,#
@,1603646,134,40,113,144,165,165,#
@,1603682,145,47,74,99,123,132,#
@,1603715,144,46,65,86,108,116,#
@,1603748,137,41,58,78,100,105,#
@,1603781,130,39,53,73,95,99,#
@,1603813,150,37,36,68,97,94,#
@,1603844,296,504,385,338,312,236,#
@,1603880,125,35,99,129,151,151,#
@,1603914,141,47,69,96,121,127,#
@,1603948,142,46,59,83,108,114,#
@,1603981,135,42,56,76,100,105,#
@,1604015,129,36,51,71,94,99,#
@,1604045,181,49,43,84,113,94,#
@,1604078,271,416,314,279,264,195,#
@,1604114,107,26,79,105,127,126,#
@,1604149,122,35,58,81,106,110,#
@,1604182,126,36,55,75,99,103,#
@,1604214,133,38,54,76,99,101,#
@,1604246,160,41,40,74,100,88,#
@,1604279,242,270,200,193,197,146,#
@,1604315,97,20,52,74,99,97,#
@,1604345,263,370,287,265,255,194,#
@,1604381,112,29,76,104,127,127,#
@,1604416,124,32,53,79,100,110,#
@,1604449,127,39,54,75,96,101,#
@,1604482,131,38,53,75,99,101,#
@,1604513,155,39,39,70,96,89,#
@,1604545,306,588,452,391,355,269,#
@,1604581,136,40,116,147,168,168,#
@,1604617,147,48,75,101,125,134,#
@,1604651,141,45,60,80,104,113,#
@,1604684,133,40,53,72,93,101,#
@,1604716,130,38,59,77,98,103,#
@,1604749,132,39,57,78,100,102,#
@,1604782,128,35,51,72,95,97,#
@,1604813,224,152,119,139,156,121,#
@,1604849,101,23,36,57,82,83,#
@,1604881,150,34,34,69,96,80,#
@,1604912,300,617,481,412,373,282,#
@,1604948,143,39,122,155,175,174,#
@,1604983,152,50,78,106,130,139,#
@,1605018,144,45,59,81,104,115,#
@,1605051,135,40,53,72,94,102,#
@,1605084,133,41,57,76,98,103,#
@,1605115,135,39,58,79,101,102,#
@,1605149,130,35,51,73,96,97,#
@,1605180,242,230,178,180,188,144,#
@,1605217,103,26,50,72,96,97,#
@,1605248,166,40,40,81,110,92,#
@,1605280,260,379,283,256,245,181,#
@,1605316,103,25,71,98,121,118,#
@,1605350,124,35,57,82,107,109,#
@,1605383,129,37,52,74,99,102,#
@,1605415,150,39,36,67,96,91,#
@,1605446,302,558,430,374,341,259,#
@,1605483,133,39,110,142,163,163,#
@,1605518,143,44,70,96,120,129,#
@,1605552,142,45,63,84,107,113,#
@,1605584,135,43,58,78,99,104,#
@,1605617,135,40,57,80,102,104,#
@,1605650,129,35,51,73,96,98,#
@,1605682,206,57,58,103,130,104,#
@,1605715,133,28,21,47,79,72,#
@,1605747,288,551,425,364,330,246,#
@,1605783,124,33,107,136,157,154,#
@,1605819,137,44,64,91,116,123,#
@,1605852,138,41,58,80,103,109,#
@,1605885,132,40,54,74,95,100,#
@,1605917,131,36,55,76,99,101,#
@,1605950,144,34,38,67,95,93,#
@,1605981,291,475,362,321,297,224,#
@,1606018,121,31,93,122,144,143,#
@,1606051,136,36,68,93,117,123,#
@,1606085,137,40,56,80,104,110,#
@,1606118,133,40,54,75,98,102,#
@,1606151,136,37,53,76,100,101,#
@,1606183,132,34,50,72,96,96,#
@,1606215,272,390,296,269,255,193,#
@,1606251,113,31,76,104,126,126,#
@,1606286,125,38,57,81,106,110,#
@,1606319,127,36,52,74,97,102,#
@,1606351,132,40,52,74,98,101,#
@,1606383,156,40,40,71,97,89,#
@,1606415,306,592,456,394,358,272,#
@,1606451,137,37,115,148,169,169,#
@,1606487,148,51,77,102,126,135,#
@,1606520,141,43,58,79,103,112,#
@,1606554,133,40,52,72,94,101,#
@,1606586,131,39,53,73,95,99,#
@,1606618,153,39,38,70,98,94,#
@,1606648,300,523,400,350,322,244,#
@,1606685,128,32,102,133,154,154,#
@,1606720,138,42,64,89,114,123,#
@,1606754,137,46,60,80,103,110,#
@,1606787,130,40,53,72,94,99,#
@,1606818,142,42,57,81,105,103,#
@,1606851,138,39,50,73,97,96,#
@,1606883,281,428,329,296,277,209,#
@,1606919,118,31,85,114,136,136,#
@,1606953,131,41,62,87,112,118,#
@,1606986,133,42,57,78,102,107,#
@,1607020,128,38,52,72,94,99,#
@,1607051,166,42,43,78,104,92,#
@,1607084,246,282,208,200,202,151,#
@,1607119,99,23,55,78,102,101,#
@,1607152,127,31,50,75,100,98,#
@,1607184,177,46,42,84,114,93,#
@,1607217,273,453,340,299,279,206,#
@,1607252,107,25,82,109,131,130,#
@,1607287,125,38,62,86,110,114,#
@,1607320,129,40,55,77,100,105,#
@,1607354,127,35,53,72,95,99,#
@,1607385,168,43,43,79,106,91,#
@,1607417,251,312,231,217,215,160,#
@,1607453,101,22,58,82,106,105,#
@,1607487,116,31,51,74,98,100,#
@,1607519,138,31,35,66,94,92,#
@,1607550,288,481,365,323,299,225,#
@,1607586,120,32,92,123,144,144,#
@,1607621,136,51,66,92,116,123,#
@,1607654,137,41,58,80,104,110,#
@,1607688,132,38,55,75,98,103,#
@,1607719,137,38,54,76,100,101,#
@,1607753,132,36,49,72,96,95,#
@,1607784,272,387,294,268,255,192,#
@,1607821,111,26,75,104,126,125,#
@,1607855,125,37,58,81,106,110,#
@,1607888,127,37,53,74,98,102,#
@,1607920,131,37,53,75,98,101,#
@,1607953,156,40,40,71,97,89,#
@,1607984,306,589,454,393,357,271,#
@,1608020,137,38,116,149,169,169,#
@,1608056,148,49,77,102,126,135,#
@,1608090,141,45,60,80,104,113,#
@,1608124,133,40,53,72,94,102,#
@,1608156,132,39,56,75,98,101,#
@,1608187,132,38,55,76,99,101,#
@,1608220,152,38,38,68,96,91,#
@,1608251,300,547,420,366,334,253,#
@,1608288,129,35,107,138,160,159,#
@,1608324,141,46,67,93,118,126,#
@,1608356,141,45,59,80,104,111,#
@,1608390,133,42,56,74,96,101,#
@,1608422,133,38,57,78,100,103,#
@,1608456,127,36,51,72,95,96,#
@,1608486,196,53,54,97,125,101,#
@,1608519,190,53,47,86,117,89,#
@,1608552,277,523,401,343,314,231,#
@,1608589,117,30,101,129,149,146,#
@,1608624,131,42,63,88,112,118,#
@,1608657,133,41,57,78,101,106,#
@,1608690,127,38,55,73,94,98,#
@,1608722,140,38,57,81,104,102,#
@,1608755,138,33,45,71,96,94,#
@,1608785,283,443,341,304,282,212,#
@,1608822,119,32,89,118,140,139,#
@,1608857,133,44,65,90,114,120,#
@,1608890,135,41,59,81,104,109,#
@,1608924,131,39,53,74,97,102,#
@,1608955,134,37,53,75,98,100,#
@,1608988,168,43,41,77,105,88,#
@,1609020,253,337,251,231,225,167,#
@,1609057,100,22,63,88,111,110,#
@,1609090,119,34,53,76,101,103,#
@,1609123,123,33,50,72,96,99,#
@,1609154,203,57,58,101,129,103,#
@,1609189,132,27,20,48,78,71,#
@,1609220,286,553,427,367,332,248,#
@,1609256,125,33,107,138,158,156,#
@,1609291,139,45,69,95,119,127,#
@,1609325,138,43,59,81,104,110,#
@,1609358,132,41,57,76,97,102,#
@,1609391,132,40,54,76,99,101,#
@,1609422,145,37,41,70,97,95,#
@,1609454,291,485,369,326,301,227,#
@,1609490,121,31,96,126,147,146,#
@,1609525,138,50,68,94,119,125,#
@,1609558,139,44,58,81,106,112,#
@,1609591,134,42,55,76,99,103,#
@,1609623,137,38,55,77,101,102,#
@,1609657,132,34,52,73,96,96,#
@,1609688,272,386,294,268,255,192,#
@,1609724,113,28,77,105,127,126,#
@,1609758,125,36,56,80,105,109,#
@,1609792,126,38,52,73,97,102,#
@,1609824,131,39,54,75,99,101,#
@,1609857,156,39,39,71,96,89,#
@,1609887,307,594,457,395,358,272,#
@,1609924,136,37,117,150,170,170,#
@,1609959,150,49,77,104,128,136,#
@,1609994,142,45,59,80,104,114,#
@,1610027,139,40,52,72,93,101,#
@,1610059,132,39,55,76,97,100,#
@,1610091,132,39,55,76,98,100,#
@,1610124,151,37,37,67,96,90,#
@,1610155,300,548,420,366,334,253,#
@,1610191,130,35,108,139,160,160,#
@,1610226,141,48,59,89,126,127,#
@,1610260,141,42,58,76,100,109,#
@,1610293,133,39,57,74,95,101,#
@,1610326,132,40,55,75,98,101,#
@,1610357,142,36,45,71,97,95,#
@,1610389,289,465,357,317,294,222,#
@,1610425,121,32,93,123,144,143,#
@,1610460,136,41,68,93,118,124,#
@,1610492,137,42,60,82,106,112,#
@,1610526,134,42,56,74,97,102,#
@,1610558,136,40,53,76,99,101,#
@,1610591,172,44,41,79,107,91,#
@,1610622,252,342,254,234,228,170,#
@,1610659,101,23,63,88,111,111,#
@,1610692,120,33,54,78,103,104,#
@,1610726,124,33,49,71,95,98,#
@,1610757,210,93,81,115,138,109,#
@,1610791,135,28,23,53,82,74,#
@,1610822,290,568,436,374,340,254,#
@,1610859,128,33,109,140,160,159,#
@,1610894,140,45,71,96,120,128,#
@,1610928,140,45,63,83,107,113,#
@,1610960,135,42,58,78,99,104,#
@,1610993,135,40,57,79,102,104,#
@,1611026,129,36,53,73,97,99,#
@,1611058,205,56,58,102,129,103,#
@,1611091,134,28,22,49,79,72,#
@,1611123,287,554,424,364,332,248,#
@,1611159,125,33,105,136,156,155,#
@,1611195,137,47,67,93,117,125,#
@,1611228,139,43,61,82,105,112,#
@,1611261,131,39,56,75,96,101,#
@,1611293,132,39,56,77,100,102,#
@,1611327,126,35,51,72,94,97,#
@,1611358,200,55,57,100,127,102,#
@,1611393,132,27,20,48,79,72,#
@,1611423,287,538,413,356,324,240,#
@,1611460,120,30,102,132,152,150,#
@,1611495,133,37,64,89,113,120,#
@,1611529,135,41,58,79,102,108,#
@,1611561,129,38,55,74,95,100,#
@,1611594,131,36,56,79,101,103,#
@,1611627,126,35,49,71,94,95,#
@,1611659,192,52,52,95,123,100,#
@,1611692,189,48,44,84,116,88,#
@,1611724,277,519,396,339,311,229,#
@,1611760,114,27,97,125,146,143,#
@,1611795,135,41,68,95,120,125,#
@,1611828,137,42,58,81,105,111,#
@,1611862,133,39,54,75,99,103,#
@,1611893,140,39,55,77,101,101,#
@,1611927,137,31,45,69,94,93,#
@,1611958,280,433,330,295,276,208,#
@,1611995,116,30,85,114,136,135,#
@,1612028,129,39,62,86,111,117,#
@,1612062,132,36,57,78,101,107,#
@,1612095,128,38,54,74,96,101,#
@,1612128,132,38,51,74,98,99,#
@,1612158,255,288,222,213,213,163,#
@,1612195,108,25,59,84,107,108,#
@,1612228,121,33,51,75,98,101,#
@,1612261,138,31,42,70,97,95,#
@,1612292,287,457,348,310,289,218,#
@,1612328,118,31,88,118,140,140,#
@,1612362,134,43,66,91,115,121,#
@,1612396,136,40,58,80,104,109,#
@,1612429,130,39,54,74,97,102,#
@,1612462,135,38,53,76,99,101,#
@,1612493,170,43,42,78,106,90,#
@,1612526,255,349,258,236,229,170,#
@,1612562,101,21,65,90,113,111,#
@,1612596,120,33,55,79,103,105,#
@,1612628,124,34,51,72,95,98,#
@,1612660,209,78,72,111,136,108,#
@,1612694,135,28,22,51,81,74,#
@,1612726,290,560,432,371,337,252,#
@,1612762,126,35,107,138,158,156,#
@,1612797,139,45,70,95,119,126,#
@,1612830,139,43,68,82,107,110,#
@,1612864,134,43,55,74,98,103,#
@,1612896,134,38,57,77,100,103,#
@,1612930,128,36,52,73,96,98,#
@,1612960,201,56,55,98,126,102,#
@,1612994,197,90,73,102,128,95,#
@,1613027,195,131,94,115,136,97,#
@,1613062,119,20,20,51,80,65,#
