@,0,409,378,363,#
@,1,377,360,355,#
@,1,359,345,344,#
@,2,345,329,329,#
@,3,330,313,317,#
@,21,320,312,312,#
@,39,317,322,318,#
@,58,324,353,339,#
@,77,338,375,360,#
@,96,351,375,366,#
@,114,355,357,355,#
@,134,338,301,316,#
@,154,314,271,287,#
@,174,305,304,299,#
@,193,315,352,333,#
@,214,328,358,346,#
@,233,325,308,317,#
@,252,304,258,277,#
@,273,288,267,92,319,302,#
@,312,308,350,330,#
@,331,319,#
@,352,301,265,281,#
@,371,282,243,257,#
@,391,276,283,275,#
@,411,289,330,310,#@,431,303,330,319,#
@,450,298,276,287,#
@,470,278,229,250,#
@,490,264,247,250,#
@,509,2
@,529,288,329,309,#3,293,294,#
@,569,279588,260,09,258,270,260,#
@,628,274,316,295,#@,648,287,309,300,#
@,667,280,252,266,#
@,688,260,214,232,#
@,707,249,238,238,#
@,727,259,291,273,#
@,747,276,313,295,#
@,766,279,273,277,#
@,786,263,220,237,#
@,806,246,215,225,#
@,826,247,#
@,845,265,309,287,#
@,865,276,292,286,#
@,885,269,237,252,#
@,905,248,206,222,#
@,924,240,234,233,#
@,945,253,287,269,#
@,964,269,302,287,#
@,984,270,259,265,#
@,1004,253,207,227,#
@,1025,241,223,228,#
@,1045,256,300,273,#
@,1065,267,285,276,#
@,1087,253,208,230,#
@,1107,240,217,225,#
@,1128,254,293,270,#
@,1149,267,290,278,#
@,1170,253,212,233,#
@,1190,239,210,221,#
@,1212,251,287,265,#
@,1232,266,293,279,#
@,1253,254,215,235,#
@,1274,239,206,219,#
@,1295,249,281,261,#
@,1315,264,295,279,#
@,1337,254,219,238,#
@,1357,239,203,218,#
@,1378,247,276,257,#
@,1398,263,297,279,#
@,1420,255,223,240,#
@,1440,238,199,215,#
@,1461,245,270,252,#
@,1482,261,297,279,#
@,1503,255,226,242,#
@,1523,238,195,214,#
@,1545,243,266,249,#
@,1565,261,299,279,#
@,1586,256,231,244,#
@,1607,238,195,214,#
@,1628,242,260,246,#
@,1648,260,299,278,#
@,1670,256,236,247,#
@,1690,238,194,214,#
@,1711,241,256,243,#
@,1731,258,300,277,#
@,1753,257,240,249,#
@,1773,238,191,213,#
@,1794,239,250,239,#
@,1815,257,300,276,#
@,1836,257,245,252,#
