@,0,423,429,406,391,396,#
@,1,387,381,382,#
@,2,378,357,362,363,365,#
@,17,376,390,379,372,367,#
@,47,370,401,393,385,377,#
@,75,347,303,327,338,347,#
@,104,343,298,305,312,321,#
@,135,346,371,348,338,332,#
@,164,344,396,381,367,353,#
@,195,334,341,352,352,349,#
@,225,323,274,297,310,320,#
@,256,318,275,280,287,296,#
@,285,321,339,320,311,305,#
@,316,323,379,361,346,331,#
@,346,317,336,344,341,335,#
@,375,308,266,289,301,309,#
@,406,302,252,262,272,282,#
@,436,305,311,295,289,286,#
@,466,309,362,341,326,312,#
@,496,305,336,338,332,323,#
@,527,295,262,285,295,301,#
@,557,2961,272,#
@,587,292,286,274,271,271,#
@,617,297,345,323,309,295,#
@,648,296,336,332,324,312,#
@,677,287,265,285,293,296,#
@,707,280,222,241,254,266,#
@,738,283,264,256,256,259,#
@,768,287,329,307,293,281,#
@,798,288,335,327,316,303,#
@,828,281,271,288,293,294,#
@,859,274,218,239,253,265,#
@,888,274,243,241,245,251,#
@,919,281,313,292,280,270,#
@,949,283,336,323,310,296,#
@,979,278,280,293,296,293,#
@,1009,270,220,243,256,266,#
@,1040,268,226,231,238,247,#
@,1072,266,256,248,245,245,#
@,1102,268,298,283,272,263,#
@,1134,276,327,313,301,287,#
@,1165,282,316,316,311,300,#
@,1197,283,280,292,296,296,#
@,1227,279,243,258,267,275,#
@,1259,269,217,230,240,251,#
@,1290,263,232,231,234,239,#
@,1321,262,272,258,252,248,#
@,1352,267,306,292,280,268,#
@,1384,275,323,315,305,291,#
@,1415,281,306,310,307,299,#
@,1446,280,263,278,284,287,#
@,1477,274,229,245,255,265,#
@,1509,266,218,226,234,244,#
@,1540,260,239,235,235,238,#
@,1570,262,283,269,260,252,#
@,1602,269,316,301,289,275,#
@,1633,276,319,314,307,294,#
@,1665,281,293,301,301,296,#
@,1695,278,250,266,274,280,#
@,1727,269,219,234,244,256,#
@,1758,262,223,226,231,240,#
@,1789,259,252,244,241,240,#
@,1820,263,294,279,268,258,#
@,1852,271,321,309,297,283,#
@,1883,278,312,311,306,296,#
@,1914,279,277,288,292,292,#
@,1945,275,238,254,263,271,#
@,1977,266,215,226,236,247,#
@,2008,259,227,228,230,236,#
@,2038,260,269,257,250,245,#
@,2070,265,305,290,279,266,#
@,2101,274,322,314,304,289,#
@,2132,280,305,308,305,298,#
@,2163,279,261,276,283,286,#
@,2195,272,227,243,253,264,#
@,2226,264,216,224,232,242,#
@,2257,258,238,234,233,236,#
@,2288,260,283,268,259,251,#
@,2320,268,314,300,288,274,#
@,2351,276,318,313,305,293,#
@,2382,280,292,300,300,296,#
@,2413,277,249,265,273,279,#
@,2445,269,217,233,243,255,#
@,2476,261,223,225,230,239,#
@,2507,259,254,243,240,239,#
@,2538,262,294,279,268,258,#
@,2569,271,322,309,297,282,#
@,2600,277,311,311,306,296,#
@,2631,279,276,287,291,291,#
@,2663,274,237,253,263,271,#
@,2694,265,214,226,236,247,#
@,2725,259,228,228,230,236,#
@,2756,258,268,256,249,244,#
@,2788,265,304,289,278,266,#
@,2819,273,322,313,303,289,#
@,2850,279,304,307,304,297,#
@,2881,278,261,275,282,285,#
@,2913,271,226,242,253,263,#
@,2944,263,217,224,232,242,#
@,2975,257,238,234,234,236,#
@,3006,260,282,268,258,251,#
@,3037,268,314,300,288,274,#
@,3068,275,317,313,305,293,#
@,3099,280,292,300,300,296,#
@,3131,277,248,265,273,279,#
@,3162,269,217,233,243,254,#
@,3193,261,221,225,230,238,#
@,3224,258,253,243,240,239,#
@,3256,262,294,279,268,258,#
@,3287,271,321,309,297,282,#
@,3318,277,310,311,305,295,#
@,3349,279,274,287,291,291,#
