@,0,418,428,409,393,397,#
@,1,402,422,398,#
@,2,394,402,404,399,395,#
@,17,388,395,395,393,391,#
@,47,366,321,340,351,361,#
@,75,353,298,308,317,329,#
@,104,357,380,358,346,340,#
@,135,351,398,383,370,358,#
@,164,340,340,351,353,351,#
@,195,328,280,300,312,322,#
@,225,323,286,289,294,301,#
@,256,326,349,330,319,313,#
@,285,327,379,363,349,335,#
@,316,320,332,341,341,336,#
@,346,311,268,289,301,310,#
@,375,305,261,268,276,286,#
@,406,309,319,303,296,292,#
@,436,311,363,344,330,316,#
@,466,307,332,336,331,324,#
@,496,298,263,285,295,301,#
@,554,264,275,#
@,557,295,293,281,277,276,#
@,586,326,312,300,#
@,617,298,333,331,324,314,#
@,648,289,265,284,293,297,#
@,677,283,229,245,257,269,#
@,707,285,271,263,261,263,#
@,738,289,331,310,296,285,#
@,768,290,332,325,316,304,#
@,798,282,270,286,292,293,#
@,828,275,222,242,255,266,#
@,859,276,249,247,249,254,#
@,888,282,315,295,283,273,#
@,919,283,332,321,310,296,#
@,949,278,277,290,293,291,#
@,979,272,222,243,256,265,#
@,1009,271,234,237,242,250,#
@,1040,271,281,267,260,256,#
@,1072,275,314,299,288,276,#
@,1102,281,322,316,307,295,#
@,1134,284,302,306,305,300,#
@,1165,282,259,274,281,285,#
