@,0,420,424,406,392,398,#
@,1,400,401,397,390,389,#
@,2,384,371,375,374,375,#
@,11,365,341,349,353,358,#
@,37,356,330,331,334,339,#
@,65,361,405,383,369,359,#
@,92,330,286,310,320,328,#
@,119,344,360,345,338,334,#
@,147,339,371,363,354,346,#
@,175,317,268,293,305,315,#
@,203,329,333,320,316,315,#
@,231,329,371,356,344,333,#
@,260,305,264,288,299,306,#
@,287,313,304,299,299,300,#
@,316,319,366,346,333,322,#
@,344,297,268,290,297,302,#
@,371,301,277,279,282,286,#
@,400,312,360,337,323,312,#
@,428,292,276,293,297,299,#
@,456,289,250,262,270,276,#
@,484,305,351,326,312,301,#
@,513,288,286,296,297,296,#
@,540,280,234,251,262,270,#
@,568,298,335,311,299,290,#
@,596,285,298,301,298,294,#
@,624,273,225,246,257,266,#
@,653,2,708,268,219,242,254,264,#
@,737,283,294,279,274,270,#
@,764,283,324,311,301,290,#
@,793,263,218,244,256,263,#
@,821,277,273,265,264,263,#
@,849,283,327,310,298,286,#
@,877,262,228,251,260,266,#
@,905,271,253,252,254,256,#
@,933,281,327,307,294,283,#
@,961,263,241,260,266,269,#
@,990,264,230,238,245,250,#
@,1017,280,328,303,289,278,#
@,1047,268,274,281,281,278,#
@,1076,259,208,230,242,251,#
@,1104,268,264,255,252,252,#
@,1134,276,325,305,291,278,#
@,1163,266,265,277,278,276,#
@,1192,258,207,228,240,249,#
@,1221,268,268,257,254,253,#
@,1251,274,322,304,291,279,#
@,1280,264,259,272,275,274,#
@,1309,257,207,226,238,248,#
@,1338,268,272,260,256,253,#
@,1367,274,320,304,291,279,#
@,1396,262,253,268,271,271,#
@,1425,257,207,226,237,247,#
@,1455,269,278,263,258,254,#
@,1483,273,318,303,291,279,#
@,1513,261,246,263,268,269,#
@,1542,257,209,225,236,245,#
@,1570,269,283,267,260,255,#
@,1600,272,316,303,291,279,#
@,1629,259,240,259,265,267,#
@,1658,257,210,225,235,244,#
@,1687,270,288,271,263,257,#
@,1717,271,313,302,290,279,#
@,1745,258,234,254,261,264,#
@,1775,257,212,225,235,243,#
@,1804,270,294,275,266,259,#
@,1832,271,311,301,290,279,#
@,1862,257,227,249,258,262,#
@,1891,257,215,225,234,242,#
@,1921,271,300,279,269,260,#
@,1949,269,307,300,290,279,#
@,1979,256,221,244,254,260,#
@,2008,258,219,227,234,242,#
@,2036,271,306,283,272,262,#
@,2066,268,303,298,289,280,#
@,2095,255,216,241,251,258,#
@,2124,259,224,229,236,242,#
@,2153,272,311,288,275,265,#
@,2183,267,296,295,288,279,#
@,2211,255,211,236,248,256,#
@,2241,260,231,232,237,270,272,314,291,278,267,#
@,2298,265,288,290,286,278,#
@,2328,254,207,232,245,253,#
@,2357,262,239,237,240,244,#
@,2386,272,317,295,281,270,#
