@,12367,343,212,#
@,12376,64,108,#
@,12384,160,94,#
@,12392,16,38,#
@,12400,361,204,#
@,12409,58,100,#
@,12418,205,121,#
@,12426,26,53,#
@,12434,207,104,#
@,12443,17,42,#
@,12443,17,42,#
@,12450,225,113,#
@,12460,21,46,#
@,12468,248,131,#
@,12476,27,57,#
@,12484,276,152,#
@,12492,37,70,#
@,12500,303,175,#
@,12510,47,84,#
@,12517,330,199,#
@,12526,58,100,#
@,12534,141,80,#
@,12542,10,29,#
@,12551,348,191,#
@,12559,53,92,#
@,12567,392,244,#
@,12576,77,127,#
@,12584,227,146,#
@,12593,38,71,#
@,12593,38,71,#
@,12601,225,123,#
@,12601,225,123,#
@,12610,26,54,#
@,12617,240,127,#
@,12626,27,55,#
@,12635,263,144,#
@,12643,32,64,#
@,12651,289,164,#
@,12659,42,78,#
@,12667,316,186,#
@,12677,51,92,#
@,12684,342,210,#
@,12693,62,107,#
@,12693,62,107,#
@,12701,155,92,#
@,12709,14,37,#
@,12718,359,202,#
@,12726,58,99,#
@,12734,403,254,#
@,12743,83,133,#
@,12743,83,133,#
@,12751,240,156,#
@,12760,44,78,#
@,12768,238,135,#
@,12777,30,61,#
@,12784,254,139,#
@,12793,31,63,#
@,12802,274,155,#
@,12810,37,72,#
@,12818,303,177,#
@,12826,48,85,#
@,12834,330,201,#
@,12844,60,101,#
@,12852,143,82,#
@,12860,11,31,#
@,12868,345,191,#
@,12876,53,92,#
@,12884,392,245,#
@,12893,80,128,#
@,12902,228,146,#
@,12910,39,71,#
@,12918,223,122,#
@,12926,27,54,#
@,12935,238,126,#
@,12944,25,54,#
@,12951,260,141,#
@,12960,32,64,#
@,12968,289,165,#
@,12977,43,79,#
@,12985,316,188,#
@,12993,54,93,#
@,13001,341,210,#
@,13010,63,107,#
@,13019,154,91,#
@,13027,13,36,#
@,13035,355,199,#
@,13043,54,96,#
@,13051,400,251,#
@,13060,82,132,#
@,13069,237,154,#
@,13077,41,76,#
@,13085,236,132,#
@,13093,30,60,#
@,13102,251,136,#
@,13111,29,61,#
@,13118,272,151,#
@,13127,37,70,#
@,13135,298,172,#
@,13144,44,83,#
@,13152,324,194,#
@,13160,56,97,#
@,13168,351,218,#
@,13177,66,111,#
@,13186,164,100,#
@,13194,19,43,#
@,13202,160,69,#
@,13210,3,21,#
@,13217,512,309,#
@,13227,106,162,#
@,13236,262,180,#
@,13244,53,93,#
@,13252,253,149,#
@,13260,36,70,#
@,13268,265,150,#
@,13278,35,70,#
@,13285,285,164,#
@,13285,285,164,#
@,13294,42,78,#
@,13302,310,184,#
@,13310,51,90,#
@,13319,336,206,#
@,13327,62,104,#
@,13336,149,86,#
@,13344,11,33,#
@,13351,350,196,#
@,13361,53,94,#
@,13369,397,248,#
@,13377,80,129,#
@,13385,231,149,#
@,13385,231,149,#
@,13394,39,72,#
@,13403,230,127,#
@,13411,26,56,#
@,13419,245,132,#
@,13427,29,58,#
@,13435,269,148,#
@,13445,36,68,#
@,13452,294,169,#
@,13461,45,81,#
@,13461,45,81,#
@,13461,45,81,#
@,13469,321,191,#
@,13477,53,95,#
@,13477,53,95,#
@,13486,348,214,#
@,13494,65,110,#
@,13503,162,96,#
@,13511,15,39,#
@,13518,362,205,#
@,13528,57,100,#
@,13536,207,122,#
@,13536,207,122,#
@,13545,26,54,#
@,13552,208,107,#
@,13561,19,42,#
@,13570,226,114,#
@,13578,20,47,#
@,13586,252,131,#
@,13594,27,57,#
@,13602,278,153,#
@,13612,36,70,#
@,13612,36,70,#
@,13619,304,177,#
@,13628,48,86,#
@,13636,333,201,#
@,13644,58,102,#
@,13652,144,82,#
@,13661,12,31,#
@,13661,12,31,#
@,13669,349,193,#
@,13678,52,92,#
@,13685,392,245,#
@,13694,79,128,#
@,13703,229,147,#
@,13712,38,71,#
@,13719,226,124,#
@,13728,26,54,#
@,13736,242,128,#
@,13736,242,128,#
@,13745,27,56,#
@,13753,265,144,#
@,13761,33,66,#
@,13769,292,166,#
@,13778,43,78,#
@,13786,317,189,#
@,13795,53,93,#
@,13803,345,212,#
@,13811,64,108,#
@,13819,158,94,#
@,13828,15,38,#
@,13836,359,204,#
@,13845,58,100,#
@,13853,205,120,#
@,13861,26,53,#
@,13870,208,104,#
@,13879,17,41,#
@,13886,222,111,#
@,13895,19,45,#
@,13903,248,129,#
@,13912,26,56,#
@,13920,276,152,#
@,13920,276,152,#
@,13928,36,70,#
@,13928,36,70,#
@,13936,302,176,#
@,13945,46,84,#
@,13953,329,199,#
@,13953,329,199,#
@,13962,58,100,#
@,13970,142,80,#
@,13978,10,30,#
@,13986,347,191,#
@,13995,53,92,#
@,14003,391,243,#
@,14012,78,127,#
@,14012,78,127,#
@,14020,226,145,#
@,14020,226,145,#
@,14028,38,70,#
@,14036,223,122,#
@,14046,25,53,#
@,14053,239,127,#
@,14062,26,55,#
@,14070,262,143,#
@,14070,262,143,#
@,14078,32,64,#
@,14087,290,166,#
@,14095,43,79,#
@,14103,316,187,#
@,14112,53,92,#
@,14119,341,210,#
@,14129,62,106,#
@,14137,155,90,#
@,14145,14,35,#
@,14153,356,201,#
@,14161,57,98,#
@,14170,401,254,#
@,14179,82,133,#
@,14187,239,156,#
@,14195,43,77,#
@,14203,237,132,#
@,14213,28,60,#
@,14220,252,137,#
@,14229,30,62,#
@,14237,275,155,#
@,14245,38,73,#
@,14254,301,176,#
@,14262,48,85,#
@,14270,328,197,#
@,14279,57,98,#
@,14279,57,98,#
@,14286,352,220,#
@,14296,67,113,#
@,14304,169,101,#
@,14313,18,43,#
@,14320,161,70,#
@,14328,4,22,#
@,14337,514,311,#
@,14345,107,163,#
@,14354,264,183,#
@,14362,55,95,#
@,14370,256,151,#
@,14380,37,72,#
@,14387,267,153,#
@,14396,37,72,#
@,14404,291,169,#
@,14404,291,169,#
@,14412,43,80,#
@,14420,314,187,#
@,14429,53,92,#
@,14437,340,208,#
@,14446,61,105,#
@,14454,153,88,#
@,14462,13,34,#
@,14471,354,198,#
@,14471,354,198,#
@,14479,56,96,#
@,14487,398,250,#
@,14495,82,131,#
@,14504,236,152,#
@,14513,39,74,#
@,14521,233,130,#
@,14530,29,59,#
@,14537,250,134,#
@,14546,27,59,#
@,14554,271,151,#
@,14554,271,151,#
@,14563,36,70,#
@,14571,297,172,#
@,14579,45,82,#
@,14587,324,194,#
@,14597,56,97,#
@,14604,352,217,#
@,14613,66,110,#
@,14613,66,110,#
@,14621,166,99,#
@,14621,166,99,#
@,14629,17,41,#
@,14629,17,41,#
@,14638,365,208,#
@,14646,60,103,#
@,14654,210,125,#
@,14663,28,56,#
@,14671,213,110,#
@,14680,21,45,#
@,14688,231,118,#
@,14697,22,49,#
@,14704,254,134,#
@,14704,254,134,#
@,14713,28,59,#
@,14713,28,59,#
@,14721,280,156,#
@,14730,37,72,#
@,14738,308,180,#
@,14746,49,87,#
@,14754,336,203,#
@,14764,61,103,#
@,14772,147,85,#
@,14772,147,85,#
@,14780,11,32,#
@,14787,351,195,#
@,14796,53,94,#
@,14804,396,248,#
@,14804,396,248,#
@,14813,80,130,#
@,14821,233,150,#
@,14830,39,73,#
@,14838,230,127,#
@,14846,27,56,#
@,14855,245,131,#
@,14864,28,58,#
@,14871,268,146,#
@,14880,32,66,#
@,14887,292,167,#
@,14897,42,79,#
@,14905,320,190,#
@,14913,54,94,#
@,14921,347,214,#
@,14930,65,110,#
@,14939,160,96,#
@,14947,16,39,#
@,14954,361,205,#
@,14963,58,101,#
@,14971,206,120,#
@,14981,25,53,#
@,14988,208,105,#
@,14997,17,42,#
@,15005,226,112,#
@,15013,19,46,#
@,15022,250,131,#
@,15031,28,57,#
@,15038,276,153,#
@,15047,35,70,#
@,15054,301,176,#
@,15054,301,176,#
@,15064,47,85,#
@,15072,331,200,#
@,15080,58,100,#
@,15080,58,100,#
@,15088,142,81,#
@,15097,11,30,#
@,15105,346,190,#
@,15114,52,91,#
@,15121,389,244,#
@,15130,78,127,#
@,15138,227,144,#
@,15148,37,70,#
@,15148,37,70,#
@,15155,223,123,#
@,15155,223,123,#
@,15164,25,53,#
@,15172,239,127,#
@,15180,26,55,#
@,15188,263,142,#
@,15198,33,65,#
@,15205,289,163,#
@,15214,41,77,#
@,15221,313,185,#
@,15230,51,91,#
@,15239,340,209,#
@,15247,63,106,#
@,15255,154,91,#
@,15264,14,36,#
@,15271,357,200,#
@,15281,57,97,#
@,15281,57,97,#
@,15288,399,253,#
@,15297,81,133,#
@,15305,239,153,#
@,15314,40,75,#
@,15322,236,132,#
@,15331,29,59,#
@,15339,253,137,#
@,15347,31,62,#
@,15355,273,154,#
@,15365,37,71,#
@,15372,300,173,#
@,15381,45,83,#
@,15388,325,196,#
@,15397,56,98,#
@,15406,352,219,#
@,15414,68,113,#
@,15414,68,113,#
@,15422,167,102,#
@,15422,167,102,#
@,15422,167,102,#
@,15431,19,43,#
@,15439,162,71,#
@,15448,4,22,#
@,15455,516,311,#
@,15464,108,164,#
@,15472,263,181,#
@,15472,263,181,#
@,15481,53,94,#
@,15489,252,151,#
@,15489,252,151,#
@,15498,36,72,#
@,15498,36,72,#
@,15506,265,151,#
@,15514,37,71,#
@,15522,288,166,#
@,15532,43,80,#
@,15539,313,184,#
@,15548,50,91,#
@,15555,338,207,#
@,15564,61,105,#
@,15572,151,87,#
@,15581,13,34,#
@,15589,354,198,#
@,15589,354,198,#
@,15589,354,198,#
@,15598,55,96,#
