@,261,122,241,292,312,321,#
@,287,134,160,264,#
@,368314,138,4,127,249,24,169,214,250,272,#
@,374,709,569,473,418,378,#
@,270,124,320,#
@,294,135,173,216,249,271,#
@,375,708,560,4373,#
@,266,125,243,290,308,316,#
@,290,134,247,268,#
@,373,687,536,447,398,359,#
@,323,334,336,#
@,293,136,177,221,255,277,#
@,373,388,355,330,#
@,289,420,460,433,404,378,#
@,292,136,2210,324,#
@,363,364,287,287,299,303,#
@,354,521,456,410,#
@,295,140,274,334,355,360,#
@,335,264,291,#
@,384,724,596,492,433,395,#
@,290,136,238,#
@,316,139,151,204,248,274,#
@,377,715,576,470,#
@,274,127,247,295,313,322,#
@,298,138,250,272,#
@,375,709,567,471,417,377,#
@,292,311,318,#
@,293,135,173,216,249,271,#
@,375,702,410,370,#
@,264,123,240,287,306,316,#
@,,170,211,243,265,#
@,371,680,519,432,385,349,#
@,257,257,355,348,#
@,291,134,191,239,271,291,#
@,371,54,466,426,393,#
@,294,137,245,302,328,339,#
@,355,#
@,365,709,608,505,442,399,#
@,290,137,268,323,34,211,257,283,#
@,379,719,590,487,429,389,#
@,283,305,324,332138,166,214,252,276,#
@,378,714,576,478,422,382,#
@,250,298,398,138,173,217,252,274,#
@,377,710,564,471,417,377,#
@,269,1278,#
@,292,134,171,214,248,269,#
@,366,#
@,261,125,242,292,312,321,#
@,265,#
@,369,648,491,410,368,336,#
@,267,31,289,132,208,259,289,305,#
@,366,466,354,327,321,313,#
@,329,#
@,294,140,269,327,351,357,#
@,347,1
@,378,720,591,487,428,390,#
@,335,#
@,314,137,150,202,245,272,#
@,372,#
@,274,126,250,298,315,323,#
@,299,137,14,712,570,473,419,378,#
@,269,125,245,293,311,319,#
@,294,#
@,375,708,560,466,413,373,#
@,266,124,89,133,171,214,247,268,#
@,373,692,537,447,397,358,#
@,253,#
@,291,135,174,219,252,275,#
@,328,#
@,285,411,455,429,401,376,#
@,2322,#
@,361,370,289,288,299,303,#
@,352,70,294,140,274,334,355,360,#
@,335,146,152,214,264,291,#
@,394,#
@,289,134,259,309,328,337,#
@,315,1
@,378,663,569,478,417,380,#
@,277,130,24,139,173,218,252,274,#
@,377,711,567,473,419,378,#
@,270,#
@,293,134,172,215,249,270,#
@,311,371,#
@,264,123,240,288,307,317,#
@,2886,#
@,372,680,519,433,386,349,#
@,257,216,91,134,191,239,271,291,#
@,371,548,412,363,342,323,#
@,307,519,521,4795,#
@,295,137,247,304,330,341,#
@,281,296,#
@,367,715,611,508,445,402,#
@,350,#
@,327,142,159,215,260,285,#
@,381,791,433,393,#
@,286,133,258,308,327,335,#
@,216,254,279,#
@,381,715,577,480,424,384,#
@,276,298,316,325,#
@,300,138,174,218,253,275,#
@,378,718,378,#
@,270,126,244,292,310,319,#
@,292,215,249,270,#
@,376,706,550,458,407,367,#
@,262,,312,321,#
@,298,192,191,221,253,274,#
@,368,651,578,345,#
@,271,307,399,398,383,368,#
@,292,293,310,#
@,372,470,359,332,326,317,#
@,332,623299,142,266,325,350,357,#
@,350,155,154,214,263,289,#
@,389,430,391,#
@,288,136,258,309,328,336,#
@,316,134,247,273,#
@,374,716,583,480,422,382,#
@,299,317,325,#
@,300,136,169,215,250,273,#
@,375,773,419,379,#
@,271,125,244,293,311,320,#
@,294,139,271,#
@,375,706,558,465,412,372,#
@,265,287,305,314,#
@,288,134,170,212,245,266,#
@,357,5364,335,#
@,250,123,246,282,297,304,#
@,277,195,226,249,#
@,351,600,447,375,338,310,#
@,266,386,360,#
@,275,129,217,271,297,309,#
@,350,374,296,297,#
@,341,702,615,520,454,406,#
@,282,333,354,358,#
@,333,144,150,213,263,290,#
@,381,721,431,393,#
@,288,134,258,308,327,336,#
@,151,203,246,273,#
@,376,715,577,476,420,380,#
@,274,196,314,322,#
@,298,138,172,216,250,272,#
@,566,472,417,377,#
@,269,124,244,292,310,318,#
@,215,248,270,#
@,375,706,556,463,411,371,#
@,263,187,305,315,#
@,288,125,167,210,243,264,#
@,371,684,527,349,#
@,255,201,327,350,351,346,#
@,291,,235,267,288,#
@,371,556,418,365,343,323,#
@,304,501,523,391,#
@,294,136,245,301,327,338,#
@,357,258,285,298,#
@,366,714,615,513,449,405,#
@,294,348,354,#
@,330,147,159,216,262,288,#
@,3595,492,434,394,#
@,288,135,258,309,328,336,#
@,315,253,278,#
@,381,717,578,480,424,384,#
@,277,128,317,325,#
