@,0,400,330,328,#
@,1,356,331,327,#
@,1,337,77,363,4,349,#
@,114,341,308,319,#
@,134,317,280,292,#
@,154,309,311,305,#
@,174,320,360,339,#
@,193,333,362,350,#
@,214,329,311,320,#
@,233,309,263,282,#
@,252,293,273,277,#
@,273,297,325,307,#
@,292,313,352,333,#
@,312,318,323,321,#
@,331,304,269,284,#
@,352,284,249,262,#
@,371,281,289,280,#
@,391,294,334,314,#
@,411,307,330,320,#
@,431,300,277,288,#
@,450,280,235,254,#
@,470,268,253,256,#
@,490,276,305,288,#
@,509,292,329,311,#
@,529,295,292,294,#
@,549,280,241,256,#
@,569,262,231,241,#
@,588,262,277,266,#
@,609,278,320,299,#
@,628,290,308,300,#
@,648,282,252,266,#
@,667,261,219,236,#
@,688,253,246,245,#
@,707,264,297,279,#
@,727,280,313,297,#
@,747,281,270,275,#
@,766,263,220,238,#
@,786,248,222,229,#
@,806,252,274,259,#
@,826,269,312,290,#
@,845,278,289,285,#
@,865,269,235,251,#
@,885,249,211,225,#
@,905,245,244,240,#
@,924,258,294,275,#
@,945,273,300,288,#
@,964,271,253,262,#
@,984,252,208,226,#
@,1004,239,220,224,#
@,1025,252,291,269,#
@,1045,267,297,282,#
@,1065,257,287,243,211,223,#
@,1107,253,285,264,#
@,1128,268,297,282,#
@,1149,258,224,241,#
@,1170,242,207,221,#
@,1190,251,280,261,#
@,1212,267,298,282,#
@,1232,258,226,243,#
@,1253,241,205,220,#
@,1274,250,277,259,#
@,1295,266,302,283,#
@,1315,260,233,247,#
@,1337,244,207,222,#
@,1357,251,276,259,#
@,1378,268,307,286,#
@,1398,263,239,253,#
@,1420,247,207,224,#
@,1440,251,270,255,#
@,1461,266,299,281,#
@,1482,260,235,248,#
@,1503,241,199,217,#
@,1523,245,263,249,#
@,1545,262,300,279,#
@,1565,258,238,249,#
@,1586,241,197,217,#
@,1607,244,259,246,#
@,1628,261,301,279,#
@,1648,259,241,251,#
@,1670,241,196,217,#
@,1690,243,255,244,#
@,1711,261,302,280,#
@,1731,260,246,254,#
@,1753,242,196,217,#
@,1773,243,251,242,#
@,1794,261,304,280,#
@,1815,261,250,256,#
@,1836,243,196,218,#
@,1856,242,248,240,#
@,1878,261,305,280,#
@,1898,262,254,259,#
@,1918,243,195,218,#
@,1940,241,243,237,#
@,1960,260,305,279,#
@,1981,263,260,262,#
@,2002,245,195,220,#
@,2023,241,239,236,#
@,2043,259,305,279,#
@,2064,264,265,265,#
@,2085,246,197,221,#
@,2106,241,235,234,#
@,2126,259,305,279,#
@,2148,265,268,267,#
@,2168,247,195,220,#
@,2189,239,227,228,#
@,2210,255,299,274,#
@,2231,263,270,267,#
@,2251,246,197,220,#
@,2273,237,223,226,#
@,2293,254,299,273,#
@,2314,264,277,271,#
@,2335,249,201,224,#
@,2356,237,218,223,#
@,2376,253,294,270,#
@,2397,264,280,272,#
@,2418,249,202,224,#
@,2439,236,213,220,#
@,2459,250,290,266,#
@,2481,263,283,273,#
@,2501,249,206,227,#
@,2522,235,208,218,#
@,2543,249,286,263,#
@,2564,263,287,275,#
@,2584,251,211,231,#
@,2606,237,206,217,#
@,2626,249,284,262,#
@,2647,263,292,277,#
@,2668,255,223,239,#
@,2689,240,209,221,#
@,2709,251,281,262,#
@,2729,265,294,279,#
@,2751,255,219,238,#
@,2771,239,204,218,#
@,2792,254,298,271,#
@,2813,269,299,285,#
@,2834,259,220,241,#
@,2854,239,193,212,#
@,2876,245,268,250,#
@,2896,261,296,277,#
@,2917,253,223,239,#
@,2938,236,196,213,#
@,2959,243,266,250,#
@,2979,258,289,273,#
@,3001,253,229,242,#
@,3021,237,199,216,#
@,3042,244,268,251,#
@,3062,262,302,281,#
@,3084,257,230,245,#
@,3104,238,190,211,#
@,3125,240,255,242,#
@,3146,257,296,274,#
@,3167,253,232,243,#
@,3187,234,187,209,#
@,3209,237,250,238,#
@,3229,255,296,273,#
@,3250,252,234,244,#
@,3271,232,182,204,#
@,3292,233,242,231,#
@,3312,251,294,269,#
@,3334,250,235,243,#
@,3354,230,179,203,#
@,3375,231,237,229,#
@,3395,250,296,270,#
@,3417,252,242,248,#
@,3437,233,181,205,#
@,3458,230,230,225,#
@,3479,248,292,267,#
@,3500,250,243,246,#
@,3520,230,175,201,#
@,3542,225,220,217,#
@,3562,244,288,262,#
@,3582,248,245,246,#
@,3604,229,178,202,#
@,3624,226,226,222,#
@,3645,249,303,273,#
@,3666,258,264,262,#
@,3687,240,188,213,#
@,3707,233,224,224,#
@,3728,252,301,273,#
@,3749,261,271,266,#
@,3770,244,195,219,#
@,3790,237,229,229,#
@,3812,258,311,282,#
@,3832,270,285,279,#
@,3853,254,205,229,#
@,3874,243,226,230,#
@,3895,260,308,281,#
@,3915,273,292,283,#
@,3937,257,209,233,#
@,3957,245,222,229,#
@,3978,260,305,279,#
@,3999,273,296,284,#
@,4020,258,212,235,#
@,4040,244,216,226,#
@,4061,258,300,275,#
@,4082,272,2103,259,214,236,#
@,4123,242,209,222,#
@,4145,255,293,270,#
@,4165,270,299,284,#
@,4186,257,215,236,#
@,4207,240,203,218,#
@,4228,250,284,262,#
@,4248,265,296,280,#
@,4270,253,214,234,#
@,4290,236,196,212,#
@,4311,246,279,257,#
@,4332,263,300,281,#
@,4353,255,220,239,#
@,4373,238,199,215,#
@,4393,248,280,259,#
@,4415,266,305,285,#
@,4435,258,227,244,#
@,4456,241,199,217,#
@,4477,249,277,258,#
@,4498,267,308,287,#
@,4518,260,231,247,#
@,4540,241,197,216,#
@,4560,248,273,255,#
@,4581,267,309,287,#
@,4602,261,233,248,#
@,4623,241,193,214,#
@,4643,246,268,252,#
@,4665,266,310,286,#
@,4685,261,236,250,#
@,4706,241,191,214,#
@,4726,245,263,249,#
@,4748,265,312,287,#
@,4768,263,242,254,#
@,4789,242,192,215,#
@,4810,244,258,245,#
@,4831,264,312,285,#
@,4851,262,247,256,#
@,4873,242,190,214,#
@,4893,242,252,242,#
@,4914,263,311,284,#
@,4935,263,252,258,#
@,4956,242,189,215,#
@,4976,241,247,239,#
@,4998,262,311,283,#
@,5018,265,256,261,#
@,5039,244,190,216,#
@,5059,240,241,236,#
@,5081,260,310,282,#
@,5101,264,262,264,#
@,5122,244,190,216,#
@,5143,239,236,232,#
@,5164,259,309,281,#
@,5184,265,267,266,#
@,5206,245,191,217,#
@,5226,238,230,229,#
@,5246,257,307,279,#
@,5268,265,272,269,#
@,5288,247,193,219,#
@,5309,238,225,227,#
@,5330,256,305,277,#
@,5351,266,276,271,#
@,5371,248,196,221,#
@,5392,237,219,223,#
@,5413,254,302,274,#
@,5434,266,281,274,#
@,5454,249,199,223,#
@,5476,236,214,221,#
@,5496,252,298,272,#
@,5517,266,286,276,#
@,5538,250,203,226,#
@,5559,237,210,219,#
@,5579,252,293,268,#
@,5601,265,291,278,#
@,5621,251,206,229,#
@,5642,236,206,217,#
@,5663,250,289,265,#
@,5684,265,293,279,#
@,5704,253,211,232,#
@,5725,237,202,215,#
@,5746,249,285,262,#
@,5767,265,297,280,#
@,5787,254,215,235,#
@,5809,237,199,215,#
@,5829,248,281,260,#
@,5850,265,301,282,#
@,5871,255,219,238,#
@,5892,238,197,214,#
@,5912,247,277,256,#
@,5934,264,301,282,#
@,5954,255,223,240,#
@,5975,238,195,213,#
@,5996,245,273,254,#
@,6017,263,302,282,#
@,6037,256,226,243,#
@,6057,238,194,213,#
@,6079,245,269,252,#
@,6099,264,305,283,#
@,6120,258,231,246,#
@,6141,239,193,213,#
@,6162,245,266,250,#
@,6182,263,307,285,#
@,6204,259,235,248,#
@,6224,239,189,212,#
@,6245,243,262,247,#
@,6266,264,312,286,#
@,6287,260,237,250,#
@,6307,238,184,209,#
@,6329,241,257,243,#
@,6349,263,315,287,#
@,6370,261,240,252,#
@,6390,234,169,200,#
@,6412,235,247,235,#
@,6432,263,328,292,#
@,6453,264,252,260,#
@,6474,237,167,201,#
@,6495,236,243,233,#
@,6515,264,333,295,#
@,6537,268,262,267,#
@,6557,242,173,207,#
@,6578,238,241,233,#
@,6599,264,328,292,#
@,6620,267,262,266,#
@,6640,241,172,206,#
@,6662,234,229,226,#
@,6682,259,319,284,#
@,6703,266,270,269,#
@,6723,245,185,215,#
@,6745,238,232,230,#
@,6765,260,317,285,#
@,6786,268,275,273,#
@,6807,247,188,217,#
@,6828,237,223,225,#
@,6848,257,310,280,#
@,6870,268,280,275,#
@,6890,249,194,221,#
@,6910,238,220,224,#
@,6932,257,308,279,#
@,6952,269,287,279,#
@,6973,252,199,225,#
@,6994,239,215,222,#
@,7015,255,302,275,#
@,7035,269,292,281,#
@,7056,254,204,229,#
@,7077,239,211,221,#
@,7098,255,300,273,#
@,7118,270,296,283,#
@,7140,255,208,231,#
@,7160,239,206,218,#
@,7181,252,295,269,#
@,7202,269,299,284,#
@,7223,255,211,234,#
@,7243,239,201,216,#
@,7265,250,289,265,#
@,7285,267,301,284,#
@,7306,255,214,236,#
@,7327,238,197,214,#
@,7348,249,284,261,#
@,7368,266,303,285,#
@,7389,256,219,239,#
@,7410,238,196,213,#
@,7431,248,280,258,#
@,7451,266,306,285,#
@,7473,257,224,242,#
@,7493,239,195,214,#
@,7514,247,276,256,#
@,7535,266,306,285,#
@,7556,258,228,244,#
@,7576,239,192,213,#
@,7598,245,271,253,#
@,7618,265,307,285,#
@,7639,259,232,246,#
@,7660,239,192,213,#
@,7681,245,266,250,#
@,7701,264,309,286,#
@,7721,260,235,249,#
@,7743,240,190,213,#
@,7763,244,261,247,#
@,7784,264,310,285,#
@,7805,261,241,252,#
@,7826,240,189,212,#
@,7846,242,256,244,#
@,7868,263,311,285,#
@,7888,262,246,255,#
@,7909,241,187,213,#
@,7930,241,250,241,#
@,7951,262,312,284,#
@,7971,263,252,258,#
@,7993,241,187,213,#
@,8013,241,246,238,#
@,8034,261,312,283,#
@,8054,264,257,261,#
@,8076,242,186,213,#
@,8096,239,240,234,#
@,8117,260,312,283,#
@,8138,265,262,264,#
@,8159,243,187,214,#
@,8179,238,235,231,#
@,8201,259,312,282,#
@,8221,265,267,267,#
@,8242,245,188,216,#
@,8263,238,229,228,#
@,8284,258,310,281,#
@,8304,266,273,271,#
@,8326,246,190,217,#
@,8346,237,223,225,#
@,8367,256,307,278,#
@,8387,266,278,272,#
@,8409,247,193,219,#
@,8429,236,217,222,#
@,8450,254,304,276,#
@,8471,267,284,276,#
@,8492,249,197,222,#
@,8512,236,213,220,#
@,8534,253,300,273,#
@,8554,267,289,278,#
@,8574,251,201,225,#
@,8596,236,207,217,#
@,8616,251,295,269,#
@,8637,266,293,280,#
@,8658,252,206,229,#
@,8679,236,204,216,#
@,8699,250,292,266,#
@,8720,266,297,281,#
@,8741,253,209,232,#
@,8762,236,200,214,#
@,8782,249,288,263,#
@,8804,266,301,283,#
@,8824,255,214,235,#
@,8845,237,198,213,#
@,8866,248,283,260,#
@,8887,265,303,284,#
@,8907,256,218,239,#
@,8929,237,195,213,#
@,8949,247,279,257,#
@,8970,265,305,284,#
@,8992,241,#
@,9012,238,193,212,#
@,9032,246,275,255,#
@,9053,265,306,285,#
@,9074,258,227,244,#
@,9095,239,192,212,#
@,9115,245,271,252,#
@,9137,264,308,285,#
@,9157,258,230,246,#
@,9178,239,190,212,#
@,9199,244,265,249,#
@,9220,264,309,285,#
@,9240,260,236,249,#
@,9262,239,189,212,#
@,9282,243,260,246,#
@,9303,263,310,284,#
@,9324,260,241,252,#
@,9345,240,188,212,#
@,9365,242,256,243,#
@,9385,262,311,284,#
@,9407,262,247,255,#
@,9427,241,188,213,#
@,9448,241,250,240,#
@,9469,262,311,284,#
@,9490,263,251,258,#
@,9510,242,187,213,#
@,,237,#
@,9552,261,312,283,#
@,9573,263,257,261,#
@,9594,242,186,213,#
@,9615,239,240,234,#
@,9635,260,312,282,#
@,9657,264,262,264,#
@,9677,244,188,215,#
@,9698,231,#
@,9718,259,311,282,#
