@,8007433,276,397,#
@,8007446,175,259,#
@,8007459,100,113,#
@,8007472,661,491,#
@,8007472,661,491,#
@,8007485,691,638,#
@,8007498,265,377,#
@,8007512,168,254,#
@,8007525,106,113,#
@,8007525,106,113,#
@,8007538,654,485,#
@,8007552,271,371,#
@,8007565,153,227,#
@,8007578,90,147,#
@,8007590,627,439,#
@,8007590,627,439,#
@,8007604,768,684,#
@,8007617,264,378,#
@,8007630,169,245,#
@,8007643,89,131,#
@,8007643,89,131,#
@,8007656,674,506,#
@,8007669,633,605,#
@,8007682,252,359,#
@,8007695,160,241,#
@,8007708,110,113,#
@,8007721,652,487,#
@,8007735,219,335,#
@,8007748,138,207,#
@,8007761,80,132,#
@,8007774,637,444,#
@,8007787,768,685,#
@,8007800,263,379,#
@,8007814,167,247,#
@,8007827,91,116,#
@,8007839,666,498,#
@,8007853,564,563,#
@,8007866,235,338,#
@,8007879,153,226,#
@,8007891,165,142,#
@,8007905,662,503,#
@,8007918,186,316,#
@,8007931,133,198,#
@,8007945,76,125,#
@,8007957,644,454,#
@,8007970,773,691,#
@,8007984,267,385,#
@,8007997,172,252,#
@,8008010,94,119,#
@,8008023,667,501,#
@,8008036,505,527,#
@,8008049,218,314,#
@,8008062,140,211,#
@,8008076,225,173,#
@,8008088,674,520,#
@,8008101,176,295,#
@,8008115,124,188,#
@,8008128,72,120,#
@,8008140,655,459,#
@,8008154,775,699,#
@,8008167,272,392,#
@,8008180,175,256,#
@,8008194,97,122,#
@,8008206,668,503,#
@,8008219,445,491,#
@,8008232,204,295,#
@,8008246,122,196,#
@,8008259,279,202,#
@,8008272,682,536,#
@,8008272,682,536,#
@,8008286,181,275,#
@,8008298,119,178,#
@,8008311,68,111,#
@,8008325,654,461,#
@,8008337,772,691,#
@,8008350,272,390,#
@,8008364,175,255,#
@,8008377,96,118,#
@,8008389,664,499,#
@,8008402,388,452,#
@,8008416,189,272,#
@,8008429,114,178,#
@,8008442,326,227,#
@,8008456,692,551,#
@,8008456,692,551,#
@,8008469,188,276,#
@,8008482,117,181,#
@,8008482,117,181,#
@,8008496,66,114,#
@,8008508,657,470,#
@,8008521,775,690,#
@,8008535,274,391,#
@,8008547,176,256,#
@,8008560,95,114,#
@,8008573,666,498,#
@,8008586,329,413,#
@,8008599,171,251,#
@,8008612,105,164,#
@,8008626,371,255,#
@,8008639,700,567,#
@,8008652,197,286,#
@,8008666,124,186,#
@,8008679,69,116,#
@,8008691,660,474,#
@,8008705,774,698,#
@,8008718,278,398,#
@,8008731,177,261,#
@,8008744,98,116,#
@,8008757,661,500,#
@,8008770,271,378,#
@,8008783,157,232,#
@,8008796,92,151,#
@,8008809,632,443,#
@,8008822,774,690,#
@,8008835,268,382,#
@,8008848,167,248,#
@,8008861,90,131,#
@,8008873,672,506,#
@,8008887,634,607,#
@,8008900,248,362,#
@,8008913,162,242,#
@,8008927,119,121,#
@,8008940,655,491,#
@,8008953,218,336,#
@,8008967,139,207,#
@,8008967,139,207,#
@,8008980,80,132,#
@,8008992,638,445,#
@,8009006,771,688,#
@,8009019,263,382,#
@,8009031,169,248,#
@,8009044,90,117,#
@,8009058,668,500,#
@,8009071,570,565,#
@,8009083,233,338,#
@,8009097,149,227,#
@,8009110,176,149,#
@,8009123,666,508,#
