@,0,423,417,406,394,400,#
@,1,401,390,390,385,386,#
@,2,366,369,#
@,17,379,392,382,375,370,#
@,47,367,381,380,376,372,#
@,75,345,293,316,328,339,#
@,104,344,315,312,315,321,#
@,135,345,378,355,343,335,#
@,164,342,386,375,364,352,#
@,195,331,325,339,342,342,#
@,225,320,270,289,301,312,#
@,256,317,285,285,289,295,#
@,285,320,348,328,317,308,#
@,316,320,371,357,344,331,#
@,346,313,319,330,331,328,#
@,375,304,259,280,292,301,#
@,406,300,259,264,271,280,#
@,436,304,320,303,294,289,#
@,466,307,358,341,327,313,#
@,496,301,321,327,325,319,#
@,527,293,254,276,287,295,#
@,557,289,241,251,260,270,#
@,587,292,296,282,277,274,#
@,617,296,345,326,312,299,#
@,648,294,324,325,319,310,#
@,677,286,256,277,286,291,#
@,707,280,2264,#
@,738,283,275,264,262,262,#
@,768,287,331,311,297,285,#
@,798,287,327,322,313,302,#
@,828,280,262,280,287,289,#
@,859,273,219,238,250,261,#
@,888,275,254,248,249,252,#
@,919,280,317,297,284,273,#
@,949,282,328,318,308,295,#
@,979,276,270,285,289,288,#
@,1009,269,218,239,251,262,#
@,1040,267,231,234,239,246,#
@,1072,266,266,256,251,249,#
@,1102,269,301,287,277,267,#
@,1134,277,324,313,302,289,#
@,1165,282,310,311,307,299,#
@,1197,282,272,284,289,290,#
@,1227,276,238,253,262,271,#
@,1259,268,220,231,239,249,#
@,1290,262,237,235,236,241,#
@,1321,262,277,265,257,251,#
@,1352,268,308,295,284,272,#
@,1384,275,318,312,303,291,#
@,1415,281,299,304,303,297,#
@,1446,280,258,272,279,283,#
@,1477,272,227,242,251,262,#
@,1509,265,223,229,235,243,#
@,1540,260,245,240,239,240,#
@,1570,262,286,272,263,255,#
@,1602,270,315,302,291,277,#
@,1633,277,312,310,304,293,#
@,1665,280,287,295,296,294,#
@,1695,277,247,262,271,277,#
@,1727,268,219,233,243,254,#
@,1758,261,227,229,233,240,#
@,1789,260,260,250,245,243,#
@,1820,263,295,281,271,261,#
@,1852,272,318,308,297,283,#
@,1883,278,307,308,304,295,#
@,1914,278,270,283,287,288,#
@,1945,274,237,252,261,269,#
@,1977,266,219,228,237,247,#
@,2008,259,233,232,233,238,#
@,2038,260,273,261,253,248,#
@,2070,266,305,291,280,268,#
@,2101,273,318,310,301,289,#
@,2132,279,299,303,301,295,#
@,2163,278,258,272,279,283,#
@,2195,271,227,242,251,261,#
@,2226,263,221,227,233,242,#
@,2257,258,241,237,236,238,#
@,2288,261,283,270,261,253,#
@,2320,268,312,299,288,275,#
@,2351,275,312,309,302,291,#
@,2382,278,287,295,296,293,#
@,2413,276,248,263,271,277,#
@,2445,267,219,233,243,254,#
@,2476,261,225,228,232,239,#
@,2507,259,256,247,242,241,#
@,2538,262,292,279,269,259,#
@,2569,270,317,306,295,281,#
@,2600,277,307,307,303,293,#
@,2631,277,272,284,288,288,#
@,2663,273,237,253,262,270,#
@,2694,265,216,228,236,247,#
@,2725,259,230,230,232,237,#
@,2756,259,269,257,251,246,#
@,2788,265,303,288,278,266,#
@,2819,273,318,309,300,287,#
@,2850,278,301,304,301,294,#
@,2881,277,260,273,280,283,#
@,2913,271,228,243,252,262,#
@,2944,263,220,226,233,243,#
@,2975,258,239,235,235,238,#
@,3006,260,280,267,259,251,#
@,3037,267,311,298,286,273,#
@,3068,274,312,309,302,290,#
@,3099,278,289,296,297,293,#
@,3131,276,249,264,272,277,#
