@,0,405,351,348,345,358,#
@,1,3723,339,343,#
@,2,351,345,342,337,337,#
@,17,340,332,#
@,47,350,395,376,363,351,#
@,75,351,404,394,383,369,#
@,104,337,313,335,344,348,#
@,135,334,292,302,312,321,#
@,164,336,339,326,322,320,#
@,195,338,384,365,352,340,#
@,225,334,365,364,358,349,#
@,256,324,298,317,325,330,#
@,285,316,266,280,291,301,#
@,316,316,307,298,295,296,#
@,346,319,359,340,327,315,#
@,375,316,355,349,341,330,#
@,406,307,292,308,315,316,#
@,436,300,249,266,277,288,#
@,466,300,278,274,274,278,#
@,496,303,337,318,306,296,#
@,527,302,346,337,327,315,#
@,557,295,290,304,307,307,#
@,587,288,239,258,270,280,#
@,656,260,266,#
@,648,291,318,299,289,281,#
@,677,293,340,328,317,303,#
@,707,288,292,302,#
@,738,280,235,256,268,277,#
@,768,279,240,245,251,259,#
@,798,283,300,283,275,269,#
@,828,286,335,320,307,293,#
@,859,283,298,306,304,298,#
@,888,276,237,258,269,276,#
@,919,273,228,237,246,255,#
@,949,277,283,269,264,261,#
@,979,282,329,311,298,285,#
@,1009,280,306,308,303,295,#
@,1040,278,261,276,282,284,#
@,1072,272,231,245,254,264,#
@,1102,266,229,234,240,248,#
@,1134,264,254,247,245,246,#
@,1165,267,292,279,270,261,#
@,1197,274,317,306,295,282,#
@,1227,280,312,310,305,295,#
@,1259,280,280,290,293,292,#
@,1290,277,245,260,268,274,#
@,1321,268,223,234,243,253,#
@,1352,262,232,234,236,242,#
@,1384,262,268,257,251,248,#
@,1415,267,299,287,277,266,#
@,1446,274,317,308,299,286,#
@,1477,279,302,304,302,294,#
@,1509,278,264,277,282,284,#
@,1540,272,234,247,256,265,#
@,1570,264,221,229,236,246,#
@,1602,259,240,236,237,240,#
@,1633,261,278,266,258,252,#
@,1665,268,308,295,284,272,#
@,1695,275,312,308,301,290,#
@,1727,279,290,297,297,293,#
@,1758,276,252,266,273,278,#
@,1789,269,224,238,247,257,#
@,1820,262,225,229,234,241,#
@,1852,259,251,244,241,241,#
@,1883,262,289,275,266,257,#
@,1914,269,313,302,292,279,#
@,1945,275,305,305,301,291,#
@,1977,277,275,285,288,288,#
