@,0,398,317,319,#
@,1,352,325,320,#
@,1,332,325,321,#
@,2,324,326,323,#
@,3,326,344,337,#
@,21,335,358,350,#
@,39,352,392,376,#
@,58,370,405,391,#
@,77,376,385,382,#
@,96,365,337,348,#
@,114,341,295,310,#
@,134,313,273,285,#
@,154,310,328,315,#
@,174,330,387,360,#
@,193,346,373,363,#
@,214,336,300,317,#
@,233,307,248,273,#
@,252,292,279,280,#
@,273,304,349,324,#
@,292,325,372,351,#
@,313,#
@,331,304,248,271,#
@,352,280,244,255,#
@,371,283,311,292,#
@,391,305,361,334,#
@,411,318,338,330,#
@,431,304,263,282,#
@,450,278,223,245,#
@,470,268,267,262,#
@,490,285,333,308,#
@,509,305,345,328,#
@,529,302,280,292,#
@,549,277,218,243,#
@,569,258,229,237,#
@,588,265,302,280,#
@,609,288,344,318,#
@,628,299,306,305,#
@,648,282,23,667,258,209,227,#
@,688,254,265,254,#
@,707,273,328,301,#
@,711,#
@,747,286,254,27,259,199,224,#
@,786,244,227,229,#
@,806,256,298,275,#
@,826,281,331,345,286,282,285,#
@,865,266,212,235,#
@,885,243,202,216267,252,#
@,924,269,325,45,284,307,299,#@,964,273,234,254,#
@,984,248,192,215,#
@,1004,239,232,229,#
@,1025,262,325,295,274,293,284,#
@,1065,254,1
@,1087,241,220,226,#
@,1107,262,3@,1128,276,295,286,#
@,1149,255,195,225,#
@,1222,#
@,1190,259,#
@,1212,274,299,287,#
@,1232,256,198,239,209,219,#@,1274,257,309,279,#
@,1295,274,303,289,#
@6,203,229,#
@,1337,238,203,217,#
@,1357,255,303,275,#
@,1378,273,306,290,#
@,1398,257,206,232,#
@,1420,238,198,213,#
@,1440,253,298,272,310,291,#
@,1482,258,210,237,194,212,#
@,1523,251,294,267,#
@,,291,#
@,1565,259,214,238,#
@,1586,238,191,219,289,264,#
@,1628,270,314,298,240,#@,1670,238,187,209,#
@,1684,260,#
@,1711,269,316,292,#
@,1731,260,222,238,186,209,#
@,1773,247,279,257,#
@,1794,292,#@,1815,261,227,246,#
@,1836,239,185,246,275,254,#@,1878,268,319,292,#
@2,231,248,#
@9,183,208,#
@,1940,245,270,251,#
@,1960,267,319,292,#
@,1981,263,235,251,#
@,2002,239,182,208,#
@,2023,243,265,248,#
@,2043,267,320,292,#
@,2064,263,240,253,#
@,2085,239,180,208,#
@,2106,242,260,245,#
@,2126,265,321,291,#
@,2148,264,245,256,#
@,2168,240,179,208,#
@,2189,241,254,242,#
@,2210,265,321,291,#
@,2231,265,251,260,#
@,2251,241,179,209,#
@,2273,240,249,239,#
@,2293,264,321,290,#
@,2314,266,255,262,#
@,2335,241,178,209,#
@,2356,238,243,235,#
@,2376,263,321,288,#
@,2397,266,260,264,#
@,2418,241,178,209,#
@,2439,237,238,231,#
@,2459,262,321,287,#
@,2481,267,266,268,#
@,2501,243,179,210,#
@,2522,237,232,229,#
@,2543,260,320,286,#
@,2564,268,271,271,#
@,2584,244,180,212,#
@,2606,236,227,226,#
@,2626,259,318,285,#
@,2647,268,276,273,#
@,2668,245,181,213,#
@,2689,235,220,222,#
@,2709,257,316,283,#
@,2729,268,281,276,#
@,2751,246,184,215,#
@,2771,235,215,219,#
@,2792,256,314,281,#
@,2813,269,287,279,#
@,2834,249,188,218,#
@,2854,234,210,217,#
@,2876,253,310,278,#
@,2896,268,292,281,#
@,2917,249,191,220,#
@,2938,234,205,214,#
@,2959,252,979,269,3001,2513021,234,200,213,#
@,3042,251,301,2719,302,285,#
@,3084,252,200,227,#
@,3104,234,196,210,#
@,3125,249,296,268,#
@,3146,269,305,287,#
@,3167,254,205,231,#
@,3187,234,192,209,#
@,3209,248,229,268,308,288,#
@,3250,255,271,234,188,208,#
@,3292,248,288,262,#
@,3312,268,#
@,3334,257,214,237,#
@,3354,236,186,207,#
@,3375,246,283,259,#
@,3395,268,313,290,#
@,3417,257,218,240,#
@,3437,236,185,207,#
@,3458,245,279,256,#
@,3479,267,315,290,#
@,3500,259,224,243,#
@,3520,237,184,206,#
@,3542,245,275,254,#
@,3562,267,318,291,#
@,3582,260,228,246,#
@,3604,237,182,207,#
@,3624,244,270,251,#
@,3645,267,318,291,#
@,3666,261,233,249,#
@,3687,237,180,206,#
@,3707,243,265,248,#
@,3728,266,319,290,#
@,3749,262,238,252,#
@,3770,238,179,207,#
@,3790,242,260,244,#
@,3812,265,320,291,#
@,3832,262,242,254,#
@,3853,239,178,207,#
@,3874,241,255,242,#
@,3895,265,321,290,#
@,3915,264,249,258,#
@,3937,240,178,208,#
@,3957,240,250,239,#
@,3978,264,322,290,#
@,3999,266,254,261,#
@,4020,241,179,209,#
@,4040,238,244,236,#
@,4061,263,322,289,#
@,4082,266,259,264,#
@,4103,241,178,209,#
@,4123,238,240,233,#
@,4145,262,321,288,#
@,4165,267,264,267,#
@,4186,242,178,209,#
@,4207,237,234,229,#
@,4228,261,320,287,#
@,4248,268,270,270,#
@,4270,244,179,211,#
@,4290,237,228,227,#
@,4311,259,320,286,#
@,4332,268,274,272,#
@,4353,245,181,213,#
@,4373,235,222,223,#
@,4393,258,317,284,#
@,4415,269,280,275,#
@,4435,246,183,214,#
@,4456,234,216,220,#
@,4477,256,314,282,#
@,4498,269,286,278,#
@,4518,248,186,217,#
@,4540,235,212,218,#
@,4560,255,311,279,#
@1,281,#
@,4602,250,190,220,#
@,4623,234,207,215,#
@,4643,253,3
@,4665,270,296,283,#
@,4685,251,195,223,#
@,4706,#
@,4726,252,303,273,#
@,4748,286,#
@,4768,227,#
@,4789,235,198,212,#
@,4810,250,298,270,305,287,#
@,4851,254,204,230,#
@4,211,#@,4893,249,294,267,#
@@,4935,256,209,233,#
@,4956,235,191,209,#
@,4976,248,289,263,#
@,4998,269,312,290,#
@,5018,257,213,237,#
@,5039,235,187,208,#
@,5059,2475081,268,313,290,#
@,5101,257,218,240,#
@,5122,237,#
@,5143,247,#
@,5164,268,316,291,#
@,5184,259,222,242,#
@,5206,237,184,207,#
@,5226,245,276,254,#
@,5246,267,317,291,#
@,5268,260,227,246,#
@,5288,238,182,207,#
@,5309,244,271,251,#
@,5330,266,318,291,#
@,5351,261,233,249,#
@,5371,237,181,207,#
@,5392,243,267,248,#
@,5413,266,319,291,#
@,5434,262,237,251,#
@,5454,239,180,207,#
@,5476,242,262,246,#
@,5496,265,319,290,#
@,5517,262,242,254,#
@,5538,239,179,207,#
@,5559,241,256,243,#
@,5579,264,321,290,#
@,5601,264,247,257,#
@,5621,240,178,208,#
@,5642,239,251,239,#
@,5663,264,322,290,#
@,5684,265,252,260,#
@,5704,240,178,209,#
@,5725,239,246,236,#
@,5746,263,321,289,#
@,5767,265,258,263,#
@,5787,241,177,208,#
@,5809,238,240,233,#
@,5829,262,321,288,#
@,5850,266,263,266,#
@,5871,242,178,210,#
@,5892,237,234,230,#
@,5912,260,320,287,#
@,5934,267,268,269,#
@,5954,243,180,212,#
@,5975,236,#
@,5996,259,319,285,#
@,6017,268,274,272,#
@,6037,245,181,213,#
@,6057,235,224,225,#
@,6079,258,317,284,#
@,6099,269,279,275,#
@,6120,246,183,214,#
@,6141,234,218,221,#
@,6162,256,314,281,#
@,6182,269,284,277,#
@,6204,248,186,217,#
@,6224,234,212,218,#
@,6245,254,311,279,#
@,6266,269,290,280,#
@,6287,249,189,219,#
@,6307,234,207,216,#
@,6329,253,307,276,#
@,6349,269,294,282,#
@,6370,251,194,222,#
@,6390,234,202,214,#
@,6412,251,302,273,#
@,6432,269,300,285,#
@,6453,252,199,226,#
@,6474,234,198,212,#
@,6495,250,298,270,#
@,6515,269,304,287,#
@,6537,254,203,229,#
@,6557,234,193,209,#
@,6578,249,293,266,#
@,6599,268,308,288,#
@,6620,255,208,233,#
@,6640,235,189,208,#
@,6662,248,289,263,#
@,6682,269,311,289,#
@,6703,256,212,236,#
@,6723,235,186,208,#
@,6745,247,284,260,#
@,6765,268,313,290,#
@,6786,257,218,239,#
@,6807,235,185,206,#
@,6828,245,279,256,#
@,6848,267,315,290,#
@,6870,258,222,242,#
@,6890,237,183,206,#
@,6910,244,275,253,#
@,6932,266,316,290,#
@,6952,259,227,245,#
@,6973,236,182,207,#
@,6994,243,270,251,#
@,7015,266,317,291,#
@,7035,261,232,248,#
@,7056,238,181,207,#
@,7077,242,266,248,#
@,7098,265,318,290,#
@,7118,261,236,250,#
@,7140,238,180,206,#
@,7160,241,260,245,#
@,7181,265,320,290,#
@,7202,262,241,254,#
@,7223,238,178,207,#
@,7243,240,255,242,#
@,7265,264,321,289,#
@,7285,263,247,257,#
@,7306,239,178,207,#
@,7327,240,250,239,#
@,7348,263,320,288,#
@,7368,264,252,260,#
@,7389,239,177,207,#
@,7410,238,244,235,#
@,7431,262,321,288,#
@,7451,265,256,262,#
@,7473,240,177,208,#
@,7493,237,239,233,#
@,7514,261,321,288,#
@,7535,266,262,266,#
@,7556,242,178,209,#
@,7576,237,234,230,#
@,7598,260,320,287,#
@,7618,267,269,269,#
@,7639,243,179,211,#
@,7660,235,229,227,#
@,7681,259,319,285,#
@,7701,268,273,272,#
@,7721,244,179,211,#
