@,0,403,351,350,347,361,#
@,1,381,382,370,359,360,#
@,2,368,389,382,372,367,#
@,11,354,336,345,347,348,#
@,37,364,411,391,379,368,#
@,65,337,291,317,328,336,#
@,92,352,369,#
@,119,341,357,355,350,346,#
@,147,323,279,298,308,316,#
@,175,337,362,343,333,327,#
@,203,329,360,354,346,338,#
@,231,310,261,285,298,307,#
@,260,323,332,319,313,310,#
@,287,322,363,350,338,328,#
@,316,300,255,280,291,299,#
@,344,310,305,297,296,296,#
@,371,314,360,341,328,318,#
@,400,291,257,280,289,295,#
@,428,298,280,279,281,284,#
@,456,307,353,333,319,308,#
@,484,287,266,284,289,292,#
@,513,286,252,260,267,273,#
@,540,301,348,324,310,298,#
@,568,283,277,289,291,291,#
@,596,277,233,249,259,266,#
@,624,295,337,312,299,289,#
@,653,281,286,293,292,289,#
@,680,271,224,243,254,262,#
@,708,288,317,296,286,279,#
@,737,280,300,299,294,288,#
@,764,266,216,239,251,260,#
@,793,281,299,281,275,270,#
@,821,281,316,307,298,288,#
@,849,262,213,239,252,260,#
@,877,276,278,267,265,263,#
@,905,281,325,308,297,285,#
@,933,260,219,245,255,262,#
@,961,271,260,255,256,257,#
@,990,280,326,307,294,282,#
@,1017,261,234,254,262,266,#
@,1047,261,223,231,240,247,#
@,1076,275,307,286,275,266,#
@,1104,273,310,303,294,284,#
@,1134,260,223,247,257,263,#
@,1163,262,226,232,239,246,#
@,1192,275,312,289,277,267,#
@,1221,271,303,300,292,282,#
@,1251,258,216,241,253,260,#
@,1280,263,230,234,239,245,#
@,1309,275,315,292,279,268,#
@,1338,269,295,296,289,282,#
@,1367,257,212,236,248,257,#
@,1396,263,237,237,240,245,#
@,1425,274,319,295,281,270,#
@,1455,267,286,290,286,279,#
@,1483,256,208,232,244,253,#
@,1513,263,244,241,243,246,#
@,1542,273,319,298,284,272,#
@,1570,265,278,285,283,278,#
@,1600,255,206,229,242,251,#
@,1629,265,251,245,245,247,#
@,1658,274,321,300,286,274,#
@,1687,264,271,280,280,276,#
@,1717,255,205,227,239,249,#
@,1745,265,257,249,248,248,#
@,1775,273,321,301,288,275,#
@,1804,263,264,275,276,274,#
@,1832,255,205,226,238,247,#
@,1862,265,263,253,251,250,#
@,1891,272,319,302,288,276,#
@,1921,262,259,272,273,272,#
@,1949,255,205,225,237,246,#
@,1979,267,269,258,254,252,#
@,2008,272,319,302,289,277,#
@,2036,262,253,268,271,271,#
@,2066,255,205,223,235,244,#
@,2095,266,275,261,255,252,#
@,2124,271,317,302,289,277,#
@,2153,259,246,263,267,268,#
@,2183,255,207,224,235,244,#
@,2211,268,280,264,258,254,#
@,2241,271,316,302,289,277,#
@,2270,258,240,259,264,266,#
@,2298,255,208,224,234,243,#
@,2328,268,286,269,261,256,#
@,2357,270,313,301,289,278,#
@,2386,257,234,254,261,264,#
@,2415,256,211,224,234,242,#
@,2445,269,292,273,264,257,#
@,2473,270,311,301,290,278,#
@,2502,256,227,249,258,262,#
@,2532,256,214,225,234,242,#
@,2561,270,298,278,268,260,#
@,2590,269,307,299,290,279,#
@,2619,256,221,244,254,260,#
@,2649,258,218,226,234,241,#
@,2677,271,305,283,271,262,#
@,2707,268,303,297,289,279,#
@,2736,254,215,240,251,257,#
@,2764,259,223,229,235,241,#
@,2794,271,310,287,274,264,#
@,2823,266,296,294,287,279,#
@,2852,254,209,235,247,255,#
@,2881,260,231,232,237,242,#
@,2911,272,314,291,278,267,#
@,2939,265,288,290,285,278,#
@,2968,254,207,232,245,253,#
@,2998,261,239,237,240,243,#
@,3026,272,317,295,281,269,#
@,3056,264,280,285,282,276,#
@,3085,254,205,229,241,251,#
@,3115,262,245,241,242,244,#
@,3143,272,319,297,284,271,#
@,3173,263,273,281,280,275,#
@,3202,254,203,226,239,248,#
@,3230,263,253,246,245,246,#
@,3260,272,320,299,285,273,#
@,3289,262,267,276,277,273,#
@,3318,253,203,224,237,246,#
@,3347,264,259,250,248,248,#
@,3377,272,319,300,287,275,#
@,3405,261,260,273,274,272,#
@,3434,254,203,223,236,245,#
@,3464,265,265,254,251,249,#
@,3492,272,318,301,288,275,#
@,3522,261,255,269,272,271,#
@,3551,255,205,224,236,245,#
@,3580,266,271,258,254,251,#
@,3609,271,318,302,289,276,#
@,3639,260,250,265,269,269,#
@,3667,255,206,223,235,244,#
@,3696,267,277,263,257,253,#
@,3726,271,316,301,289,277,#
@,3755,258,242,260,265,267,#
@,3784,255,208,224,234,244,#
@,3813,268,283,267,260,255,#
@,3843,271,315,301,289,278,#
@,3871,258,236,256,262,265,#
@,3900,256,209,224,234,242,#
@,3930,269,289,271,263,256,#
@,3958,270,313,301,290,278,#
@,3988,257,231,252,259,263,#
@,4017,256,213,225,234,242,#
@,4046,270,295,276,266,259,#
@,4075,269,309,299,289,279,#
@,4105,256,224,247,256,261,#
@,4133,257,216,226,234,241,#
@,4162,271,302,281,269,261,#
@,4192,268,304,298,289,279,#
@,4220,255,218,242,253,259,#
@,4250,258,221,227,234,241,#
@,4279,271,308,285,273,263,#
@,4308,267,298,295,288,279,#
@,4337,255,213,237,248,256,#
@,4366,259,228,231,236,242,#
@,4396,272,312,289,276,265,#
@,4424,266,292,292,286,278,#
@,4454,254,208,233,245,253,#
@,4483,261,236,235,239,242,#
