@,0,410,362,360,357,369,#
@,1,379,343,343,341,348,#
@,2,355,334,333,331,335,#
@,11,361,422,396,377,363,#
@,37,334,304,327,335,339,#
@,65,348,361,350,346,341,#
@,92,342,365,360,355,349,#
@,119,325,282,301,311,319,#
@,147,340,372,350,340,333,#
@,175,328,343,344,340,336,#
@,203,313,267,287,298,306,#
@,231,326,343,327,319,314,#
@,260,320,352,343,335,327,#
@,287,301,255,278,290,298,#
@,316,312,318,306,302,300,#
@,344,313,353,339,328,318,#
@,371,292,252,275,285,293,#
@,400,301,294,288,287,288,#
@,428,306,349,331,320,309,#
@,456,286,258,278,285,290,#
@,484,290,268,270,273,276,#
@,513,301,345,325,312,300,#
@,540,282,265,282,286,288,#
@,568,280,244,254,262,268,#
@,596,295,339,315,302,291,#
@,624,279,277,287,288,287,#
@,653,272,230,245,255,263,#
@,680,290,326,302,291,282,#
@,708,278,288,292,289,285,#
@,737,267,223,242,252,260,#
@,764,283,306,288,280,274,#
@,793,277,302,299,293,286,#
@,821,263,216,239,250,258,#
@,849,278,287,274,270,266,#
@,877,279,316,304,294,285,#
@,905,261,218,241,253,260,#
@,933,272,270,263,261,260,#
@,961,278,321,304,293,282,#
@,990,260,226,248,257,262,#
@,1017,268,251,250,252,254,#
@,1047,278,320,299,288,277,#
@,1076,269,274,282,281,278,#
@,1104,259,211,232,244,253,#
@,1134,268,260,252,251,252,#
@,1163,275,321,301,288,277,#
@,1192,265,267,278,278,276,#
@,1221,258,209,230,242,250,#
@,1251,267,264,255,253,252,#
@,1280,274,319,301,288,277,#
@,1309,264,262,273,275,273,#
@,1338,257,209,228,240,248,#
@,1367,267,268,258,254,253,#
@,1396,273,318,301,288,277,#
@,1425,262,255,269,271,271,#
@,1455,257,209,227,238,247,#
@,1483,267,273,261,256,253,#
@,1513,272,315,301,288,277,#
@,1542,261,249,265,269,269,#
@,1570,256,210,226,237,246,#
@,1600,268,278,264,258,255,#
@,1629,271,314,300,288,277,#
@,1658,260,244,261,266,267,#
@,1687,256,212,227,237,245,#
@,1717,269,284,268,261,256,#
@,1745,271,312,300,289,278,#
@,1775,259,238,257,263,265,#
@,1804,257,212,226,236,244,#
@,1832,269,289,272,264,258,#
@,1862,271,311,301,290,279,#
@,1891,258,232,252,260,264,#
@,1921,258,215,226,235,243,#
@,1949,270,295,276,267,259,#
@,1979,269,308,299,289,278,#
@,2008,257,227,248,257,261,#
@,2036,257,217,227,235,242,#
@,2066,270,298,279,269,260,#
@,2095,268,301,296,287,278,#
@,2124,255,219,242,252,258,#
@,2153,258,220,227,234,241,#
@,2183,270,303,282,271,262,#
@,2211,266,297,294,286,277,#
@,2241,255,217,240,250,257,#
@,2270,259,228,232,237,243,#
@,2298,271,310,288,275,265,#
@,2328,266,293,293,286,279,#
@,2357,255,212,237,248,255,#
@,2386,261,234,235,239,243,#
@,2415,272,313,291,278,267,#
@,2445,265,285,288,284,277,#
@,2473,255,208,233,245,253,#
@,2502,262,242,239,241,245,#
@,2532,272,315,294,281,269,#
@,2561,264,278,283,281,275,#
@,2590,255,208,230,242,251,#
@,2619,263,248,243,244,245,#
@,2649,272,317,296,283,271,#
@,2677,263,272,280,278,274,#
@,2707,254,206,228,240,249,#
@,2736,263,255,247,247,247,#
@,2764,272,317,298,285,273,#
@,2794,262,265,275,276,273,#
@,2823,255,206,227,239,248,#
@,2852,264,260,252,250,249,#
@,2881,272,318,300,286,274,#
@,2911,262,261,272,273,272,#
@,2939,255,207,226,238,247,#
@,2968,265,266,256,252,251,#
@,2998,272,317,300,287,276,#
@,3026,261,255,268,271,270,#
@,3056,256,209,226,237,246,#
@,3085,267,272,260,255,252,#
@,3115,272,316,301,288,277,#
@,3143,261,252,266,270,270,#
@,3173,256,211,227,238,246,#
@,3202,267,275,262,257,254,#
@,3230,271,311,297,286,275,#
@,3260,259,245,260,265,266,#
@,3289,256,212,226,237,245,#
@,3318,267,282,267,260,255,#
@,3347,270,312,299,288,277,#
@,3377,258,239,257,264,266,#
@,3405,257,213,227,237,245,#
@,3434,269,288,271,263,257,#
@,3464,270,311,299,289,278,#
@,3492,258,234,254,261,264,#
@,3522,258,216,228,237,245,#
@,3551,270,293,275,266,259,#
@,3580,270,308,299,289,278,#
@,3609,257,228,249,257,262,#
@,3639,258,217,228,236,243,#
@,3667,270,296,277,267,260,#
@,3696,268,302,295,286,277,#
@,3726,255,222,244,253,258,#
@,3755,257,221,228,235,242,#
@,3784,270,302,281,270,261,#
@,3813,267,298,294,286,277,#
@,3843,255,217,240,250,256,#
@,3871,258,227,231,236,242,#
@,3900,270,306,285,273,264,#
@,3930,266,292,291,285,277,#
@,3958,254,212,236,247,255,#
@,3988,260,232,234,238,242,#
@,4017,270,310,288,276,266,#
@,4046,264,284,287,283,276,#
@,4075,254,209,232,244,252,#
