@,2774510,372,677,613,546,489,434,#
@,2774547,332,203,328,384,403,398,#@,2774583,350,170,224,275,314,336,#@,2774620,330,160,179,209,243,271,#@,2774657,320,338,310,288,286,291,#@,2774692,374,706,584,496,439,394,#@,2774729,363,485,489,474,449,415,#@,2774765,332,167,271,330,361,368,#@,2774802,341,168,201,242,280,305,#
@,2774838,310,150,164,188,219,249,#@,2774875,352,616,498,416,372,343,#
@,2774910,374,690,616,546,489,434,#
@,2774947,337,233,335,388,405,399,#
@,2774983,349,171,224,277,316,337,#
@,2775020,331,161,178,209,244,272,#
@,2775057,313,303,284,270,273,281,#
@,2775093,371,706,576,486,430,386,#
@,2775130,364,521,511,487,456,418,#
@,2775165,330,168,278,338,367,373,#
@,2775202,342,168,205,247,285,310,#
@,2775238,313,151,166,191,222,250,#
@,2775275,348,582,477,402,364,338,#
@,2775311,376,695,617,544,487,433,#
@,2775348,341,259,355,398,410,402,#
@,2775384,348,170,232,285,323,342,#
@,2775420,333,161,181,213,249,277,#
@,2775457,310,268,263,255,263,276,#
@,2775493,372,707,574,481,425,382,#
@,2775530,368,555,535,503,466,424,#
@,2775566,331,173,289,349,377,380,#
@,2775603,346,170,209,254,292,317,#
@,2775639,319,156,170,195,228,255,#
@,2775675,345,542,453,387,355,333,#
@,2775711,378,699,613,538,481,429,#
@,2775748,344,285,370,407,414,402,#
@,2775785,347,171,237,290,327,345,#
@,2775821,334,162,185,218,253,281,#
@,2775858,306,236,240,240,254,270,#
@,2775894,372,708,570,475,419,377,#
@,2775930,371,585,555,516,475,429,#
@,2775966,331,177,297,358,384,386,#
@,2776003,349,170,213,259,298,322,#
@,2776039,323,157,172,199,232,260,#
@,2776076,342,512,430,371,344,328,#
@,2776112,379,703,611,533,476,425,#
@,2776148,348,315,388,417,419,404,#
@,2776185,345,169,242,296,333,348,#
@,2776221,335,163,188,221,257,284,#
@,2776258,303,205,221,227,245,265,#
@,2776294,372,709,566,470,413,372,#
@,2776331,373,612,574,528,482,433,#
@,2776367,332,182,305,367,391,392,#
@,2776403,351,173,216,264,304,328,#
@,2776439,327,158,174,202,235,264,#
@,2776476,340,474,407,356,334,322,#
@,2776512,380,707,609,528,471,421,#
@,2776549,353,343,404,426,424,406,#
@,2776586,343,169,247,302,337,352,#
