@,387909,149,52,80,107,132,136,#
@,387942,151,53,71,94,118,126,#
@,387975,151,49,64,86,110,117,#
@,388006,191,222,158,144,147,132,#
@,388042,132,43,83,107,126,125,#
@,388075,140,47,69,93,116,120,#
@,388108,152,44,50,76,103,108,#
@,388108,152,44,50,76,103,108,#
@,388140,208,346,243,204,188,156,#
@,388175,132,41,104,131,149,145,#
@,388209,147,51,79,106,130,134,#
@,388243,149,52,69,93,117,124,#
@,388275,149,50,64,86,110,116,#
@,388307,188,209,148,138,142,129,#
@,388342,131,42,80,103,123,122,#
@,388376,138,46,67,91,114,118,#
@,388408,148,42,49,74,102,107,#
@,388441,204,332,231,195,182,151,#
@,388475,130,41,99,127,145,141,#
@,388475,130,41,99,127,145,141,#
@,388509,147,49,77,104,128,132,#
@,388542,149,50,68,91,116,122,#
@,388575,182,161,116,119,130,123,#
@,388611,133,44,72,94,115,117,#
@,388642,141,39,52,79,105,109,#
@,388642,141,39,52,79,105,109,#
@,388674,190,249,173,155,153,133,#
@,388710,128,40,84,109,129,127,#
@,388744,139,45,68,93,117,121,#
@,388775,156,56,58,81,107,110,#
@,388807,212,371,263,219,200,165,#
@,388843,135,43,109,138,156,151,#
@,388878,152,53,82,110,134,139,#
@,388911,153,54,72,96,120,127,#
@,388943,153,47,64,87,111,117,#
@,388975,195,236,168,152,151,135,#
@,389011,133,43,85,110,129,128,#
@,389044,142,47,69,94,118,122,#
@,389076,154,45,51,77,105,109,#
@,389108,210,356,250,209,192,159,#
@,389144,134,42,105,133,152,147,#
@,389178,149,52,80,107,131,136,#
@,389212,151,53,71,94,118,125,#
@,389243,150,50,65,87,111,117,#
@,389276,189,211,150,139,143,129,#
@,389311,132,42,80,104,124,123,#
@,389345,139,46,67,91,114,118,#
@,389377,149,43,49,74,102,107,#
@,389409,205,332,233,196,182,151,#
@,389444,131,41,100,127,145,141,#
@,389479,144,50,77,103,127,131,#
@,389512,147,51,69,91,116,122,#
@,389544,147,49,64,85,109,115,#
