@,4200190,317,699,599,488,416,362,#
@,4200226,362,697,654,594,533,467,#
@,4200263,310,124,223,318,360,369,#
@,4200299,318,152,181,226,270,300,#
@,4200336,292,139,150,176,210,240,#
@,4200373,251,202,255,248,253,264,#
@,4200409,359,709,594,499,439,391,#
@,4200445,344,415,415,414,402,378,#
@,4200481,277,129,216,268,297,312,#
@,4200518,281,134,161,198,231,256,#
@,4200554,255,116,133,156,185,210,#
@,4200591,322,702,601,490,417,367,#
@,4200627,368,704,663,603,542,477,#
@,4200664,322,133,224,323,367,376,#
@,4200699,322,161,181,228,272,303,#
@,4200736,295,142,155,179,212,243,#
@,4200773,253,118,152,178,204,229,#
@,4200809,346,703,572,471,411,365,#
@,4200846,343,508,477,450,420,383,#
@,4200882,265,121,223,279,306,317,#
@,4200919,279,128,164,203,238,262,#
@,4200954,256,119,133,158,188,213,#
@,4200991,320,696,599,488,416,366,#
@,4201027,371,704,673,611,550,484,#
@,4201064,331,136,225,328,373,382,#
@,4201101,324,158,180,226,271,304,#
@,4201137,296,145,154,178,211,243,#
@,4201174,253,116,129,149,180,209,#
@,4201209,336,703,591,481,414,363,#
@,4201246,351,592,550,507,462,412,#
@,4201282,275,111,230,299,330,339,#
@,4201319,294,142,169,214,252,278,#
@,4201355,271,124,139,166,197,224,#
@,4201392,319,699,598,487,416,369,#
@,4201427,378,709,679,618,556,491,#
@,4201464,342,141,239,341,386,393,#
@,4201501,330,161,182,230,276,310,#
@,4201537,302,145,157,181,215,247,#
@,4201574,257,120,133,150,176,204,#
@,4201610,333,703,599,491,421,367,#
@,4201647,359,651,600,548,496,438,#
@,4201682,289,118,222,303,341,352,#
@,4201719,305,143,171,216,257,286,#
@,4201755,279,129,141,168,200,229,#
@,4201792,299,582,518,430,378,345,#
@,4201828,375,713,661,590,529,468,#
@,4201865,339,136,234,329,371,377,#
@,4201902,314,150,174,219,263,294,#
@,4201937,287,140,149,172,205,236,#
@,4201974,246,112,127,144,168,193,#
@,4202010,320,697,600,489,418,362,#
@,4202047,358,679,632,573,515,451,#
@,4202083,295,121,231,316,353,362,#
@,4202120,312,148,176,223,266,294,#
@,4202156,286,133,147,174,207,236,#
@,4202192,279,430,413,359,331,316,#
@,4202228,371,717,636,555,495,440,#
@,4202265,346,233,290,350,375,372,#
@,4202302,297,139,183,228,267,294,#
@,4202338,280,132,149,176,208,237,#
@,4202375,244,112,124,143,169,193,#
@,4202411,316,697,593,485,413,359,#
@,4202447,358,693,648,586,526,461,#
@,4202483,302,124,228,318,358,366,#
@,4202520,314,153,182,227,270,298,#
@,4202556,288,136,147,174,209,239,#
@,4202593,254,272,303,282,277,281,#
@,4202629,363,708,610,519,458,408,#
@,4202665,348,363,378,395,395,378,#
@,4202702,283,132,203,253,286,305,#
@,4202738,279,132,157,190,223,250,#
@,4202775,250,112,128,151,178,203,#
@,4202811,319,696,598,486,415,363,#
@,4202848,365,699,662,600,539,473,#
@,4202884,315,125,220,319,362,372,#
@,4202920,320,155,180,225,269,299,#
@,4202956,292,140,148,174,208,239,#
@,4202993,248,129,193,206,223,242,#
@,4203029,352,706,583,484,424,376,#
@,4203066,344,467,447,433,410,379,#
@,4203103,268,121,216,272,300,313,#
@,4203139,278,130,160,198,233,257,#
@,4203175,254,117,126,152,183,208,#
@,4203211,319,696,595,484,413,363,#
@,4203248,367,704,665,604,543,478,#
@,4203284,323,128,222,323,367,376,#
@,4203321,320,158,180,225,270,302,#
@,4203357,293,141,154,178,211,242,#
@,4203394,250,116,131,157,187,216,#
@,4203430,338,705,577,471,408,360,#
@,4203466,344,553,514,477,439,394,#
@,4203503,266,120,232,292,320,328,#
@,4203539,286,133,167,209,246,271,#
@,4203576,263,121,136,163,194,219,#
@,4203612,325,699,597,487,416,368,#
@,4203649,375,710,675,614,552,487,#
@,4203684,336,138,230,333,378,386,#
@,4203721,326,156,176,225,272,305,#
@,4203757,297,146,153,178,211,243,#
@,4203794,253,116,128,147,174,204,#
@,4203831,332,704,597,487,418,364,#
@,4203867,355,621,578,529,480,425,#
@,4203904,282,114,218,296,332,343,#
@,4203939,298,138,168,212,253,280,#
@,4203976,273,126,139,165,197,225,#
@,4204012,310,674,574,469,403,361,#
@,4204049,376,711,676,611,548,484,#
@,4204085,339,142,238,339,382,389,#
@,4204122,326,154,180,227,273,306,#
@,4204157,297,141,153,178,212,244,#
@,4204194,254,119,129,147,172,198,#
@,4204231,328,701,596,488,418,364,#
@,4204267,359,663,614,558,504,444,#
@,4204304,291,119,226,307,345,356,#
@,4204340,308,144,173,218,261,290,#
@,4204377,282,131,143,169,202,232,#
@,4204412,291,526,477,403,360,334,#
@,4204449,373,713,652,575,515,457,#
@,4204485,342,152,242,329,367,371,#
@,4204522,307,146,172,216,259,289,#
@,4204558,282,137,148,172,203,233,#
@,4204595,241,114,124,143,167,191,#
@,4204632,316,696,603,491,418,362,#
@,4204667,358,685,642,582,522,457,#
@,4204704,299,123,232,320,358,366,#
@,4204740,315,152,179,226,270,299,#
@,4204777,289,136,148,175,209,239,#
@,4204813,273,378,378,335,315,306,#
@,4204850,369,713,631,546,485,431,#
@,4204886,349,285,325,368,385,377,#
@,4204922,294,137,194,240,277,301,#
@,4204958,282,133,154,183,216,244,#
@,4204995,248,114,126,147,174,198,#
@,4205032,319,698,598,489,417,363,#
@,4205068,362,698,655,594,533,467,#
@,4205105,309,124,226,320,361,370,#
@,4205140,318,153,180,227,271,300,#
@,4205177,293,140,150,176,210,240,#
@,4205213,252,227,274,262,263,271,#
@,4205250,362,709,603,509,449,399,#
@,4205286,349,395,401,409,402,380,#
@,4205323,280,126,209,261,292,310,#
@,4205359,281,131,159,194,228,254,#
@,4205395,253,116,129,153,181,206,#
@,4205432,320,701,601,491,418,366,#
@,4205468,368,700,665,604,543,478,#
@,4205505,321,132,226,324,367,376,#
@,4205541,323,159,180,227,272,302,#
@,4205578,296,145,153,178,212,243,#
@,4205614,253,125,173,193,214,237,#
@,4205650,350,708,579,477,417,370,#
@,4205686,345,490,465,445,418,383,#
@,4205723,268,122,222,278,306,317,#
@,4205760,281,130,160,200,237,262,#
@,4205796,257,121,131,156,186,212,#
@,4205833,321,699,599,488,416,366,#
@,4205869,371,706,674,612,550,484,#
@,4205905,329,133,219,324,370,380,#
@,4205941,324,153,176,223,270,302,#
@,4205978,295,141,154,177,210,242,#
@,4206014,251,115,130,152,183,212,#
@,4206051,337,705,588,478,412,362,#
@,4206087,347,573,528,491,450,403,#
@,4206124,270,114,232,296,325,333,#
@,4206160,290,135,167,211,250,275,#
@,4206196,268,123,137,163,195,221,#
@,4206233,324,701,597,486,415,368,#
@,4206269,377,710,680,617,555,490,#
@,4206306,339,140,236,338,383,390,#
@,4206342,330,160,185,232,278,311,#
@,4206379,302,146,159,183,217,249,#
@,4206414,259,119,130,150,176,207,#
@,4206451,335,705,599,490,420,367,#
@,4206487,358,629,585,536,486,430,#
@,4206524,286,117,222,300,337,348,#
@,4206561,304,143,171,216,256,284,#
@,4206597,278,131,141,167,199,228,#
@,4206633,307,635,550,453,393,354,#
@,4206669,376,713,666,600,539,477,#
@,4206706,336,138,234,332,376,383,#
@,4206742,320,153,176,223,267,300,#
@,4206779,292,140,151,175,208,240,#
