@,0,410,380,368,360,370,#
@,1,378,353,351,348,352,#
@,2,356,339,340,338,340,#
@,11,365,431,404,385,370,#
@,37,338,310,332,341,345,#
@,65,353,368,356,352,348,#
@,92,348,372,366,360,355,#
@,119,330,285,305,316,324,#
@,147,346,379,356,346,338,#
@,175,332,349,349,345,341,#
@,203,317,271,290,302,310,#
@,231,330,351,333,325,319,#
@,260,323,354,348,340,332,#
@,287,304,256,281,292,301,#
@,316,316,323,311,306,304,#
@,344,316,356,343,332,322,#
@,371,295,252,277,288,295,#
@,400,305,298,291,290,291,#
@,428,310,353,335,323,312,#
@,456,288,259,279,287,292,#
@,484,293,272,273,276,279,#
@,513,303,349,327,315,304,#
@,540,284,266,282,288,290,#
@,568,283,247,256,264,270,#
@,596,298,344,319,305,294,#
@,624,281,277,288,289,288,#
@,653,274,231,246,256,264,#
@,680,292,329,306,294,285,#
@,708,279,287,292,290,287,#
@,737,268,222,241,252,260,#
@,764,285,312,292,283,276,#
@,793,278,301,299,293,287,#
@,821,264,216,239,250,259,#
@,849,279,292,278,272,268,#
@,877,279,315,305,296,286,#
@,905,261,215,240,252,259,#
@,933,275,274,265,263,261,#
@,961,279,323,307,295,284,#
@,990,260,222,246,256,262,#
@,1017,269,256,253,254,256,#
@,1047,279,323,302,290,279,#
@,1076,269,271,281,281,279,#
@,1104,260,209,230,242,252,#
@,1134,269,264,255,253,253,#
@,1163,276,322,304,290,278,#
@,1192,266,265,277,278,276,#
@,1221,258,208,228,240,249,#
@,1251,268,268,258,255,253,#
@,1280,274,320,303,290,278,#
@,1309,264,259,272,274,274,#
@,1338,257,209,227,239,248,#
@,1367,269,274,261,257,254,#
@,1396,274,319,303,290,279,#
@,1425,263,253,268,271,271,#
@,1455,257,209,227,238,247,#
@,1483,269,279,265,259,255,#
@,1513,273,317,302,290,279,#
@,1542,262,246,263,268,269,#
@,1570,257,210,226,237,246,#
@,1600,270,284,269,262,257,#
@,1629,272,314,302,291,279,#
@,1658,260,240,258,264,267,#
@,1687,257,212,226,236,244,#
@,1717,271,291,273,265,259,#
@,1745,271,312,302,291,280,#
@,1775,259,233,254,261,265,#
@,1804,258,214,226,235,243,#
@,1832,271,296,277,267,260,#
@,1862,271,310,301,291,280,#
@,1891,257,227,249,258,262,#
@,1921,258,217,227,235,243,#
@,1949,272,302,281,270,262,#
@,1979,270,305,299,290,280,#
@,2008,257,222,245,255,260,#
@,2036,259,222,229,236,243,#
@,2066,272,307,285,274,264,#
@,2095,268,299,296,289,280,#
@,2124,256,216,240,251,258,#
@,2153,260,228,232,237,243,#
@,2183,272,312,289,276,266,#
@,2211,267,293,293,287,279,#
@,2241,256,212,237,248,256,#
@,2270,262,236,236,239,244,#
@,2298,273,315,293,280,269,#
@,2328,265,284,288,284,278,#
@,2357,255,209,232,244,252,#
@,2386,263,245,241,243,245,#
@,2415,272,317,296,283,271,#
@,2445,264,277,283,281,276,#
@,2473,255,207,229,241,250,#
@,2502,264,250,246,246,247,#
@,2532,273,318,299,285,273,#
@,2561,264,270,279,278,274,#
@,2590,255,205,227,240,249,#
@,2619,265,258,250,248,248,#
@,2649,273,319,300,286,274,#
@,2677,263,264,275,276,273,#
@,2707,255,206,226,238,247,#
@,2736,264,263,253,250,249,#
@,2764,272,317,300,287,275,#
@,2794,261,258,270,272,271,#
@,2823,254,205,224,236,245,#
@,2852,266,268,257,253,251,#
@,2881,272,317,300,288,276,#
@,2911,262,253,267,271,270,#
@,2939,255,207,225,236,245,#
@,2968,267,274,261,256,253,#
@,2998,272,316,301,289,277,#
@,3026,260,248,264,268,269,#
@,3056,256,209,225,236,245,#
@,3085,268,281,266,260,255,#
@,3115,272,315,301,289,278,#
@,3143,260,241,259,265,267,#
@,3173,256,209,225,236,244,#
@,3202,270,286,270,263,257,#
@,3230,271,312,301,290,278,#
@,3260,258,234,255,262,265,#
@,3289,256,212,225,235,243,#
@,3318,270,293,274,265,258,#
@,3347,270,310,300,289,278,#
@,3377,257,229,250,258,263,#
@,3405,257,215,226,235,243,#
@,3434,271,299,279,269,261,#
@,3464,269,306,298,289,279,#
@,3492,257,223,246,255,261,#
@,3522,258,219,227,235,242,#
@,3551,272,304,283,272,263,#
@,3580,269,302,298,289,280,#
@,3609,256,218,242,252,258,#
@,3639,259,224,230,236,242,#
@,3667,272,310,288,275,265,#
@,3696,267,296,295,288,280,212,237,249,256,#
@,3755,261,230,232,237,242,#
@,3784,273,314,292,278,267,#
