@,0,420,419,398,386,393,#
@,1,394,382,381,376,378,#
@,2,376,357,360,360,362,#
@,11,367,379,373,367,364,#
@,37,346,304,319,328,335,#
@,65,362,411,385,370,359,#
@,92,334,310,328,334,338,#
@,119,340,331,329,329,330,#
@,147,345,389,371,359,349,#
@,175,321,288,310,319,325,#
@,203,326,304,304,307,310,#
@,231,334,381,359,345,333,#
@,260,311,293,310,315,318,#
@,287,309,274,282,289,296,#
@,316,323,370,345,331,320,#
@,344,304,299,310,312,312,#
@,371,297,252,268,278,286,#
@,400,314,355,330,317,307,#
@,428,298,306,312,310,307,#
@,456,287,238,258,269,278,#
@,484,304,332,311,302,294,#
@,513,294,316,314,309,303,#
@,540,279,230,253,265,274,#
@,568,295,310,294,287,283,#
@,596,292,329,319,309,300,#
@,624,272,224,250,262,270,#
@,653,286,288,277,274,273,#
@,680,290,334,318,306,295,#
@,708,268,228,253,264,271,#
@,737,279,268,264,264,265,#
@,764,287,333,314,301,290,#
@,793,267,238,259,267,271,#
@,821,272,247,250,254,258,#
@,849,285,333,310,297,286,#
@,877,267,251,267,272,273,#
@,905,265,225,237,246,252,#
@,933,283,328,303,290,279,#
@,961,267,266,276,277,275,#
@,990,261,215,232,242,251,#
@,1017,280,316,293,281,272,#
@,1047,273,300,297,291,284,#
@,1076,259,215,239,250,258,#
@,1104,266,239,239,242,247,#
@,1134,277,321,298,284,273,#
@,1163,269,289,292,288,282,#
@,1192,258,210,234,247,255,#
@,1221,265,246,243,245,248,#
@,1251,275,322,300,286,274,#
@,1280,267,279,286,284,279,#
@,1309,256,206,230,242,252,#
@,1338,266,253,247,247,248,#
