@,0,419,418,395,#
@,1,400,398,391,#
@,1,388,379,378,#
@,2,377,362,363,#
@,3,361,340,345,#
@,21,345,324,327,#
@,39,328,307,312,#
@,58,319,317,314,#
@,77,323,346,334,#
@,96,336,370,355,#
@,114,350,378,367,#
@,134,351,346,348,#
@,154,333,291,309,#
@,174,311,276,287,#
@,193,307,320,309,#
@,214,321,364,342,#
@,233,333,353,345,#
@,252,324,296,309,#
@,273,302,255,275,#
@,292,289,279,279,#
@,312,298,331,312,#
@,331,314,350,333,#
@,352,315,309,312,#
@,371,298,255,272,#
@,391,279,249,258,#
@,411,279,299,285,#
@,431,296,340,318,#
@,450,307,322,316,#
@,470,296,264,279,#
@,490,275,232,249,#
@,509,266,263,260,#
@,529,278,314,295,#
@,549,293,326,311,#
@,569,293,278,286,#
@,588,274,229,247,#
@,609,258,234,240,#
@,628,262,287,271,#
@,648,280,324,302,#
@,667,289,297,294,#
@,688,277,241,257,#
@,707,257,217,232,#
@,727,252,255,249,#
@,747,266,305,286,#
@,766,282,309,297,#
@,786,278,256,267,#
@,806,258,212,231,#
@,826,244,226,230,#
@,845,252,281,263,#
@,865,271,311,291,#
@,885,277,278,278,#
@,905,263,224,241,#
@,924,244,209,221,#
@,945,243,254,244,#
@,964,260,302,281,#
@,984,273,295,286,#
@,1004,267,239,253,#
@,1025,246,200,220,#
@,1045,248,264,249,#
@,1065,265,306,283,#
@,1087,262,244,254,#
@,1107,243,199,219,#
@,1128,245,258,246,#
@,1149,263,305,281,#
@,1170,262,247,255,#
@,1190,243,196,218,#
@,1212,243,251,242,#
@,1232,261,304,280,#
@,1253,262,251,257,#
@,1274,243,194,217,#
@,1295,241,245,238,#
@,1315,259,304,278,#
@,1337,261,255,259,#
@,1357,242,193,217,#
@,1378,239,240,235,#
@,1398,257,303,277,#
@,1420,261,258,261,#
@,1440,243,193,217,#
@,1461,238,234,231,#
@,1482,256,301,275,#
@,1503,262,263,263,#
@,1523,244,194,218,#
@,1545,237,229,228,#
@,1565,254,300,274,#
@,1586,262,268,265,#
@,1607,244,194,219,#
@,1628,236,223,224,#
@,1648,253,297,272,#
@,1670,262,272,267,#
@,1690,246,197,220,#
@,1711,235,218,222,#
@,1731,250,294,269,#
