@,0,404,343,336,#
@,1,36387,372,,355,357,#
@,114,347,318,329,#
@,134,323,280,295,#
@,154,311,303,301,#
@,174,318,352,333,#
@,193,333,367,351,#
@,214,333,324,329,#
@,233,314,271,289,#
@,252,296,268,276,#
@,273,296,317,303,#
@,292,312,354,333,#
@,312,321,335,329,#
@,331,309,278,292,#
@,352,289,247,264,#
@,371,281,280,275,#
@,391,292,327,308,#
@,411,306,337,323,#
@,431,304,289,297,#
@,450,285,239,258,#
@,470,252,#
@,490,274,299,283,#
@,509,290,331,311,#
@,529,298,304,302,#
@,549,284,251,266,#
@,569,266,228,242,#
@,588,261,266,259,#
@,609,274,314,295,#
@,315,304,#
@,648,285,263,274,#
@,667,265,220,239,#
@,688,253,236,239,#
@,707,261,289,272,#
@,727,277,316,297,#
@,747,283,283,283,#
@,766,268,229,246,#
@,786,251,217,229,#
@,806,250,262,252,#
@,826,266,308,287,#
@,845,279,299,291,#
@,865,272,244,258,#
@,885,253,209,227,#
@,905,243,232,233,#
@,924,254,286,267,#
@,945,270,305,289,#
@,964,273,266,270,#
@,984,258,215,232,#
@,1004,241,213,222,#
@,1025,249,280,261,#
@,1045,267,305,285,#
@,1065,260,233,248,#
@,1087,244,205,221,#
@,1107,250,273,256,#
@,1128,266,303,284,#
@,1149,261,236,249,#
@,1170,244,203,220,#
@,1190,249,269,253,#
@,1212,265,304,283,#
@,1232,261,239,251,#
@,1253,244,200,219,#
@,1274,247,264,250,#
@,1295,263,303,281,#
@,1315,261,242,252,#
@,1337,243,199,219,#
@,1357,245,259,247,#
@,1378,263,303,281,#
@,1398,261,245,254,#
@,1420,243,198,219,#
@,1440,244,254,244,#
@,1461,262,303,280,#
@,1482,262,251,257,#
@,1503,244,197,220,#
@,1523,243,249,241,#
@,1545,261,303,279,#
@,1565,262,254,259,#
@,1586,243,197,219,#
@,1607,241,243,238,#
@,1628,259,302,277,#
@,1648,262,258,261,#
@,1670,244,196,219,#
@,1690,240,239,235,#
@,1711,258,303,277,#
@,1731,263,263,264,#
@,1753,245,198,220,#
@,1773,240,234,232,#
@,1794,257,300,275,#
@,1815,263,267,265,#
@,1836,245,196,220,#
@,1856,238,228,228,#
@,1878,255,298,273,#
@,1898,263,271,268,#
@,1918,246,198,221,#
@,1940,237,223,226,#
@,1960,253,296,272,#
@,1981,264,276,270,#@,2002,248,202,224,#
@7,219,224,#
@,2043,252,292,269,#
@,2064,264,280,272,#
@,2085,249,204,226,#
@,2106,237,215,222,#
@,2126,250,289,266,#
@,2148,263,284,273,#
@,2168,250,208,228,#
@,2189,237,210,219,#
@,2210,248,284,262,#
@,2231,262,288,274,#
@,2251,251,213,232,#
@,2273,237,207,218,#
@,2293,247,281,259,#
@,2314,262,290,276,#
@,2335,252,217,235,#
@,2356,238,203,217,#
@,2376,246,276,257,#
@,2397,261,292,276,#
@,2418,253,221,237,#
@,2439,238,200,216,#
@,2459,245,272,254,#
@,2481,261,296,277,#
@,2501,253,225,240,#
@,2522,238,199,214,#
@,2543,244,268,251,#
@,2564,261,296,278,#
@,2584,255,229,243,#
@,2606,239,198,215,#
@,2626,244,265,249,#
@,2647,260,298,278,#
@,2668,255,233,245,#
@,2689,239,197,215,#
@,2709,243,260,246,#
@,2729,260,299,277,#
@,2751,256,238,248,#
@,2771,240,196,215,#
@,2792,242,256,244,#
